Metric,City,Estimate,Group,Estimate Margin of Error
"('65 years and over',)","Houston city, Texas",14.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('65 years and over',)","Indianapolis city (balance), Indiana",7.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('65 years and over',)","Jacksonville city, Florida",8.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('65 years and over',)","Las Vegas city, Nevada",9.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('65 years and over',)","Los Angeles city, California",15.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('65 years and over',)","Memphis city, Tennessee",13.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.4
"('65 years and over',)","Milwaukee city, Wisconsin",11.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('65 years and over',)","New York city, New York",17.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.8
"('65 years and over',)","Oklahoma City city, Oklahoma",7.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('65 years and over',)","Philadelphia city, Pennsylvania",16.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('65 years and over',)","Phoenix city, Arizona",10.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('65 years and over',)","Portland city, Oregon",12.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('65 years and over',)","San Antonio city, Texas",14.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('65 years and over',)","San Diego city, California",9.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('65 years and over',)","San Francisco city, California",14.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('65 years and over',)","San Jose city, California",8.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('65 years and over',)","Seattle city, Washington",12.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('65 years and over',)","Tucson city, Arizona",12.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.6
"('65 years and over',)","Washington city, District of Columbia",13.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('People in families',)","Albuquerque city, New Mexico",15.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('People in families',)","Austin city, Texas",17.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('People in families',)","Baltimore city, Maryland",22.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.2
"('People in families',)","Boston city, Massachusetts",17.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('People in families',)","Charlotte city, North Carolina",15.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('People in families',)","Chicago city, Illinois",20.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('People in families',)","Columbus city, Ohio",20.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('People in families',)","Dallas city, Texas",23.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('People in families',)","Denver city, Colorado",20.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('People in families',)","Detroit city, Michigan",36.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('People in families',)","El Paso city, Texas",20.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('People in families',)","Fort Worth city, Texas",16.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('People in families',)","Houston city, Texas",22.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('People in families',)","Indianapolis city (balance), Indiana",19.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('People in families',)","Jacksonville city, Florida",14.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('People in families',)","Las Vegas city, Nevada",14.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('People in families',)","Los Angeles city, California",19.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.7
"('People in families',)","Memphis city, Tennessee",25.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('People in families',)","Milwaukee city, Wisconsin",29.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.2
"('People in families',)","New York city, New York",18.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.6
"('People in families',)","Oklahoma City city, Oklahoma",15.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('People in families',)","Philadelphia city, Pennsylvania",23.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('People in families',)","Phoenix city, Arizona",21.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('People in families',)","Portland city, Oregon",14.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('People in families',)","San Antonio city, Texas",17.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('People in families',)","San Diego city, California",14.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('People in families',)","San Francisco city, California",7.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('People in families',)","San Jose city, California",10.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('People in families',)","Seattle city, Washington",8.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('People in families',)","Tucson city, Arizona",19.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('People in families',)","Washington city, District of Columbia",17.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Unrelated individuals 15 years and over',)","Albuquerque city, New Mexico",23.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.2
"('Unrelated individuals 15 years and over',)","Austin city, Texas",28.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.8
"('Unrelated individuals 15 years and over',)","Baltimore city, Maryland",32.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Unrelated individuals 15 years and over',)","Boston city, Massachusetts",32.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Unrelated individuals 15 years and over',)","Charlotte city, North Carolina",22.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.2
"('Unrelated individuals 15 years and over',)","Chicago city, Illinois",27.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('Unrelated individuals 15 years and over',)","Columbus city, Ohio",28.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('Unrelated individuals 15 years and over',)","Dallas city, Texas",22.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('Unrelated individuals 15 years and over',)","Denver city, Colorado",24.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('Unrelated individuals 15 years and over',)","Detroit city, Michigan",42.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.8
"('Unrelated individuals 15 years and over',)","El Paso city, Texas",31.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.4
"('Unrelated individuals 15 years and over',)","Fort Worth city, Texas",26.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Unrelated individuals 15 years and over',)","Houston city, Texas",25.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('Unrelated individuals 15 years and over',)","Indianapolis city (balance), Indiana",27.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('Unrelated individuals 15 years and over',)","Jacksonville city, Florida",26.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('Unrelated individuals 15 years and over',)","Las Vegas city, Nevada",22.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.6
"('Unrelated individuals 15 years and over',)","Los Angeles city, California",29.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('Unrelated individuals 15 years and over',)","Memphis city, Tennessee",30.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.7
"('Unrelated individuals 15 years and over',)","Milwaukee city, Wisconsin",30.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Unrelated individuals 15 years and over',)","New York city, New York",25.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.6
"('Unrelated individuals 15 years and over',)","Oklahoma City city, Oklahoma",21.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('Unrelated individuals 15 years and over',)","Philadelphia city, Pennsylvania",35.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('Unrelated individuals 15 years and over',)","Phoenix city, Arizona",28.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('Unrelated individuals 15 years and over',)","Portland city, Oregon",26.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('Unrelated individuals 15 years and over',)","San Antonio city, Texas",26.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('Unrelated individuals 15 years and over',)","San Diego city, California",25.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Unrelated individuals 15 years and over',)","San Francisco city, California",20.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('Unrelated individuals 15 years and over',)","San Jose city, California",26.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('Unrelated individuals 15 years and over',)","Seattle city, Washington",24.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.4
"('Unrelated individuals 15 years and over',)","Tucson city, Arizona",34.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.9
"('Unrelated individuals 15 years and over',)","Washington city, District of Columbia",22.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('Occupied housing units',)","Albuquerque city, New Mexico","223,505",housing_tenure,"±2,539"
"('Occupied housing units',)","Austin city, Texas","323,282",housing_tenure,"±4,713"
"('Occupied housing units',)","Baltimore city, Maryland","237,945",housing_tenure,"±4,515"
"('Occupied housing units',)","Boston city, Massachusetts","251,721",housing_tenure,"±4,587"
"('Occupied housing units',)","Charlotte city, North Carolina","284,113",housing_tenure,"±3,643"
"('Occupied housing units',)","Chicago city, Illinois","1,014,576",housing_tenure,"±8,579"
"('Occupied housing units',)","Columbus city, Ohio","319,428",housing_tenure,"±4,797"
"('Occupied housing units',)","Dallas city, Texas","447,680",housing_tenure,"±6,310"
"('Occupied housing units',)","Denver city, Colorado","262,093",housing_tenure,"±3,662"
"('Occupied housing units',)","Detroit city, Michigan","255,201",housing_tenure,"±5,059"
"('Occupied housing units',)","El Paso city, Texas","210,754",housing_tenure,"±2,612"
"('Occupied housing units',)","Fort Worth city, Texas","261,042",housing_tenure,"±5,514"
"('Occupied housing units',)","Houston city, Texas","762,309",housing_tenure,"±6,535"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","322,700",housing_tenure,"±5,582"
"('Occupied housing units',)","Jacksonville city, Florida","308,173",housing_tenure,"±6,302"
"('Occupied housing units',)","Las Vegas city, Nevada","210,950",housing_tenure,"±4,737"
"('Occupied housing units',)","Los Angeles city, California","1,310,259",housing_tenure,"±9,520"
"('Occupied housing units',)","Memphis city, Tennessee","241,400",housing_tenure,"±4,203"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,945",housing_tenure,"±3,762"
"('Occupied housing units',)","New York city, New York","3,039,467",housing_tenure,"±11,288"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","223,238",housing_tenure,"±3,973"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","575,413",housing_tenure,"±6,623"
"('Occupied housing units',)","Phoenix city, Arizona","511,432",housing_tenure,"±7,172"
"('Occupied housing units',)","Portland city, Oregon","244,192",housing_tenure,"±3,559"
"('Occupied housing units',)","San Antonio city, Texas","470,223",housing_tenure,"±4,982"
"('Occupied housing units',)","San Diego city, California","469,635",housing_tenure,"±6,664"
"('Occupied housing units',)","San Francisco city, California","336,012",housing_tenure,"±4,358"
"('Occupied housing units',)","San Jose city, California","297,637",housing_tenure,"±4,429"
"('Occupied housing units',)","Seattle city, Washington","277,520",housing_tenure,"±5,743"
"('Occupied housing units',)","Tucson city, Arizona","201,761",housing_tenure,"±4,584"
"('Occupied housing units',)","Washington city, District of Columbia","252,388",housing_tenure,"±3,730"
"('Owner-occupied housing units',)","Albuquerque city, New Mexico",59.70%,housing_tenure,±1.6
"('Owner-occupied housing units',)","Austin city, Texas",45.10%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Baltimore city, Maryland",45.90%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Boston city, Massachusetts",32.50%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Charlotte city, North Carolina",58.60%,housing_tenure,±1.5
"('Owner-occupied housing units',)","Chicago city, Illinois",45.90%,housing_tenure,±0.7
"('Owner-occupied housing units',)","Columbus city, Ohio",47.40%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Dallas city, Texas",43.40%,housing_tenure,±1.0
"('Owner-occupied housing units',)","Denver city, Colorado",50.30%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Detroit city, Michigan",53.20%,housing_tenure,±1.5
"('Owner-occupied housing units',)","El Paso city, Texas",59.70%,housing_tenure,±1.7
"('Owner-occupied housing units',)","Fort Worth city, Texas",59.00%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Houston city, Texas",46.20%,housing_tenure,±0.7
"('Owner-occupied housing units',)","Indianapolis city (balance), Indiana",56.80%,housing_tenure,±1.1
"('Owner-occupied housing units',)","Jacksonville city, Florida",62.00%,housing_tenure,±1.6
"('Owner-occupied housing units',)","Las Vegas city, Nevada",54.00%,housing_tenure,±1.7
"('Owner-occupied housing units',)","Los Angeles city, California",37.60%,housing_tenure,±0.6
"('Owner-occupied housing units',)","Memphis city, Tennessee",52.10%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Milwaukee city, Wisconsin",44.80%,housing_tenure,±1.4
"('Owner-occupied housing units',)","New York city, New York",32.10%,housing_tenure,±0.4
"('Owner-occupied housing units',)","Oklahoma City city, Oklahoma",61.40%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Philadelphia city, Pennsylvania",54.10%,housing_tenure,±1.0
"('Owner-occupied housing units',)","Phoenix city, Arizona",55.80%,housing_tenure,±1.2
"('Owner-occupied housing units',)","Portland city, Oregon",53.10%,housing_tenure,±1.0
"('Owner-occupied housing units',)","San Antonio city, Texas",55.90%,housing_tenure,±0.9
"('Owner-occupied housing units',)","San Diego city, California",47.90%,housing_tenure,±1.0
"('Owner-occupied housing units',)","San Francisco city, California",36.60%,housing_tenure,±1.3
"('Owner-occupied housing units',)","San Jose city, California",58.20%,housing_tenure,±1.5
"('Owner-occupied housing units',)","Seattle city, Washington",46.90%,housing_tenure,±1.2
"('Owner-occupied housing units',)","Tucson city, Arizona",52.50%,housing_tenure,±1.9
"('Owner-occupied housing units',)","Washington city, District of Columbia",42.50%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Albuquerque city, New Mexico",40.30%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Austin city, Texas",54.90%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Baltimore city, Maryland",54.10%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Boston city, Massachusetts",67.50%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Charlotte city, North Carolina",41.40%,housing_tenure,±1.5
"('Renter-occupied housing units',)","Chicago city, Illinois",54.10%,housing_tenure,±0.7
"('Renter-occupied housing units',)","Columbus city, Ohio",52.60%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Dallas city, Texas",56.60%,housing_tenure,±1.0
"('Renter-occupied housing units',)","Denver city, Colorado",49.70%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Detroit city, Michigan",46.80%,housing_tenure,±1.5
"('Renter-occupied housing units',)","El Paso city, Texas",40.30%,housing_tenure,±1.7
"('Renter-occupied housing units',)","Fort Worth city, Texas",41.00%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Houston city, Texas",53.80%,housing_tenure,±0.7
"('Renter-occupied housing units',)","Indianapolis city (balance), Indiana",43.20%,housing_tenure,±1.1
"('Renter-occupied housing units',)","Jacksonville city, Florida",38.00%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Las Vegas city, Nevada",46.00%,housing_tenure,±1.7
"('Renter-occupied housing units',)","Los Angeles city, California",62.40%,housing_tenure,±0.6
"('Renter-occupied housing units',)","Memphis city, Tennessee",47.90%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Milwaukee city, Wisconsin",55.20%,housing_tenure,±1.4
"('Renter-occupied housing units',)","New York city, New York",67.90%,housing_tenure,±0.4
"('Renter-occupied housing units',)","Oklahoma City city, Oklahoma",38.60%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Philadelphia city, Pennsylvania",45.90%,housing_tenure,±1.0
"('Renter-occupied housing units',)","Phoenix city, Arizona",44.20%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Portland city, Oregon",46.90%,housing_tenure,±1.0
"('Renter-occupied housing units',)","San Antonio city, Texas",44.10%,housing_tenure,±0.9
"('Renter-occupied housing units',)","San Diego city, California",52.10%,housing_tenure,±1.0
"('Renter-occupied housing units',)","San Francisco city, California",63.40%,housing_tenure,±1.3
"('Renter-occupied housing units',)","San Jose city, California",41.80%,housing_tenure,±1.5
"('Renter-occupied housing units',)","Seattle city, Washington",53.10%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Tucson city, Arizona",47.50%,housing_tenure,±1.9
"('Renter-occupied housing units',)","Washington city, District of Columbia",57.50%,housing_tenure,±1.6
"('Average household size of owner-occupied unit',)","Albuquerque city, New Mexico",2.55,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Austin city, Texas",2.56,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Baltimore city, Maryland",2.61,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Boston city, Massachusetts",2.51,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Charlotte city, North Carolina",2.65,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Chicago city, Illinois",2.78,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Columbus city, Ohio",2.47,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Dallas city, Texas",2.84,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Denver city, Colorado",2.39,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Detroit city, Michigan",2.74,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","El Paso city, Texas",3.13,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Fort Worth city, Texas",2.98,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Houston city, Texas",2.9,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Indianapolis city (balance), Indiana",2.61,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Jacksonville city, Florida",2.68,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Las Vegas city, Nevada",2.74,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Los Angeles city, California",3.07,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Memphis city, Tennessee",2.57,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Milwaukee city, Wisconsin",2.63,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","New York city, New York",2.86,housing_tenure,±0.02
"('Average household size of owner-occupied unit',)","Oklahoma City city, Oklahoma",2.65,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Philadelphia city, Pennsylvania",2.73,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Phoenix city, Arizona",2.82,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Portland city, Oregon",2.55,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","San Antonio city, Texas",2.97,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","San Diego city, California",2.76,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","San Francisco city, California",2.76,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","San Jose city, California",3.2,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Seattle city, Washington",2.38,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Tucson city, Arizona",2.58,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Washington city, District of Columbia",2.31,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Albuquerque city, New Mexico",2.24,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Austin city, Texas",2.25,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Baltimore city, Maryland",2.47,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Boston city, Massachusetts",2.2,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Charlotte city, North Carolina",2.4,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Chicago city, Illinois",2.47,housing_tenure,±0.03
"('Average household size of renter-occupied unit',)","Columbus city, Ohio",2.38,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Dallas city, Texas",2.48,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Denver city, Colorado",2.1,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Detroit city, Michigan",2.76,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","El Paso city, Texas",2.98,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Fort Worth city, Texas",2.48,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Houston city, Texas",2.59,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","Indianapolis city (balance), Indiana",2.38,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Jacksonville city, Florida",2.46,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Las Vegas city, Nevada",2.72,housing_tenure,±0.10
"('Average household size of renter-occupied unit',)","Los Angeles city, California",2.7,housing_tenure,±0.03
"('Average household size of renter-occupied unit',)","Memphis city, Tennessee",2.63,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Milwaukee city, Wisconsin",2.46,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","New York city, New York",2.53,housing_tenure,±0.01
"('Average household size of renter-occupied unit',)","Oklahoma City city, Oklahoma",2.45,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Philadelphia city, Pennsylvania",2.39,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Phoenix city, Arizona",2.76,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Portland city, Oregon",2.07,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","San Antonio city, Texas",2.54,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","San Diego city, California",2.62,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","San Francisco city, California",2.14,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","San Jose city, California",3.08,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Seattle city, Washington",1.85,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Tucson city, Arizona",2.34,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Washington city, District of Columbia",2.18,housing_tenure,±0.06
"('Occupied housing units',)","Albuquerque city, New Mexico","223,505",units_in_structure,"±2,539"
"('Occupied housing units',)","Austin city, Texas","323,282",units_in_structure,"±4,713"
"('Occupied housing units',)","Baltimore city, Maryland","237,945",units_in_structure,"±4,515"
"('Occupied housing units',)","Boston city, Massachusetts","251,721",units_in_structure,"±4,587"
"('Occupied housing units',)","Charlotte city, North Carolina","284,113",units_in_structure,"±3,643"
"('Occupied housing units',)","Chicago city, Illinois","1,014,576",units_in_structure,"±8,579"
"('Occupied housing units',)","Columbus city, Ohio","319,428",units_in_structure,"±4,797"
"('Occupied housing units',)","Dallas city, Texas","447,680",units_in_structure,"±6,310"
"('Occupied housing units',)","Denver city, Colorado","262,093",units_in_structure,"±3,662"
"('Occupied housing units',)","Detroit city, Michigan","255,201",units_in_structure,"±5,059"
"('Occupied housing units',)","El Paso city, Texas","210,754",units_in_structure,"±2,612"
"('Occupied housing units',)","Fort Worth city, Texas","261,042",units_in_structure,"±5,514"
"('Occupied housing units',)","Houston city, Texas","762,309",units_in_structure,"±6,535"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","322,700",units_in_structure,"±5,582"
"('Occupied housing units',)","Jacksonville city, Florida","308,173",units_in_structure,"±6,302"
"('Occupied housing units',)","Las Vegas city, Nevada","210,950",units_in_structure,"±4,737"
"('Occupied housing units',)","Los Angeles city, California","1,310,259",units_in_structure,"±9,520"
"('Occupied housing units',)","Memphis city, Tennessee","241,400",units_in_structure,"±4,203"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,945",units_in_structure,"±3,762"
"('Occupied housing units',)","New York city, New York","3,039,467",units_in_structure,"±11,288"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","223,238",units_in_structure,"±3,973"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","575,413",units_in_structure,"±6,623"
"('Occupied housing units',)","Phoenix city, Arizona","511,432",units_in_structure,"±7,172"
"('Occupied housing units',)","Portland city, Oregon","244,192",units_in_structure,"±3,559"
"('Occupied housing units',)","San Antonio city, Texas","470,223",units_in_structure,"±4,982"
"('Occupied housing units',)","San Diego city, California","469,635",units_in_structure,"±6,664"
"('Occupied housing units',)","San Francisco city, California","336,012",units_in_structure,"±4,358"
"('Occupied housing units',)","San Jose city, California","297,637",units_in_structure,"±4,429"
"('Occupied housing units',)","Seattle city, Washington","277,520",units_in_structure,"±5,743"
"('Occupied housing units',)","Tucson city, Arizona","201,761",units_in_structure,"±4,584"
"('Occupied housing units',)","Washington city, District of Columbia","252,388",units_in_structure,"±3,730"
"('1-unit, detached or attached',)","Albuquerque city, New Mexico",69.50%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Austin city, Texas",52.10%,units_in_structure,±1.1
"('1-unit, detached or attached',)","Baltimore city, Maryland",66.10%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Boston city, Massachusetts",17.80%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Charlotte city, North Carolina",67.10%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Chicago city, Illinois",31.10%,units_in_structure,±0.7
"('1-unit, detached or attached',)","Columbus city, Ohio",58.00%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Dallas city, Texas",51.80%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Denver city, Colorado",54.20%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Detroit city, Michigan",75.80%,units_in_structure,±1.0
"('1-unit, detached or attached',)","El Paso city, Texas",71.60%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Fort Worth city, Texas",71.40%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Houston city, Texas",54.40%,units_in_structure,±0.8
"('1-unit, detached or attached',)","Indianapolis city (balance), Indiana",69.60%,units_in_structure,±1.1
