Metric,City,Estimate,Group,Estimate Margin of Error
"('Owner-occupied housing units',)","Memphis city, Tennessee",43.90%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Milwaukee city, Wisconsin",40.80%,housing_tenure,±1.5
"('Owner-occupied housing units',)","New York city, New York",32.00%,housing_tenure,±0.4
"('Owner-occupied housing units',)","Oklahoma City city, Oklahoma",59.20%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Philadelphia city, Pennsylvania",52.10%,housing_tenure,±0.9
"('Owner-occupied housing units',)","Phoenix city, Arizona",53.00%,housing_tenure,±1.0
"('Owner-occupied housing units',)","Portland city, Oregon",52.00%,housing_tenure,±1.5
"('Owner-occupied housing units',)","San Antonio city, Texas",53.60%,housing_tenure,±1.0
"('Owner-occupied housing units',)","San Diego city, California",45.70%,housing_tenure,±1.1
"('Owner-occupied housing units',)","San Francisco city, California",37.90%,housing_tenure,±1.1
"('Owner-occupied housing units',)","San Jose city, California",56.90%,housing_tenure,±1.1
"('Owner-occupied housing units',)","Seattle city, Washington",46.10%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Tucson city, Arizona",50.50%,housing_tenure,±1.5
"('Owner-occupied housing units',)","Washington city, District of Columbia",39.20%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Albuquerque city, New Mexico",39.60%,housing_tenure,±1.8
"('Renter-occupied housing units',)","Austin city, Texas",55.10%,housing_tenure,±1.0
"('Renter-occupied housing units',)","Baltimore city, Maryland",54.30%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Boston city, Massachusetts",65.00%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Charlotte city, North Carolina",47.80%,housing_tenure,±1.1
"('Renter-occupied housing units',)","Chicago city, Illinois",56.30%,housing_tenure,±0.7
"('Renter-occupied housing units',)","Columbus city, Ohio",56.00%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Dallas city, Texas",59.20%,housing_tenure,±0.9
"('Renter-occupied housing units',)","Denver city, Colorado",50.00%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Detroit city, Michigan",54.00%,housing_tenure,±1.3
"('Renter-occupied housing units',)","El Paso city, Texas",42.10%,housing_tenure,±1.9
"('Renter-occupied housing units',)","Fort Worth city, Texas",42.90%,housing_tenure,±1.7
"('Renter-occupied housing units',)","Fresno city, California",53.50%,housing_tenure,±2.2
"('Renter-occupied housing units',)","Houston city, Texas",56.90%,housing_tenure,±0.8
"('Renter-occupied housing units',)","Indianapolis city (balance), Indiana",47.60%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Jacksonville city, Florida",43.40%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Las Vegas city, Nevada",47.30%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Los Angeles city, California",64.10%,housing_tenure,±0.4
"('Renter-occupied housing units',)","Memphis city, Tennessee",56.10%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Milwaukee city, Wisconsin",59.20%,housing_tenure,±1.5
"('Renter-occupied housing units',)","New York city, New York",68.00%,housing_tenure,±0.4
"('Renter-occupied housing units',)","Oklahoma City city, Oklahoma",40.80%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Philadelphia city, Pennsylvania",47.90%,housing_tenure,±0.9
"('Renter-occupied housing units',)","Phoenix city, Arizona",47.00%,housing_tenure,±1.0
"('Renter-occupied housing units',)","Portland city, Oregon",48.00%,housing_tenure,±1.5
"('Renter-occupied housing units',)","San Antonio city, Texas",46.40%,housing_tenure,±1.0
"('Renter-occupied housing units',)","San Diego city, California",54.30%,housing_tenure,±1.1
"('Renter-occupied housing units',)","San Francisco city, California",62.10%,housing_tenure,±1.1
"('Renter-occupied housing units',)","San Jose city, California",43.10%,housing_tenure,±1.1
"('Renter-occupied housing units',)","Seattle city, Washington",53.90%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Tucson city, Arizona",49.50%,housing_tenure,±1.5
"('Renter-occupied housing units',)","Washington city, District of Columbia",60.80%,housing_tenure,±1.2
"('Average household size of owner-occupied unit',)","Albuquerque city, New Mexico",2.6,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Austin city, Texas",2.7,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Baltimore city, Maryland",2.55,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Boston city, Massachusetts",2.42,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Charlotte city, North Carolina",2.69,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Chicago city, Illinois",2.79,housing_tenure,±0.03
"('Average household size of owner-occupied unit',)","Columbus city, Ohio",2.46,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Dallas city, Texas",2.81,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Denver city, Colorado",2.46,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Detroit city, Michigan",2.65,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","El Paso city, Texas",3.1,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Fort Worth city, Texas",3.06,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Fresno city, California",3.17,housing_tenure,±0.11
"('Average household size of owner-occupied unit',)","Houston city, Texas",2.81,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Indianapolis city (balance), Indiana",2.62,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Jacksonville city, Florida",2.63,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Las Vegas city, Nevada",2.84,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Los Angeles city, California",3.08,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Memphis city, Tennessee",2.45,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Milwaukee city, Wisconsin",2.64,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","New York city, New York",2.92,housing_tenure,±0.03
"('Average household size of owner-occupied unit',)","Oklahoma City city, Oklahoma",2.67,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Philadelphia city, Pennsylvania",2.72,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Phoenix city, Arizona",2.92,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Portland city, Oregon",2.57,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","San Antonio city, Texas",3.16,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","San Diego city, California",2.82,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","San Francisco city, California",2.73,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","San Jose city, California",3.2,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Seattle city, Washington",2.39,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Tucson city, Arizona",2.57,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Washington city, District of Columbia",2.41,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Albuquerque city, New Mexico",2.37,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Austin city, Texas",2.32,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Baltimore city, Maryland",2.38,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Boston city, Massachusetts",2.28,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","Charlotte city, North Carolina",2.49,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Chicago city, Illinois",2.29,housing_tenure,±0.03
"('Average household size of renter-occupied unit',)","Columbus city, Ohio",2.36,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Dallas city, Texas",2.34,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","Denver city, Colorado",2.19,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Detroit city, Michigan",2.45,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","El Paso city, Texas",2.83,housing_tenure,±0.10
"('Average household size of renter-occupied unit',)","Fort Worth city, Texas",2.75,housing_tenure,±0.10
"('Average household size of renter-occupied unit',)","Fresno city, California",3.02,housing_tenure,±0.10
"('Average household size of renter-occupied unit',)","Houston city, Texas",2.48,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","Indianapolis city (balance), Indiana",2.4,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Jacksonville city, Florida",2.55,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Las Vegas city, Nevada",2.74,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Los Angeles city, California",2.68,housing_tenure,±0.02
"('Average household size of renter-occupied unit',)","Memphis city, Tennessee",2.5,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Milwaukee city, Wisconsin",2.46,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","New York city, New York",2.57,housing_tenure,±0.01
"('Average household size of renter-occupied unit',)","Oklahoma City city, Oklahoma",2.47,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Philadelphia city, Pennsylvania",2.51,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Phoenix city, Arizona",2.82,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Portland city, Oregon",2.14,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","San Antonio city, Texas",2.71,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","San Diego city, California",2.71,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","San Francisco city, California",2.15,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","San Jose city, California",3.1,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Seattle city, Washington",1.92,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Tucson city, Arizona",2.3,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Washington city, District of Columbia",2.19,housing_tenure,±0.04
"('Occupied housing units',)","Albuquerque city, New Mexico","220,918",units_in_structure,"±2,957"
"('Occupied housing units',)","Austin city, Texas","372,327",units_in_structure,"±5,397"
"('Occupied housing units',)","Baltimore city, Maryland","240,761",units_in_structure,"±4,046"
"('Occupied housing units',)","Boston city, Massachusetts","267,592",units_in_structure,"±3,881"
"('Occupied housing units',)","Charlotte city, North Carolina","319,816",units_in_structure,"±3,520"
"('Occupied housing units',)","Chicago city, Illinois","1,053,986",units_in_structure,"±9,730"
"('Occupied housing units',)","Columbus city, Ohio","349,113",units_in_structure,"±5,053"
"('Occupied housing units',)","Dallas city, Texas","514,588",units_in_structure,"±5,379"
"('Occupied housing units',)","Denver city, Colorado","292,003",units_in_structure,"±2,724"
"('Occupied housing units',)","Detroit city, Michigan","259,295",units_in_structure,"±4,821"
"('Occupied housing units',)","El Paso city, Texas","225,891",units_in_structure,"±3,025"
"('Occupied housing units',)","Fort Worth city, Texas","287,401",units_in_structure,"±4,732"
"('Occupied housing units',)","Fresno city, California","166,288",units_in_structure,"±3,721"
"('Occupied housing units',)","Houston city, Texas","867,915",units_in_structure,"±8,198"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","332,643",units_in_structure,"±3,933"
"('Occupied housing units',)","Jacksonville city, Florida","331,555",units_in_structure,"±5,147"
"('Occupied housing units',)","Las Vegas city, Nevada","223,819",units_in_structure,"±4,854"
"('Occupied housing units',)","Los Angeles city, California","1,378,844",units_in_structure,"±9,016"
"('Occupied housing units',)","Memphis city, Tennessee","256,973",units_in_structure,"±4,572"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,283",units_in_structure,"±3,789"
"('Occupied housing units',)","New York city, New York","3,114,811",units_in_structure,"±11,631"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","241,046",units_in_structure,"±2,948"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","580,205",units_in_structure,"±5,087"
"('Occupied housing units',)","Phoenix city, Arizona","555,953",units_in_structure,"±7,109"
"('Occupied housing units',)","Portland city, Oregon","263,774",units_in_structure,"±3,578"
"('Occupied housing units',)","San Antonio city, Texas","498,154",units_in_structure,"±4,880"
"('Occupied housing units',)","San Diego city, California","495,726",units_in_structure,"±6,457"
"('Occupied housing units',)","San Francisco city, California","358,703",units_in_structure,"±4,561"
"('Occupied housing units',)","San Jose city, California","320,447",units_in_structure,"±4,500"
"('Occupied housing units',)","Seattle city, Washington","319,125",units_in_structure,"±4,737"
"('Occupied housing units',)","Tucson city, Arizona","207,065",units_in_structure,"±3,721"
"('Occupied housing units',)","Washington city, District of Columbia","281,241",units_in_structure,"±3,152"
"('1-unit, detached or attached',)","Albuquerque city, New Mexico",70.30%,units_in_structure,±1.7
"('1-unit, detached or attached',)","Austin city, Texas",54.80%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Baltimore city, Maryland",65.60%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Boston city, Massachusetts",18.50%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Charlotte city, North Carolina",65.10%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Chicago city, Illinois",30.90%,units_in_structure,±0.5
"('1-unit, detached or attached',)","Columbus city, Ohio",57.60%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Dallas city, Texas",47.70%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Denver city, Colorado",56.40%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Detroit city, Michigan",74.40%,units_in_structure,±1.3
"('1-unit, detached or attached',)","El Paso city, Texas",71.60%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Fort Worth city, Texas",74.00%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Fresno city, California",62.30%,units_in_structure,±2.0
"('1-unit, detached or attached',)","Houston city, Texas",51.60%,units_in_structure,±0.8
"('1-unit, detached or attached',)","Indianapolis city (balance), Indiana",69.00%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Jacksonville city, Florida",66.70%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Las Vegas city, Nevada",68.80%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Los Angeles city, California",44.10%,units_in_structure,±0.5
"('1-unit, detached or attached',)","Memphis city, Tennessee",65.40%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Milwaukee city, Wisconsin",47.40%,units_in_structure,±1.3
"('1-unit, detached or attached',)","New York city, New York",16.60%,units_in_structure,±0.2
"('1-unit, detached or attached',)","Oklahoma City city, Oklahoma",74.00%,units_in_structure,±1.1
"('1-unit, detached or attached',)","Philadelphia city, Pennsylvania",67.40%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Phoenix city, Arizona",67.30%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Portland city, Oregon",59.80%,units_in_structure,±1.5
"('1-unit, detached or attached',)","San Antonio city, Texas",67.30%,units_in_structure,±1.0
"('1-unit, detached or attached',)","San Diego city, California",55.40%,units_in_structure,±1.0
"('1-unit, detached or attached',)","San Francisco city, California",32.70%,units_in_structure,±1.0
"('1-unit, detached or attached',)","San Jose city, California",64.40%,units_in_structure,±1.1
"('1-unit, detached or attached',)","Seattle city, Washington",48.70%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Tucson city, Arizona",63.80%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Washington city, District of Columbia",36.30%,units_in_structure,±1.0
"('2 to 4 units',)","Albuquerque city, New Mexico",7.20%,units_in_structure,±1.0
"('2 to 4 units',)","Austin city, Texas",5.90%,units_in_structure,±0.6
"('2 to 4 units',)","Baltimore city, Maryland",10.60%,units_in_structure,±1.0
"('2 to 4 units',)","Boston city, Massachusetts",37.90%,units_in_structure,±1.4
"('2 to 4 units',)","Charlotte city, North Carolina",5.00%,units_in_structure,±0.6
"('2 to 4 units',)","Chicago city, Illinois",27.90%,units_in_structure,±0.6
"('2 to 4 units',)","Columbus city, Ohio",12.60%,units_in_structure,±1.0
"('2 to 4 units',)","Dallas city, Texas",5.90%,units_in_structure,±0.4
"('2 to 4 units',)","Denver city, Colorado",4.70%,units_in_structure,±0.6
"('2 to 4 units',)","Detroit city, Michigan",6.40%,units_in_structure,±0.7
"('2 to 4 units',)","El Paso city, Texas",6.00%,units_in_structure,±1.0
"('2 to 4 units',)","Fort Worth city, Texas",4.20%,units_in_structure,±0.5
"('2 to 4 units',)","Fresno city, California",15.80%,units_in_structure,±1.8
"('2 to 4 units',)","Houston city, Texas",5.30%,units_in_structure,±0.5
"('2 to 4 units',)","Indianapolis city (balance), Indiana",6.80%,units_in_structure,±0.7
"('2 to 4 units',)","Jacksonville city, Florida",5.70%,units_in_structure,±0.6
"('2 to 4 units',)","Las Vegas city, Nevada",9.30%,units_in_structure,±0.9
"('2 to 4 units',)","Los Angeles city, California",8.70%,units_in_structure,±0.3
"('2 to 4 units',)","Memphis city, Tennessee",9.60%,units_in_structure,±1.0
"('2 to 4 units',)","Milwaukee city, Wisconsin",26.90%,units_in_structure,±1.2
"('2 to 4 units',)","New York city, New York",22.20%,units_in_structure,±0.3
"('2 to 4 units',)","Oklahoma City city, Oklahoma",5.60%,units_in_structure,±0.7
"('2 to 4 units',)","Philadelphia city, Pennsylvania",13.40%,units_in_structure,±0.8
"('2 to 4 units',)","Phoenix city, Arizona",6.00%,units_in_structure,±0.5
"('2 to 4 units',)","Portland city, Oregon",9.20%,units_in_structure,±0.9
"('2 to 4 units',)","San Antonio city, Texas",6.10%,units_in_structure,±0.6
"('2 to 4 units',)","San Diego city, California",7.60%,units_in_structure,±0.6
"('2 to 4 units',)","San Francisco city, California",21.10%,units_in_structure,±1.0
"('2 to 4 units',)","San Jose city, California",6.60%,units_in_structure,±0.7
"('2 to 4 units',)","Seattle city, Washington",6.00%,units_in_structure,±0.7
"('2 to 4 units',)","Tucson city, Arizona",6.20%,units_in_structure,±0.7
"('2 to 4 units',)","Washington city, District of Columbia",10.30%,units_in_structure,±0.9
"('5 or more units',)","Albuquerque city, New Mexico",18.60%,units_in_structure,±1.1
"('5 or more units',)","Austin city, Texas",37.70%,units_in_structure,±1.0
"('5 or more units',)","Baltimore city, Maryland",23.70%,units_in_structure,±1.1
"('5 or more units',)","Boston city, Massachusetts",43.40%,units_in_structure,±1.2
"('5 or more units',)","Charlotte city, North Carolina",28.80%,units_in_structure,±1.1
"('5 or more units',)","Chicago city, Illinois",41.00%,units_in_structure,±0.6
"('5 or more units',)","Columbus city, Ohio",29.10%,units_in_structure,±1.4
"('5 or more units',)","Dallas city, Texas",44.90%,units_in_structure,±0.9
"('5 or more units',)","Denver city, Colorado",38.30%,units_in_structure,±1.3
"('5 or more units',)","Detroit city, Michigan",18.90%,units_in_structure,±1.2
"('5 or more units',)","El Paso city, Texas",19.30%,units_in_structure,±1.3
"('5 or more units',)","Fort Worth city, Texas",20.10%,units_in_structure,±1.2
"('5 or more units',)","Fresno city, California",19.70%,units_in_structure,±1.5
"('5 or more units',)","Houston city, Texas",42.10%,units_in_structure,±0.8
"('5 or more units',)","Indianapolis city (balance), Indiana",23.00%,units_in_structure,±1.1
"('5 or more units',)","Jacksonville city, Florida",22.70%,units_in_structure,±1.3
"('5 or more units',)","Las Vegas city, Nevada",20.50%,units_in_structure,±1.1
"('5 or more units',)","Los Angeles city, California",46.50%,units_in_structure,±0.5
"('5 or more units',)","Memphis city, Tennessee",23.90%,units_in_structure,±1.5
"('5 or more units',)","Milwaukee city, Wisconsin",25.10%,units_in_structure,±1.3
"('5 or more units',)","New York city, New York",61.00%,units_in_structure,±0.3
"('5 or more units',)","Oklahoma City city, Oklahoma",17.50%,units_in_structure,±1.1
"('5 or more units',)","Philadelphia city, Pennsylvania",18.90%,units_in_structure,±0.6
"('5 or more units',)","Phoenix city, Arizona",23.70%,units_in_structure,±0.9
"('5 or more units',)","Portland city, Oregon",29.80%,units_in_structure,±1.3
"('5 or more units',)","San Antonio city, Texas",25.10%,units_in_structure,±1.0
"('5 or more units',)","San Diego city, California",35.90%,units_in_structure,±1.0
"('5 or more units',)","San Francisco city, California",45.90%,units_in_structure,±1.1
"('5 or more units',)","San Jose city, California",25.50%,units_in_structure,±1.0
"('5 or more units',)","Seattle city, Washington",45.10%,units_in_structure,±1.4
"('5 or more units',)","Tucson city, Arizona",23.00%,units_in_structure,±1.4
"('5 or more units',)","Washington city, District of Columbia",53.40%,units_in_structure,±1.3
"('Mobile home, boat, RV, van, etc.',)","Albuquerque city, New Mexico",3.90%,units_in_structure,±0.8
"('Mobile home, boat, RV, van, etc.',)","Austin city, Texas",1.60%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Baltimore city, Maryland",0.20%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Boston city, Massachusetts",0.10%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Charlotte city, North Carolina",1.20%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Chicago city, Illinois",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Columbus city, Ohio",0.70%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Dallas city, Texas",1.50%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Denver city, Colorado",0.50%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Detroit city, Michigan",0.40%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","El Paso city, Texas",3.20%,units_in_structure,±0.7
"('Mobile home, boat, RV, van, etc.',)","Fort Worth city, Texas",1.70%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Fresno city, California",2.20%,units_in_structure,±0.7
"('Mobile home, boat, RV, van, etc.',)","Houston city, Texas",1.10%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Indianapolis city (balance), Indiana",1.20%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Jacksonville city, Florida",4.80%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Las Vegas city, Nevada",1.40%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Los Angeles city, California",0.70%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Memphis city, Tennessee",1.00%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Milwaukee city, Wisconsin",0.60%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","New York city, New York",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Oklahoma City city, Oklahoma",3.00%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Philadelphia city, Pennsylvania",0.30%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Phoenix city, Arizona",3.00%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Portland city, Oregon",1.20%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","San Antonio city, Texas",1.50%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","San Diego city, California",1.10%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","San Francisco city, California",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","San Jose city, California",3.50%,units_in_structure,±0.5
"('Mobile home, boat, RV, van, etc.',)","Seattle city, Washington",0.30%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Tucson city, Arizona",7.00%,units_in_structure,±0.9
"('Mobile home, boat, RV, van, etc.',)","Washington city, District of Columbia",0.00%,units_in_structure,±0.1
"('Occupied housing units',)","Albuquerque city, New Mexico","220,918",year_structure_built,"±2,957"
"('Occupied housing units',)","Austin city, Texas","372,327",year_structure_built,"±5,397"
"('Occupied housing units',)","Baltimore city, Maryland","240,761",year_structure_built,"±4,046"
"('Occupied housing units',)","Boston city, Massachusetts","267,592",year_structure_built,"±3,881"
"('Occupied housing units',)","Charlotte city, North Carolina","319,816",year_structure_built,"±3,520"
"('Occupied housing units',)","Chicago city, Illinois","1,053,986",year_structure_built,"±9,730"
"('Occupied housing units',)","Columbus city, Ohio","349,113",year_structure_built,"±5,053"
"('Occupied housing units',)","Dallas city, Texas","514,588",year_structure_built,"±5,379"
"('Occupied housing units',)","Denver city, Colorado","292,003",year_structure_built,"±2,724"
"('Occupied housing units',)","Detroit city, Michigan","259,295",year_structure_built,"±4,821"
"('Occupied housing units',)","El Paso city, Texas","225,891",year_structure_built,"±3,025"
"('Occupied housing units',)","Fort Worth city, Texas","287,401",year_structure_built,"±4,732"
"('Occupied housing units',)","Fresno city, California","166,288",year_structure_built,"±3,721"
"('Occupied housing units',)","Houston city, Texas","867,915",year_structure_built,"±8,198"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","332,643",year_structure_built,"±3,933"
"('Occupied housing units',)","Jacksonville city, Florida","331,555",year_structure_built,"±5,147"
"('Occupied housing units',)","Las Vegas city, Nevada","223,819",year_structure_built,"±4,854"
"('Occupied housing units',)","Los Angeles city, California","1,378,844",year_structure_built,"±9,016"
"('Occupied housing units',)","Memphis city, Tennessee","256,973",year_structure_built,"±4,572"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,283",year_structure_built,"±3,789"
"('Occupied housing units',)","New York city, New York","3,114,811",year_structure_built,"±11,631"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","241,046",year_structure_built,"±2,948"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","580,205",year_structure_built,"±5,087"
"('Occupied housing units',)","Phoenix city, Arizona","555,953",year_structure_built,"±7,109"
"('Occupied housing units',)","Portland city, Oregon","263,774",year_structure_built,"±3,578"
"('Occupied housing units',)","San Antonio city, Texas","498,154",year_structure_built,"±4,880"
"('Occupied housing units',)","San Diego city, California","495,726",year_structure_built,"±6,457"
"('Occupied housing units',)","San Francisco city, California","358,703",year_structure_built,"±4,561"
"('Occupied housing units',)","San Jose city, California","320,447",year_structure_built,"±4,500"
"('Occupied housing units',)","Seattle city, Washington","319,125",year_structure_built,"±4,737"
"('Occupied housing units',)","Tucson city, Arizona","207,065",year_structure_built,"±3,721"
"('Occupied housing units',)","Washington city, District of Columbia","281,241",year_structure_built,"±3,152"
"('Built 2014 or later',)","Albuquerque city, New Mexico",1.30%,year_structure_built,±0.5
"('Built 2014 or later',)","Austin city, Texas",3.60%,year_structure_built,±0.6
"('Built 2014 or later',)","Baltimore city, Maryland",0.60%,year_structure_built,±0.2
"('Built 2014 or later',)","Boston city, Massachusetts",1.70%,year_structure_built,±0.4
"('Built 2014 or later',)","Charlotte city, North Carolina",2.50%,year_structure_built,±0.4
"('Built 2014 or later',)","Chicago city, Illinois",0.70%,year_structure_built,±0.1
"('Built 2014 or later',)","Columbus city, Ohio",1.50%,year_structure_built,±0.3
"('Built 2014 or later',)","Dallas city, Texas",1.70%,year_structure_built,±0.3
"('Built 2014 or later',)","Denver city, Colorado",3.00%,year_structure_built,±0.5
"('Built 2014 or later',)","Detroit city, Michigan",0.10%,year_structure_built,±0.1
"('Built 2014 or later',)","El Paso city, Texas",1.70%,year_structure_built,±0.6
"('Built 2014 or later',)","Fort Worth city, Texas",2.80%,year_structure_built,±0.5
"('Built 2014 or later',)","Fresno city, California",2.10%,year_structure_built,±0.6
"('Built 2014 or later',)","Houston city, Texas",2.10%,year_structure_built,±0.3
"('Built 2014 or later',)","Indianapolis city (balance), Indiana",0.80%,year_structure_built,±0.2
"('Built 2014 or later',)","Jacksonville city, Florida",1.80%,year_structure_built,±0.5
"('Built 2014 or later',)","Las Vegas city, Nevada",1.30%,year_structure_built,±0.4
"('Built 2014 or later',)","Los Angeles city, California",0.80%,year_structure_built,±0.1
"('Built 2014 or later',)","Memphis city, Tennessee",0.50%,year_structure_built,±0.2
"('Built 2014 or later',)","Milwaukee city, Wisconsin",0.30%,year_structure_built,±0.2
"('Built 2014 or later',)","New York city, New York",0.40%,year_structure_built,±0.1
"('Built 2014 or later',)","Oklahoma City city, Oklahoma",2.20%,year_structure_built,±0.4
