Metric,City,Estimate,Group,Estimate Margin of Error
"('Occupied housing units',)","Las Vegas city, Nevada","209,439",housing_tenure,"±5,034"
"('Occupied housing units',)","Los Angeles city, California","1,320,167",housing_tenure,"±9,304"
"('Occupied housing units',)","Memphis city, Tennessee","250,302",housing_tenure,"±4,332"
"('Occupied housing units',)","Milwaukee city, Wisconsin","231,386",housing_tenure,"±3,458"
"('Occupied housing units',)","New York city, New York","3,084,861",housing_tenure,"±9,520"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","232,102",housing_tenure,"±3,631"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","582,528",housing_tenure,"±4,670"
"('Occupied housing units',)","Phoenix city, Arizona","517,276",housing_tenure,"±6,964"
"('Occupied housing units',)","Portland city, Oregon","253,021",housing_tenure,"±3,082"
"('Occupied housing units',)","San Antonio city, Texas","493,102",housing_tenure,"±5,088"
"('Occupied housing units',)","San Diego city, California","480,730",housing_tenure,"±6,318"
"('Occupied housing units',)","San Francisco city, California","354,651",housing_tenure,"±3,606"
"('Occupied housing units',)","San Jose city, California","314,210",housing_tenure,"±3,502"
"('Occupied housing units',)","Seattle city, Washington","297,920",housing_tenure,"±5,253"
"('Occupied housing units',)","Tucson city, Arizona","207,615",housing_tenure,"±3,745"
"('Occupied housing units',)","Washington city, District of Columbia","271,651",housing_tenure,"±3,228"
"('Owner-occupied housing units',)","Albuquerque city, New Mexico",58.80%,housing_tenure,±1.7
"('Owner-occupied housing units',)","Austin city, Texas",45.10%,housing_tenure,±1.2
"('Owner-occupied housing units',)","Baltimore city, Maryland",46.20%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Boston city, Massachusetts",33.60%,housing_tenure,±1.5
"('Owner-occupied housing units',)","Charlotte city, North Carolina",52.90%,housing_tenure,±1.2
"('Owner-occupied housing units',)","Chicago city, Illinois",42.90%,housing_tenure,±0.7
"('Owner-occupied housing units',)","Columbus city, Ohio",45.60%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Dallas city, Texas",42.20%,housing_tenure,±1.0
"('Owner-occupied housing units',)","Denver city, Colorado",51.00%,housing_tenure,±1.5
"('Owner-occupied housing units',)","Detroit city, Michigan",49.90%,housing_tenure,±1.4
"('Owner-occupied housing units',)","El Paso city, Texas",58.90%,housing_tenure,±1.7
"('Owner-occupied housing units',)","Fort Worth city, Texas",56.80%,housing_tenure,±1.6
"('Owner-occupied housing units',)","Fresno city, California",45.90%,housing_tenure,±1.6
"('Owner-occupied housing units',)","Houston city, Texas",43.00%,housing_tenure,±0.9
"('Owner-occupied housing units',)","Indianapolis city (balance), Indiana",52.40%,housing_tenure,±1.1
"('Owner-occupied housing units',)","Jacksonville city, Florida",59.10%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Las Vegas city, Nevada",50.20%,housing_tenure,±1.5
"('Owner-occupied housing units',)","Los Angeles city, California",35.90%,housing_tenure,±0.5
"('Owner-occupied housing units',)","Memphis city, Tennessee",48.20%,housing_tenure,±1.6
"('Owner-occupied housing units',)","Milwaukee city, Wisconsin",42.00%,housing_tenure,±1.3
"('Owner-occupied housing units',)","New York city, New York",32.00%,housing_tenure,±0.4
"('Owner-occupied housing units',)","Oklahoma City city, Oklahoma",58.10%,housing_tenure,±1.6
"('Owner-occupied housing units',)","Philadelphia city, Pennsylvania",51.00%,housing_tenure,±1.1
"('Owner-occupied housing units',)","Phoenix city, Arizona",52.40%,housing_tenure,±1.0
"('Owner-occupied housing units',)","Portland city, Oregon",53.10%,housing_tenure,±1.5
"('Owner-occupied housing units',)","San Antonio city, Texas",53.20%,housing_tenure,±1.2
"('Owner-occupied housing units',)","San Diego city, California",46.50%,housing_tenure,±0.9
"('Owner-occupied housing units',)","San Francisco city, California",35.90%,housing_tenure,±1.1
"('Owner-occupied housing units',)","San Jose city, California",56.00%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Seattle city, Washington",46.20%,housing_tenure,±1.4
"('Owner-occupied housing units',)","Tucson city, Arizona",47.10%,housing_tenure,±1.3
"('Owner-occupied housing units',)","Washington city, District of Columbia",40.70%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Albuquerque city, New Mexico",41.20%,housing_tenure,±1.7
"('Renter-occupied housing units',)","Austin city, Texas",54.90%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Baltimore city, Maryland",53.80%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Boston city, Massachusetts",66.40%,housing_tenure,±1.5
"('Renter-occupied housing units',)","Charlotte city, North Carolina",47.10%,housing_tenure,±1.2
"('Renter-occupied housing units',)","Chicago city, Illinois",57.10%,housing_tenure,±0.7
"('Renter-occupied housing units',)","Columbus city, Ohio",54.40%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Dallas city, Texas",57.80%,housing_tenure,±1.0
"('Renter-occupied housing units',)","Denver city, Colorado",49.00%,housing_tenure,±1.5
"('Renter-occupied housing units',)","Detroit city, Michigan",50.10%,housing_tenure,±1.4
"('Renter-occupied housing units',)","El Paso city, Texas",41.10%,housing_tenure,±1.7
"('Renter-occupied housing units',)","Fort Worth city, Texas",43.20%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Fresno city, California",54.10%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Houston city, Texas",57.00%,housing_tenure,±0.9
"('Renter-occupied housing units',)","Indianapolis city (balance), Indiana",47.60%,housing_tenure,±1.1
"('Renter-occupied housing units',)","Jacksonville city, Florida",40.90%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Las Vegas city, Nevada",49.80%,housing_tenure,±1.5
"('Renter-occupied housing units',)","Los Angeles city, California",64.10%,housing_tenure,±0.5
"('Renter-occupied housing units',)","Memphis city, Tennessee",51.80%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Milwaukee city, Wisconsin",58.00%,housing_tenure,±1.3
"('Renter-occupied housing units',)","New York city, New York",68.00%,housing_tenure,±0.4
"('Renter-occupied housing units',)","Oklahoma City city, Oklahoma",41.90%,housing_tenure,±1.6
"('Renter-occupied housing units',)","Philadelphia city, Pennsylvania",49.00%,housing_tenure,±1.1
"('Renter-occupied housing units',)","Phoenix city, Arizona",47.60%,housing_tenure,±1.0
"('Renter-occupied housing units',)","Portland city, Oregon",46.90%,housing_tenure,±1.5
"('Renter-occupied housing units',)","San Antonio city, Texas",46.80%,housing_tenure,±1.2
"('Renter-occupied housing units',)","San Diego city, California",53.50%,housing_tenure,±0.9
"('Renter-occupied housing units',)","San Francisco city, California",64.10%,housing_tenure,±1.1
"('Renter-occupied housing units',)","San Jose city, California",44.00%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Seattle city, Washington",53.80%,housing_tenure,±1.4
"('Renter-occupied housing units',)","Tucson city, Arizona",52.90%,housing_tenure,±1.3
"('Renter-occupied housing units',)","Washington city, District of Columbia",59.30%,housing_tenure,±1.4
"('Average household size of owner-occupied unit',)","Albuquerque city, New Mexico",2.62,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Austin city, Texas",2.66,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Baltimore city, Maryland",2.59,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Boston city, Massachusetts",2.47,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Charlotte city, North Carolina",2.69,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Chicago city, Illinois",2.8,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Columbus city, Ohio",2.5,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Dallas city, Texas",2.83,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Denver city, Colorado",2.45,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Detroit city, Michigan",2.76,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","El Paso city, Texas",3.19,housing_tenure,±0.08
"('Average household size of owner-occupied unit',)","Fort Worth city, Texas",3.04,housing_tenure,±0.09
"('Average household size of owner-occupied unit',)","Fresno city, California",2.94,housing_tenure,±0.09
"('Average household size of owner-occupied unit',)","Houston city, Texas",2.82,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Indianapolis city (balance), Indiana",2.63,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Jacksonville city, Florida",2.71,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Las Vegas city, Nevada",2.87,housing_tenure,±0.10
"('Average household size of owner-occupied unit',)","Los Angeles city, California",3.07,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Memphis city, Tennessee",2.56,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Milwaukee city, Wisconsin",2.59,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","New York city, New York",2.88,housing_tenure,±0.03
"('Average household size of owner-occupied unit',)","Oklahoma City city, Oklahoma",2.68,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","Philadelphia city, Pennsylvania",2.76,housing_tenure,±0.04
"('Average household size of owner-occupied unit',)","Phoenix city, Arizona",2.88,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Portland city, Oregon",2.49,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","San Antonio city, Texas",3.03,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","San Diego city, California",2.79,housing_tenure,±0.05
"('Average household size of owner-occupied unit',)","San Francisco city, California",2.68,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","San Jose city, California",3.16,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Seattle city, Washington",2.34,housing_tenure,±0.06
"('Average household size of owner-occupied unit',)","Tucson city, Arizona",2.5,housing_tenure,±0.07
"('Average household size of owner-occupied unit',)","Washington city, District of Columbia",2.31,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Albuquerque city, New Mexico",2.4,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Austin city, Texas",2.33,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Baltimore city, Maryland",2.31,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Boston city, Massachusetts",2.33,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Charlotte city, North Carolina",2.5,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Chicago city, Illinois",2.42,housing_tenure,±0.03
"('Average household size of renter-occupied unit',)","Columbus city, Ohio",2.37,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Dallas city, Texas",2.43,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Denver city, Colorado",2.19,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Detroit city, Michigan",2.54,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","El Paso city, Texas",2.81,housing_tenure,±0.10
"('Average household size of renter-occupied unit',)","Fort Worth city, Texas",2.7,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Fresno city, California",3.23,housing_tenure,±0.10
"('Average household size of renter-occupied unit',)","Houston city, Texas",2.53,housing_tenure,±0.04
"('Average household size of renter-occupied unit',)","Indianapolis city (balance), Indiana",2.4,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Jacksonville city, Florida",2.49,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Las Vegas city, Nevada",2.81,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Los Angeles city, California",2.77,housing_tenure,±0.02
"('Average household size of renter-occupied unit',)","Memphis city, Tennessee",2.55,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Milwaukee city, Wisconsin",2.46,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","New York city, New York",2.57,housing_tenure,±0.01
"('Average household size of renter-occupied unit',)","Oklahoma City city, Oklahoma",2.43,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Philadelphia city, Pennsylvania",2.39,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Phoenix city, Arizona",2.91,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Portland city, Oregon",2.19,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","San Antonio city, Texas",2.56,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","San Diego city, California",2.7,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","San Francisco city, California",2.1,housing_tenure,±0.03
"('Average household size of renter-occupied unit',)","San Jose city, California",3.09,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Seattle city, Washington",1.92,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Tucson city, Arizona",2.35,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Washington city, District of Columbia",2.18,housing_tenure,±0.05
"('Occupied housing units',)","Albuquerque city, New Mexico","217,856",units_in_structure,"±3,021"
"('Occupied housing units',)","Austin city, Texas","349,200",units_in_structure,"±5,054"
"('Occupied housing units',)","Baltimore city, Maryland","244,114",units_in_structure,"±3,964"
"('Occupied housing units',)","Boston city, Massachusetts","251,757",units_in_structure,"±3,144"
"('Occupied housing units',)","Charlotte city, North Carolina","299,823",units_in_structure,"±3,587"
"('Occupied housing units',)","Chicago city, Illinois","1,030,136",units_in_structure,"±10,542"
"('Occupied housing units',)","Columbus city, Ohio","329,894",units_in_structure,"±4,236"
"('Occupied housing units',)","Dallas city, Texas","476,733",units_in_structure,"±6,946"
"('Occupied housing units',)","Denver city, Colorado","273,050",units_in_structure,"±3,115"
"('Occupied housing units',)","Detroit city, Michigan","255,322",units_in_structure,"±3,879"
"('Occupied housing units',)","El Paso city, Texas","219,332",units_in_structure,"±2,888"
"('Occupied housing units',)","Fort Worth city, Texas","269,433",units_in_structure,"±5,649"
"('Occupied housing units',)","Fresno city, California","161,474",units_in_structure,"±3,304"
"('Occupied housing units',)","Houston city, Texas","815,266",units_in_structure,"±7,582"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","326,395",units_in_structure,"±4,371"
"('Occupied housing units',)","Jacksonville city, Florida","314,537",units_in_structure,"±4,279"
"('Occupied housing units',)","Las Vegas city, Nevada","209,439",units_in_structure,"±5,034"
"('Occupied housing units',)","Los Angeles city, California","1,320,167",units_in_structure,"±9,304"
"('Occupied housing units',)","Memphis city, Tennessee","250,302",units_in_structure,"±4,332"
"('Occupied housing units',)","Milwaukee city, Wisconsin","231,386",units_in_structure,"±3,458"
"('Occupied housing units',)","New York city, New York","3,084,861",units_in_structure,"±9,520"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","232,102",units_in_structure,"±3,631"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","582,528",units_in_structure,"±4,670"
"('Occupied housing units',)","Phoenix city, Arizona","517,276",units_in_structure,"±6,964"
"('Occupied housing units',)","Portland city, Oregon","253,021",units_in_structure,"±3,082"
"('Occupied housing units',)","San Antonio city, Texas","493,102",units_in_structure,"±5,088"
"('Occupied housing units',)","San Diego city, California","480,730",units_in_structure,"±6,318"
"('Occupied housing units',)","San Francisco city, California","354,651",units_in_structure,"±3,606"
"('Occupied housing units',)","San Jose city, California","314,210",units_in_structure,"±3,502"
"('Occupied housing units',)","Seattle city, Washington","297,920",units_in_structure,"±5,253"
"('Occupied housing units',)","Tucson city, Arizona","207,615",units_in_structure,"±3,745"
"('Occupied housing units',)","Washington city, District of Columbia","271,651",units_in_structure,"±3,228"
"('1-unit, detached or attached',)","Albuquerque city, New Mexico",69.70%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Austin city, Texas",53.40%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Baltimore city, Maryland",65.00%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Boston city, Massachusetts",18.40%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Charlotte city, North Carolina",64.40%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Chicago city, Illinois",29.90%,units_in_structure,±0.6
"('1-unit, detached or attached',)","Columbus city, Ohio",57.10%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Dallas city, Texas",49.90%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Denver city, Colorado",55.60%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Detroit city, Michigan",74.50%,units_in_structure,±1.2
"('1-unit, detached or attached',)","El Paso city, Texas",71.70%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Fort Worth city, Texas",73.00%,units_in_structure,±1.7
"('1-unit, detached or attached',)","Fresno city, California",63.50%,units_in_structure,±1.8
"('1-unit, detached or attached',)","Houston city, Texas",52.10%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Indianapolis city (balance), Indiana",69.40%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Jacksonville city, Florida",69.10%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Las Vegas city, Nevada",68.50%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Los Angeles city, California",44.80%,units_in_structure,±0.5
"('1-unit, detached or attached',)","Memphis city, Tennessee",69.10%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Milwaukee city, Wisconsin",48.60%,units_in_structure,±1.4
"('1-unit, detached or attached',)","New York city, New York",16.50%,units_in_structure,±0.2
"('1-unit, detached or attached',)","Oklahoma City city, Oklahoma",72.60%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Philadelphia city, Pennsylvania",67.10%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Phoenix city, Arizona",67.20%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Portland city, Oregon",61.80%,units_in_structure,±1.3
"('1-unit, detached or attached',)","San Antonio city, Texas",66.70%,units_in_structure,±1.2
"('1-unit, detached or attached',)","San Diego city, California",55.90%,units_in_structure,±1.0
"('1-unit, detached or attached',)","San Francisco city, California",32.90%,units_in_structure,±1.1
"('1-unit, detached or attached',)","San Jose city, California",65.40%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Seattle city, Washington",49.30%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Tucson city, Arizona",62.00%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Washington city, District of Columbia",37.30%,units_in_structure,±1.2
"('2 to 4 units',)","Albuquerque city, New Mexico",6.60%,units_in_structure,±0.8
"('2 to 4 units',)","Austin city, Texas",8.80%,units_in_structure,±0.8
"('2 to 4 units',)","Baltimore city, Maryland",11.80%,units_in_structure,±1.0
"('2 to 4 units',)","Boston city, Massachusetts",40.00%,units_in_structure,±1.3
"('2 to 4 units',)","Charlotte city, North Carolina",5.30%,units_in_structure,±0.6
"('2 to 4 units',)","Chicago city, Illinois",29.10%,units_in_structure,±0.7
"('2 to 4 units',)","Columbus city, Ohio",13.10%,units_in_structure,±1.1
"('2 to 4 units',)","Dallas city, Texas",5.70%,units_in_structure,±0.5
"('2 to 4 units',)","Denver city, Colorado",5.70%,units_in_structure,±0.7
"('2 to 4 units',)","Detroit city, Michigan",7.70%,units_in_structure,±0.7
"('2 to 4 units',)","El Paso city, Texas",8.50%,units_in_structure,±1.0
"('2 to 4 units',)","Fort Worth city, Texas",5.20%,units_in_structure,±0.7
"('2 to 4 units',)","Fresno city, California",12.60%,units_in_structure,±1.3
"('2 to 4 units',)","Houston city, Texas",5.10%,units_in_structure,±0.4
"('2 to 4 units',)","Indianapolis city (balance), Indiana",7.80%,units_in_structure,±0.8
"('2 to 4 units',)","Jacksonville city, Florida",5.50%,units_in_structure,±0.8
"('2 to 4 units',)","Las Vegas city, Nevada",7.90%,units_in_structure,±1.0
"('2 to 4 units',)","Los Angeles city, California",8.10%,units_in_structure,±0.3
"('2 to 4 units',)","Memphis city, Tennessee",9.40%,units_in_structure,±1.0
"('2 to 4 units',)","Milwaukee city, Wisconsin",25.70%,units_in_structure,±1.4
"('2 to 4 units',)","New York city, New York",23.20%,units_in_structure,±0.3
"('2 to 4 units',)","Oklahoma City city, Oklahoma",6.20%,units_in_structure,±0.8
"('2 to 4 units',)","Philadelphia city, Pennsylvania",14.40%,units_in_structure,±0.8
"('2 to 4 units',)","Phoenix city, Arizona",5.90%,units_in_structure,±0.5
"('2 to 4 units',)","Portland city, Oregon",9.40%,units_in_structure,±1.0
"('2 to 4 units',)","San Antonio city, Texas",5.70%,units_in_structure,±0.6
"('2 to 4 units',)","San Diego city, California",8.70%,units_in_structure,±0.7
"('2 to 4 units',)","San Francisco city, California",20.90%,units_in_structure,±1.1
"('2 to 4 units',)","San Jose city, California",6.50%,units_in_structure,±0.7
"('2 to 4 units',)","Seattle city, Washington",6.80%,units_in_structure,±0.8
"('2 to 4 units',)","Tucson city, Arizona",7.50%,units_in_structure,±0.8
"('2 to 4 units',)","Washington city, District of Columbia",11.00%,units_in_structure,±1.0
"('5 or more units',)","Albuquerque city, New Mexico",19.50%,units_in_structure,±1.3
"('5 or more units',)","Austin city, Texas",36.10%,units_in_structure,±1.2
"('5 or more units',)","Baltimore city, Maryland",23.10%,units_in_structure,±1.3
"('5 or more units',)","Boston city, Massachusetts",41.40%,units_in_structure,±1.3
"('5 or more units',)","Charlotte city, North Carolina",28.90%,units_in_structure,±1.2
"('5 or more units',)","Chicago city, Illinois",40.80%,units_in_structure,±0.6
"('5 or more units',)","Columbus city, Ohio",29.10%,units_in_structure,±1.2
"('5 or more units',)","Dallas city, Texas",43.10%,units_in_structure,±1.0
"('5 or more units',)","Denver city, Colorado",38.30%,units_in_structure,±1.1
"('5 or more units',)","Detroit city, Michigan",17.40%,units_in_structure,±1.0
"('5 or more units',)","El Paso city, Texas",17.40%,units_in_structure,±1.5
"('5 or more units',)","Fort Worth city, Texas",20.60%,units_in_structure,±1.5
"('5 or more units',)","Fresno city, California",21.60%,units_in_structure,±1.7
"('5 or more units',)","Houston city, Texas",41.90%,units_in_structure,±0.8
"('5 or more units',)","Indianapolis city (balance), Indiana",21.60%,units_in_structure,±1.1
"('5 or more units',)","Jacksonville city, Florida",21.30%,units_in_structure,±1.1
"('5 or more units',)","Las Vegas city, Nevada",22.70%,units_in_structure,±1.3
"('5 or more units',)","Los Angeles city, California",46.40%,units_in_structure,±0.5
"('5 or more units',)","Memphis city, Tennessee",20.70%,units_in_structure,±1.4
"('5 or more units',)","Milwaukee city, Wisconsin",25.50%,units_in_structure,±1.2
"('5 or more units',)","New York city, New York",60.10%,units_in_structure,±0.3
"('5 or more units',)","Oklahoma City city, Oklahoma",18.30%,units_in_structure,±1.1
"('5 or more units',)","Philadelphia city, Pennsylvania",18.10%,units_in_structure,±0.8
"('5 or more units',)","Phoenix city, Arizona",23.60%,units_in_structure,±0.8
"('5 or more units',)","Portland city, Oregon",26.80%,units_in_structure,±1.3
"('5 or more units',)","San Antonio city, Texas",26.20%,units_in_structure,±1.1
"('5 or more units',)","San Diego city, California",34.10%,units_in_structure,±1.0
"('5 or more units',)","San Francisco city, California",45.90%,units_in_structure,±1.2
"('5 or more units',)","San Jose city, California",24.30%,units_in_structure,±1.0
"('5 or more units',)","Seattle city, Washington",43.40%,units_in_structure,±1.2
"('5 or more units',)","Tucson city, Arizona",24.40%,units_in_structure,±1.3
"('5 or more units',)","Washington city, District of Columbia",51.70%,units_in_structure,±1.5
"('Mobile home, boat, RV, van, etc.',)","Albuquerque city, New Mexico",4.10%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Austin city, Texas",1.60%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Baltimore city, Maryland",0.10%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Boston city, Massachusetts",0.20%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Charlotte city, North Carolina",1.40%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Chicago city, Illinois",0.10%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Columbus city, Ohio",0.70%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Dallas city, Texas",1.30%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Denver city, Colorado",0.30%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Detroit city, Michigan",0.40%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","El Paso city, Texas",2.50%,units_in_structure,±0.5
"('Mobile home, boat, RV, van, etc.',)","Fort Worth city, Texas",1.10%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Fresno city, California",2.30%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Houston city, Texas",0.90%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Indianapolis city (balance), Indiana",1.30%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Jacksonville city, Florida",4.20%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Las Vegas city, Nevada",1.00%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Los Angeles city, California",0.60%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Memphis city, Tennessee",0.90%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Milwaukee city, Wisconsin",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","New York city, New York",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Oklahoma City city, Oklahoma",2.90%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Philadelphia city, Pennsylvania",0.40%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Phoenix city, Arizona",3.30%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Portland city, Oregon",1.90%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","San Antonio city, Texas",1.40%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","San Diego city, California",1.20%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","San Francisco city, California",0.30%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","San Jose city, California",3.70%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Seattle city, Washington",0.50%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Tucson city, Arizona",6.10%,units_in_structure,±0.8
"('Mobile home, boat, RV, van, etc.',)","Washington city, District of Columbia",0.00%,units_in_structure,±0.1
"('Occupied housing units',)","Albuquerque city, New Mexico","217,856",year_structure_built,"±3,021"
"('Occupied housing units',)","Austin city, Texas","349,200",year_structure_built,"±5,054"
"('Occupied housing units',)","Baltimore city, Maryland","244,114",year_structure_built,"±3,964"
"('Occupied housing units',)","Boston city, Massachusetts","251,757",year_structure_built,"±3,144"
"('Occupied housing units',)","Charlotte city, North Carolina","299,823",year_structure_built,"±3,587"
"('Occupied housing units',)","Chicago city, Illinois","1,030,136",year_structure_built,"±10,542"
"('Occupied housing units',)","Columbus city, Ohio","329,894",year_structure_built,"±4,236"
"('Occupied housing units',)","Dallas city, Texas","476,733",year_structure_built,"±6,946"
"('Occupied housing units',)","Denver city, Colorado","273,050",year_structure_built,"±3,115"
"('Occupied housing units',)","Detroit city, Michigan","255,322",year_structure_built,"±3,879"
"('Occupied housing units',)","El Paso city, Texas","219,332",year_structure_built,"±2,888"
"('Occupied housing units',)","Fort Worth city, Texas","269,433",year_structure_built,"±5,649"
"('Occupied housing units',)","Fresno city, California","161,474",year_structure_built,"±3,304"
"('Occupied housing units',)","Houston city, Texas","815,266",year_structure_built,"±7,582"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","326,395",year_structure_built,"±4,371"
"('Occupied housing units',)","Jacksonville city, Florida","314,537",year_structure_built,"±4,279"
"('Occupied housing units',)","Las Vegas city, Nevada","209,439",year_structure_built,"±5,034"
"('Occupied housing units',)","Los Angeles city, California","1,320,167",year_structure_built,"±9,304"
"('Occupied housing units',)","Memphis city, Tennessee","250,302",year_structure_built,"±4,332"
