Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Antonio city, Texas","216,908",gross_rent_as_a_percentage_of_household_income_(grapi),"±5,634","216,908",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Diego city, California","257,735",gross_rent_as_a_percentage_of_household_income_(grapi),"±6,734","257,735",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Francisco city, California","213,845",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,980","213,845",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Jose city, California","133,772",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,188","133,772",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Santa Ana city, California","39,641",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,031","39,641",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Seattle city, Washington","164,543",gross_rent_as_a_percentage_of_household_income_(grapi),"±5,462","164,543",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","St. Louis city, Missouri","72,823",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,714","72,823",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","St. Paul city, Minnesota","54,388",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,451","54,388",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Stockton city, California","49,813",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,538","49,813",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Tampa city, Florida","74,838",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,266","74,838",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Tucson city, Arizona","96,535",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,791","96,535",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Tulsa city, Oklahoma","78,729",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,755","78,729",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Virginia Beach city, Virginia","61,836",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,257","61,836",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Washington city, District of Columbia","160,740",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,116","160,740",(X)
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Wichita city, Kansas","57,306",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,684","57,306",(X)
"('Less than 15.0 percent',)","Albuquerque city, New Mexico","8,425",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,735",10.10%,±1.9
"('Less than 15.0 percent',)","Anaheim city, California","3,729",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,158",6.60%,±1.9
"('Less than 15.0 percent',)","Anchorage municipality, Alaska","5,100",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,315",12.80%,±3.0
"('Less than 15.0 percent',)","Arlington city, Texas","6,134",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,594",10.60%,±2.6
"('Less than 15.0 percent',)","Atlanta city, Georgia","10,369",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,978",9.70%,±1.8
"('Less than 15.0 percent',)","Aurora city, Colorado","3,404",gross_rent_as_a_percentage_of_household_income_(grapi),±874,6.40%,±1.7
"('Less than 15.0 percent',)","Austin city, Texas","20,994",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,572",10.70%,±1.3
"('Less than 15.0 percent',)","Bakersfield city, California","5,073",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,226",10.50%,±2.5
"('Less than 15.0 percent',)","Baltimore city, Maryland","15,482",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,127",12.60%,±1.7
"('Less than 15.0 percent',)","Boston city, Massachusetts","22,209",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,050",13.50%,±1.2
"('Less than 15.0 percent',)","Charlotte city, North Carolina","20,278",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,517",14.00%,±1.7
"('Less than 15.0 percent',)","Chicago city, Illinois","68,613",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,833",12.20%,±0.8
"('Less than 15.0 percent',)","Cincinnati city, Ohio","12,681",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,878",16.20%,±2.2
"('Less than 15.0 percent',)","Cleveland city, Ohio","11,201",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,549",12.90%,±1.7
"('Less than 15.0 percent',)","Colorado Springs city, Colorado","8,923",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,875",11.70%,±2.3
"('Less than 15.0 percent',)","Columbus city, Ohio","27,030",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,250",14.40%,±1.7
"('Less than 15.0 percent',)","Corpus Christi city, Texas","6,609",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,562",13.40%,±3.2
"('Less than 15.0 percent',)","Dallas city, Texas","37,104",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,296",12.80%,±1.1
"('Less than 15.0 percent',)","Denver city, Colorado","15,927",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,182",11.40%,±1.5
"('Less than 15.0 percent',)","Detroit city, Michigan","10,844",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,294",8.80%,±1.1
"('Less than 15.0 percent',)","Durham city, North Carolina","6,760",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,205",12.80%,±2.2
"('Less than 15.0 percent',)","El Paso city, Texas","9,322",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,780",10.60%,±1.9
"('Less than 15.0 percent',)","Fort Worth city, Texas","14,692",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,212",12.80%,±1.8
"('Less than 15.0 percent',)","Fresno city, California","6,965",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,275",8.20%,±1.4
"('Less than 15.0 percent',)","Greensboro city, North Carolina","8,083",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,736",15.10%,±3.1
"('Less than 15.0 percent',)","Henderson city, Nevada","3,810",gross_rent_as_a_percentage_of_household_income_(grapi),±973,10.30%,±2.5
"('Less than 15.0 percent',)","Houston city, Texas","53,021",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,400",11.30%,±0.9
"('Less than 15.0 percent',)","Indianapolis city (balance), Indiana","17,746",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,360",12.00%,±1.6
"('Less than 15.0 percent',)","Irvine city, California","2,749",gross_rent_as_a_percentage_of_household_income_(grapi),±743,6.20%,±1.7
"('Less than 15.0 percent',)","Jacksonville city, Florida","16,044",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,269",11.90%,±1.6
"('Less than 15.0 percent',)","Jersey City city, New Jersey","11,372",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,682",16.30%,±2.2
"('Less than 15.0 percent',)","Kansas City city, Missouri","12,105",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,850",13.80%,±2.0
"('Less than 15.0 percent',)","Las Vegas city, Nevada","12,198",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,804",12.20%,±1.7
"('Less than 15.0 percent',)","Lincoln city, Nebraska","7,798",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,418",16.80%,±3.0
"('Less than 15.0 percent',)","Long Beach city, California","8,748",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,723",9.00%,±1.7
"('Less than 15.0 percent',)","Los Angeles city, California","71,073",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,716",8.50%,±0.4
"('Less than 15.0 percent',)","Memphis city, Tennessee","12,471",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,731",9.60%,±1.3
"('Less than 15.0 percent',)","Mesa city, Arizona","6,004",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,318",9.00%,±1.9
"('Less than 15.0 percent',)","Miami city, Florida","7,997",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,336",7.00%,±1.1
"('Less than 15.0 percent',)","Milwaukee city, Wisconsin","16,304",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,796",12.80%,±1.3
"('Less than 15.0 percent',)","Minneapolis city, Minnesota","11,300",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,425",12.80%,±1.6
"('Less than 15.0 percent',)","New Orleans city, Louisiana","5,984",gross_rent_as_a_percentage_of_household_income_(grapi),±985,7.80%,±1.2
"('Less than 15.0 percent',)","New York city, New York","280,536",gross_rent_as_a_percentage_of_household_income_(grapi),"±9,380",14.00%,±0.4
"('Less than 15.0 percent',)","Newark city, New Jersey","7,154",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,238",9.60%,±1.6
"('Less than 15.0 percent',)","Oakland city, California","11,928",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,790",12.90%,±1.8
"('Less than 15.0 percent',)","Oklahoma City city, Oklahoma","13,625",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,210",14.80%,±2.3
"('Less than 15.0 percent',)","Omaha city, Nebraska","9,667",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,330",13.50%,±1.8
"('Less than 15.0 percent',)","Orlando city, Florida","5,756",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,498",8.10%,±2.2
"('Less than 15.0 percent',)","Philadelphia city, Pennsylvania","28,039",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,462",11.20%,±0.9
"('Less than 15.0 percent',)","Phoenix city, Arizona","29,202",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,732",11.90%,±1.1
"('Less than 15.0 percent',)","Pittsburgh city, Pennsylvania","9,490",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,663",13.90%,±2.3
"('Less than 15.0 percent',)","Plano city, Texas","6,320",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,495",16.30%,±3.5
"('Less than 15.0 percent',)","Portland city, Oregon","11,174",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,380",9.30%,±1.1
"('Less than 15.0 percent',)","Raleigh city, North Carolina","11,449",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,976",12.80%,±2.1
"('Less than 15.0 percent',)","Riverside city, California","2,918",gross_rent_as_a_percentage_of_household_income_(grapi),±919,7.00%,±2.1
"('Less than 15.0 percent',)","Sacramento city, California","9,534",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,610",10.50%,±1.7
"('Less than 15.0 percent',)","San Antonio city, Texas","25,539",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,690",11.80%,±1.2
"('Less than 15.0 percent',)","San Diego city, California","24,202",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,825",9.40%,±1.1
"('Less than 15.0 percent',)","San Francisco city, California","49,805",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,290",23.30%,±1.5
"('Less than 15.0 percent',)","San Jose city, California","13,897",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,737",10.40%,±1.3
"('Less than 15.0 percent',)","Santa Ana city, California","3,301",gross_rent_as_a_percentage_of_household_income_(grapi),±977,8.30%,±2.4
"('Less than 15.0 percent',)","Seattle city, Washington","21,475",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,419",13.10%,±1.4
"('Less than 15.0 percent',)","St. Louis city, Missouri","10,000",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,391",13.70%,±1.9
"('Less than 15.0 percent',)","St. Paul city, Minnesota","5,773",gross_rent_as_a_percentage_of_household_income_(grapi),±986,10.60%,±1.8
"('Less than 15.0 percent',)","Stockton city, California","4,654",gross_rent_as_a_percentage_of_household_income_(grapi),±920,9.30%,±1.8
"('Less than 15.0 percent',)","Tampa city, Florida","6,813",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,431",9.10%,±1.8
"('Less than 15.0 percent',)","Tucson city, Arizona","10,781",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,681",11.20%,±1.6
"('Less than 15.0 percent',)","Tulsa city, Oklahoma","11,899",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,189",15.10%,±1.4
"('Less than 15.0 percent',)","Virginia Beach city, Virginia","5,946",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,367",9.60%,±2.1
"('Less than 15.0 percent',)","Washington city, District of Columbia","23,883",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,697",14.90%,±1.6
"('Less than 15.0 percent',)","Wichita city, Kansas","9,042",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,610",15.80%,±2.6
"('15.0 to 19.9 percent',)","Albuquerque city, New Mexico","11,703",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,143",14.00%,±2.5
"('15.0 to 19.9 percent',)","Anaheim city, California","5,045",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,199",8.90%,±2.0
"('15.0 to 19.9 percent',)","Anchorage municipality, Alaska","6,493",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,303",16.30%,±3.1
"('15.0 to 19.9 percent',)","Arlington city, Texas","7,073",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,570",12.30%,±2.6
"('15.0 to 19.9 percent',)","Atlanta city, Georgia","15,366",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,951",14.40%,±1.7
"('15.0 to 19.9 percent',)","Aurora city, Colorado","5,095",gross_rent_as_a_percentage_of_household_income_(grapi),±920,9.60%,±1.7
"('15.0 to 19.9 percent',)","Austin city, Texas","26,725",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,029",13.60%,±1.5
"('15.0 to 19.9 percent',)","Bakersfield city, California","6,159",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,632",12.70%,±3.1
"('15.0 to 19.9 percent',)","Baltimore city, Maryland","15,338",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,413",12.50%,±1.9
"('15.0 to 19.9 percent',)","Boston city, Massachusetts","20,315",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,159",12.40%,±1.3
"('15.0 to 19.9 percent',)","Charlotte city, North Carolina","21,442",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,259",14.80%,±1.6
"('15.0 to 19.9 percent',)","Chicago city, Illinois","80,530",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,767",14.40%,±0.8
"('15.0 to 19.9 percent',)","Cincinnati city, Ohio","11,049",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,818",14.10%,±2.1
"('15.0 to 19.9 percent',)","Cleveland city, Ohio","8,512",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,167",9.80%,±1.2
"('15.0 to 19.9 percent',)","Colorado Springs city, Colorado","9,525",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,779",12.50%,±2.3
"('15.0 to 19.9 percent',)","Columbus city, Ohio","26,624",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,746",14.20%,±1.4
"('15.0 to 19.9 percent',)","Corpus Christi city, Texas","6,417",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,234",13.10%,±2.4
"('15.0 to 19.9 percent',)","Dallas city, Texas","42,454",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,562",14.70%,±1.2
"('15.0 to 19.9 percent',)","Denver city, Colorado","17,118",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,188",12.20%,±1.5
"('15.0 to 19.9 percent',)","Detroit city, Michigan","11,176",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,597",9.10%,±1.2
"('15.0 to 19.9 percent',)","Durham city, North Carolina","6,715",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,411",12.70%,±2.5
"('15.0 to 19.9 percent',)","El Paso city, Texas","12,196",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,354",13.90%,±2.6
"('15.0 to 19.9 percent',)","Fort Worth city, Texas","15,979",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,298",13.90%,±1.8
"('15.0 to 19.9 percent',)","Fresno city, California","7,922",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,601",9.30%,±1.7
"('15.0 to 19.9 percent',)","Greensboro city, North Carolina","6,156",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,535",11.50%,±2.7
"('15.0 to 19.9 percent',)","Henderson city, Nevada","7,294",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,363",19.70%,±3.7
"('15.0 to 19.9 percent',)","Houston city, Texas","60,937",gross_rent_as_a_percentage_of_household_income_(grapi),"±5,163",13.00%,±1.1
"('15.0 to 19.9 percent',)","Indianapolis city (balance), Indiana","18,468",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,153",12.50%,±1.4
"('15.0 to 19.9 percent',)","Irvine city, California","4,314",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,204",9.70%,±2.7
"('15.0 to 19.9 percent',)","Jacksonville city, Florida","15,892",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,343",11.80%,±1.7
"('15.0 to 19.9 percent',)","Jersey City city, New Jersey","11,915",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,883",17.10%,±2.6
"('15.0 to 19.9 percent',)","Kansas City city, Missouri","13,368",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,928",15.30%,±2.1
"('15.0 to 19.9 percent',)","Las Vegas city, Nevada","10,450",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,582",10.40%,±1.6
"('15.0 to 19.9 percent',)","Lincoln city, Nebraska","6,465",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,364",13.90%,±2.8
"('15.0 to 19.9 percent',)","Long Beach city, California","11,975",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,764",12.40%,±1.6
"('15.0 to 19.9 percent',)","Los Angeles city, California","77,083",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,736",9.20%,±0.4
"('15.0 to 19.9 percent',)","Memphis city, Tennessee","15,755",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,047",12.10%,±1.5
"('15.0 to 19.9 percent',)","Mesa city, Arizona","9,359",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,625",14.00%,±2.4
"('15.0 to 19.9 percent',)","Miami city, Florida","9,296",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,558",8.10%,±1.4
"('15.0 to 19.9 percent',)","Milwaukee city, Wisconsin","13,446",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,509",10.60%,±1.2
"('15.0 to 19.9 percent',)","Minneapolis city, Minnesota","11,625",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,401",13.10%,±1.6
"('15.0 to 19.9 percent',)","New Orleans city, Louisiana","7,350",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,029",9.60%,±1.3
"('15.0 to 19.9 percent',)","New York city, New York","215,769",gross_rent_as_a_percentage_of_household_income_(grapi),"±9,215",10.80%,±0.5
"('15.0 to 19.9 percent',)","Newark city, New Jersey","5,696",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,367",7.60%,±1.9
"('15.0 to 19.9 percent',)","Oakland city, California","11,825",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,482",12.80%,±1.5
"('15.0 to 19.9 percent',)","Oklahoma City city, Oklahoma","12,996",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,077",14.10%,±2.2
"('15.0 to 19.9 percent',)","Omaha city, Nebraska","9,889",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,490",13.80%,±2.0
"('15.0 to 19.9 percent',)","Orlando city, Florida","8,076",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,671",11.40%,±2.2
"('15.0 to 19.9 percent',)","Philadelphia city, Pennsylvania","31,850",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,936",12.70%,±1.2
"('15.0 to 19.9 percent',)","Phoenix city, Arizona","33,723",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,909",13.70%,±1.1
"('15.0 to 19.9 percent',)","Pittsburgh city, Pennsylvania","11,408",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,495",16.70%,±2.1
"('15.0 to 19.9 percent',)","Plano city, Texas","7,103",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,589",18.30%,±3.8
"('15.0 to 19.9 percent',)","Portland city, Oregon","12,389",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,859",10.30%,±1.4
"('15.0 to 19.9 percent',)","Raleigh city, North Carolina","14,127",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,369",15.80%,±2.5
"('15.0 to 19.9 percent',)","Riverside city, California","5,144",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,156",12.30%,±2.7
"('15.0 to 19.9 percent',)","Sacramento city, California","11,221",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,065",12.30%,±2.1
"('15.0 to 19.9 percent',)","San Antonio city, Texas","29,111",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,095",13.40%,±1.3
"('15.0 to 19.9 percent',)","San Diego city, California","33,619",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,856",13.00%,±1.1
"('15.0 to 19.9 percent',)","San Francisco city, California","31,946",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,666",14.90%,±1.2
"('15.0 to 19.9 percent',)","San Jose city, California","17,079",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,730",12.80%,±1.3
"('15.0 to 19.9 percent',)","Santa Ana city, California","3,865",gross_rent_as_a_percentage_of_household_income_(grapi),±920,9.80%,±2.1
"('15.0 to 19.9 percent',)","Seattle city, Washington","24,878",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,427",15.10%,±1.5
"('15.0 to 19.9 percent',)","St. Louis city, Missouri","11,155",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,529",15.30%,±2.1
"('15.0 to 19.9 percent',)","St. Paul city, Minnesota","7,248",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,180",13.30%,±2.2
"('15.0 to 19.9 percent',)","Stockton city, California","6,505",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,596",13.10%,±3.0
"('15.0 to 19.9 percent',)","Tampa city, Florida","9,715",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,436",13.00%,±1.9
"('15.0 to 19.9 percent',)","Tucson city, Arizona","11,645",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,904",12.10%,±1.9
"('15.0 to 19.9 percent',)","Tulsa city, Oklahoma","9,224",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,153",11.70%,±1.4
"('15.0 to 19.9 percent',)","Virginia Beach city, Virginia","8,439",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,639",13.60%,±2.5
"('15.0 to 19.9 percent',)","Washington city, District of Columbia","20,354",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,550",12.70%,±1.6
"('15.0 to 19.9 percent',)","Wichita city, Kansas","8,978",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,468",15.70%,±2.4
"('20.0 to 24.9 percent',)","Albuquerque city, New Mexico","9,786",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,616",11.70%,±1.8
"('20.0 to 24.9 percent',)","Anaheim city, California","6,513",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,294",11.50%,±2.1
"('20.0 to 24.9 percent',)","Anchorage municipality, Alaska","4,977",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,159",12.50%,±2.7
"('20.0 to 24.9 percent',)","Arlington city, Texas","8,681",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,791",15.10%,±2.9
"('20.0 to 24.9 percent',)","Atlanta city, Georgia","15,520",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,284",14.50%,±2.0
"('20.0 to 24.9 percent',)","Aurora city, Colorado","7,289",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,419",13.80%,±2.4
"('20.0 to 24.9 percent',)","Austin city, Texas","28,886",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,148",14.70%,±1.5
"('20.0 to 24.9 percent',)","Bakersfield city, California","6,253",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,389",12.90%,±2.7
"('20.0 to 24.9 percent',)","Baltimore city, Maryland","15,123",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,310",12.30%,±1.8
"('20.0 to 24.9 percent',)","Boston city, Massachusetts","20,948",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,434",12.80%,±1.4
"('20.0 to 24.9 percent',)","Charlotte city, North Carolina","21,722",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,697",15.00%,±1.7
"('20.0 to 24.9 percent',)","Chicago city, Illinois","74,165",gross_rent_as_a_percentage_of_household_income_(grapi),"±4,359",13.20%,±0.8
"('20.0 to 24.9 percent',)","Cincinnati city, Ohio","9,981",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,801",12.70%,±2.3
"('20.0 to 24.9 percent',)","Cleveland city, Ohio","8,743",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,452",10.00%,±1.6
"('20.0 to 24.9 percent',)","Colorado Springs city, Colorado","11,195",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,835",14.60%,±2.3
"('20.0 to 24.9 percent',)","Columbus city, Ohio","27,005",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,454",14.40%,±1.8
"('20.0 to 24.9 percent',)","Corpus Christi city, Texas","7,604",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,604",15.50%,±3.2
"('20.0 to 24.9 percent',)","Dallas city, Texas","39,596",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,622",13.70%,±1.2
"('20.0 to 24.9 percent',)","Denver city, Colorado","19,275",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,032",13.70%,±1.4
"('20.0 to 24.9 percent',)","Detroit city, Michigan","12,743",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,690",10.30%,±1.3
"('20.0 to 24.9 percent',)","Durham city, North Carolina","6,373",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,384",12.10%,±2.5
"('20.0 to 24.9 percent',)","El Paso city, Texas","9,698",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,722",11.10%,±2.0
"('20.0 to 24.9 percent',)","Fort Worth city, Texas","16,043",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,252",13.90%,±2.0
"('20.0 to 24.9 percent',)","Fresno city, California","8,405",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,531",9.80%,±1.8
"('20.0 to 24.9 percent',)","Greensboro city, North Carolina","6,110",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,345",11.40%,±2.5
"('20.0 to 24.9 percent',)","Henderson city, Nevada","5,700",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,304",15.40%,±3.5
"('20.0 to 24.9 percent',)","Houston city, Texas","59,218",gross_rent_as_a_percentage_of_household_income_(grapi),"±5,022",12.70%,±1.1
"('20.0 to 24.9 percent',)","Indianapolis city (balance), Indiana","17,342",gross_rent_as_a_percentage_of_household_income_(grapi),"±2,141",11.70%,±1.5
"('20.0 to 24.9 percent',)","Irvine city, California","5,684",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,500",12.80%,±3.3
"('20.0 to 24.9 percent',)","Jacksonville city, Florida","21,125",gross_rent_as_a_percentage_of_household_income_(grapi),"±3,001",15.70%,±2.2
"('20.0 to 24.9 percent',)","Jersey City city, New Jersey","8,084",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,589",11.60%,±2.3
"('20.0 to 24.9 percent',)","Kansas City city, Missouri","11,846",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,854",13.60%,±2.0
"('20.0 to 24.9 percent',)","Las Vegas city, Nevada","11,472",gross_rent_as_a_percentage_of_household_income_(grapi),"±1,799",11.40%,±1.8
