Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('25.0 to 29.9 percent',)","Colorado Springs city, Colorado",972,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±444,3.40%,±1.5
"('25.0 to 29.9 percent',)","Columbus city, Ohio","1,770",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±572,4.50%,±1.5
"('25.0 to 29.9 percent',)","Corpus Christi city, Texas","1,355",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±528,4.60%,±1.8
"('25.0 to 29.9 percent',)","Dallas city, Texas","3,113",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±790,4.00%,±1.0
"('25.0 to 29.9 percent',)","Denver city, Colorado",971,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±363,2.90%,±1.1
"('25.0 to 29.9 percent',)","Detroit city, Michigan","4,952",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±893,7.20%,±1.2
"('25.0 to 29.9 percent',)","Durham city, North Carolina",265,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±228,2.20%,±1.9
"('25.0 to 29.9 percent',)","El Paso city, Texas","2,582",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±759,5.00%,±1.5
"('25.0 to 29.9 percent',)","Fort Worth city, Texas","2,260",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±665,4.30%,±1.2
"('25.0 to 29.9 percent',)","Fresno city, California","1,129",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±493,5.60%,±2.3
"('25.0 to 29.9 percent',)","Greensboro city, North Carolina",964,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±456,7.00%,±3.0
"('25.0 to 29.9 percent',)","Henderson city, Nevada",756,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±316,4.30%,±1.7
"('25.0 to 29.9 percent',)","Houston city, Texas","6,010",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,195",4.00%,±0.8
"('25.0 to 29.9 percent',)","Indianapolis city (balance), Indiana","1,486",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±471,2.90%,±0.9
"('25.0 to 29.9 percent',)","Irvine city, California",387,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±433,3.20%,±3.5
"('25.0 to 29.9 percent',)","Jacksonville city, Florida","2,676",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±771,4.70%,±1.4
"('25.0 to 29.9 percent',)","Jersey City city, New Jersey",383,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±256,5.10%,±3.2
"('25.0 to 29.9 percent',)","Kansas City city, Missouri","2,639",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±693,7.70%,±2.1
"('25.0 to 29.9 percent',)","Las Vegas city, Nevada",735,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±330,2.50%,±1.2
"('25.0 to 29.9 percent',)","Lincoln city, Nebraska",423,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±246,2.20%,±1.2
"('25.0 to 29.9 percent',)","Long Beach city, California",624,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±296,3.90%,±1.8
"('25.0 to 29.9 percent',)","Los Angeles city, California","6,725",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±977,5.50%,±0.8
"('25.0 to 29.9 percent',)","Memphis city, Tennessee","2,587",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±823,6.20%,±1.9
"('25.0 to 29.9 percent',)","Mesa city, Arizona","1,412",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±547,4.00%,±1.5
"('25.0 to 29.9 percent',)","Miami city, Florida",929,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±448,4.50%,±2.1
"('25.0 to 29.9 percent',)","Milwaukee city, Wisconsin","1,863",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±561,6.00%,±1.8
"('25.0 to 29.9 percent',)","Minneapolis city, Minnesota",938,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±374,4.40%,±1.7
"('25.0 to 29.9 percent',)","New Orleans city, Louisiana","1,471",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±398,4.60%,±1.2
"('25.0 to 29.9 percent',)","New York city, New York","18,240",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,789",4.80%,±0.5
"('25.0 to 29.9 percent',)","Newark city, New Jersey",369,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±206,7.40%,±4.1
"('25.0 to 29.9 percent',)","Oakland city, California",506,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±288,3.30%,±1.9
"('25.0 to 29.9 percent',)","Oklahoma City city, Oklahoma","2,202",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±743,4.30%,±1.4
"('25.0 to 29.9 percent',)","Omaha city, Nebraska","1,783",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±569,5.70%,±1.8
"('25.0 to 29.9 percent',)","Orlando city, Florida",565,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±359,4.50%,±2.7
"('25.0 to 29.9 percent',)","Philadelphia city, Pennsylvania","6,483",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,237",5.60%,±1.1
"('25.0 to 29.9 percent',)","Phoenix city, Arizona","3,166",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±761,4.20%,±1.0
"('25.0 to 29.9 percent',)","Pittsburgh city, Pennsylvania","1,235",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±417,4.70%,±1.5
"('25.0 to 29.9 percent',)","Plano city, Texas",852,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±471,4.00%,±2.1
"('25.0 to 29.9 percent',)","Portland city, Oregon","1,654",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±502,5.00%,±1.4
"('25.0 to 29.9 percent',)","Raleigh city, North Carolina",542,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±298,3.00%,±1.7
"('25.0 to 29.9 percent',)","Riverside city, California",455,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±267,4.10%,±2.3
"('25.0 to 29.9 percent',)","Sacramento city, California","1,024",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±483,4.50%,±2.0
"('25.0 to 29.9 percent',)","San Antonio city, Texas","4,123",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±805,4.10%,±0.8
"('25.0 to 29.9 percent',)","San Diego city, California","2,282",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±713,3.80%,±1.2
"('25.0 to 29.9 percent',)","San Francisco city, California","1,915",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±736,4.40%,±1.7
"('25.0 to 29.9 percent',)","San Jose city, California","1,863",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±588,4.30%,±1.3
"('25.0 to 29.9 percent',)","Santa Ana city, California",410,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±237,4.10%,±2.4
"('25.0 to 29.9 percent',)","Seattle city, Washington","1,922",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±644,5.00%,±1.7
"('25.0 to 29.9 percent',)","St. Louis city, Missouri",825,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±314,4.10%,±1.5
"('25.0 to 29.9 percent',)","St. Paul city, Minnesota",860,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±303,5.80%,±2.0
"('25.0 to 29.9 percent',)","Stockton city, California",708,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±439,6.50%,±4.0
"('25.0 to 29.9 percent',)","Tampa city, Florida",484,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±248,2.10%,±1.0
"('25.0 to 29.9 percent',)","Tucson city, Arizona","1,233",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±443,3.50%,±1.2
"('25.0 to 29.9 percent',)","Tulsa city, Oklahoma","1,702",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±461,5.20%,±1.4
"('25.0 to 29.9 percent',)","Virginia Beach city, Virginia",736,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±325,3.10%,±1.4
"('25.0 to 29.9 percent',)","Washington city, District of Columbia","1,089",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±353,4.20%,±1.4
"('25.0 to 29.9 percent',)","Wichita city, Kansas","1,097",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±384,3.30%,±1.2
"('30.0 to 34.9 percent',)","Albuquerque city, New Mexico",412,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±240,1.10%,±0.6
"('30.0 to 34.9 percent',)","Anaheim city, California",214,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±177,2.00%,±1.6
"('30.0 to 34.9 percent',)","Anchorage municipality, Alaska",218,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±326,1.40%,±2.1
"('30.0 to 34.9 percent',)","Arlington city, Texas",433,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±254,1.90%,±1.1
"('30.0 to 34.9 percent',)","Atlanta city, Georgia",504,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±363,2.20%,±1.5
"('30.0 to 34.9 percent',)","Aurora city, Colorado",372,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±242,2.40%,±1.6
"('30.0 to 34.9 percent',)","Austin city, Texas","1,426",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±515,2.90%,±1.0
"('30.0 to 34.9 percent',)","Bakersfield city, California",592,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±556,4.00%,±3.7
"('30.0 to 34.9 percent',)","Baltimore city, Maryland",984,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±333,2.80%,±1.0
"('30.0 to 34.9 percent',)","Boston city, Massachusetts",684,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±367,3.10%,±1.6
"('30.0 to 34.9 percent',)","Charlotte city, North Carolina",731,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±360,2.20%,±1.0
"('30.0 to 34.9 percent',)","Chicago city, Illinois","6,290",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,110",4.50%,±0.8
"('30.0 to 34.9 percent',)","Cincinnati city, Ohio",899,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±343,6.20%,±2.3
"('30.0 to 34.9 percent',)","Cleveland city, Ohio","1,420",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±600,5.40%,±2.1
"('30.0 to 34.9 percent',)","Colorado Springs city, Colorado",499,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±285,1.80%,±1.0
"('30.0 to 34.9 percent',)","Columbus city, Ohio",863,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±338,2.20%,±0.9
"('30.0 to 34.9 percent',)","Corpus Christi city, Texas","1,064",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±551,3.60%,±1.8
"('30.0 to 34.9 percent',)","Dallas city, Texas","2,335",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±919,3.00%,±1.2
"('30.0 to 34.9 percent',)","Denver city, Colorado",845,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±296,2.50%,±0.9
"('30.0 to 34.9 percent',)","Detroit city, Michigan","2,957",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±672,4.30%,±1.0
"('30.0 to 34.9 percent',)","Durham city, North Carolina",196,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±184,1.70%,±1.5
"('30.0 to 34.9 percent',)","El Paso city, Texas","1,838",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±604,3.50%,±1.2
"('30.0 to 34.9 percent',)","Fort Worth city, Texas","1,553",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±557,3.00%,±1.0
"('30.0 to 34.9 percent',)","Fresno city, California",328,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±197,1.60%,±1.0
"('30.0 to 34.9 percent',)","Greensboro city, North Carolina",262,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±182,1.90%,±1.3
"('30.0 to 34.9 percent',)","Henderson city, Nevada",223,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±195,1.30%,±1.1
"('30.0 to 34.9 percent',)","Houston city, Texas","5,128",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,122",3.40%,±0.7
"('30.0 to 34.9 percent',)","Indianapolis city (balance), Indiana","1,664",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±514,3.20%,±1.0
"('30.0 to 34.9 percent',)","Irvine city, California",87,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±102,0.70%,±0.8
"('30.0 to 34.9 percent',)","Jacksonville city, Florida","1,648",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±815,2.90%,±1.4
"('30.0 to 34.9 percent',)","Jersey City city, New Jersey",222,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±182,3.00%,±2.3
"('30.0 to 34.9 percent',)","Kansas City city, Missouri","1,180",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±438,3.50%,±1.2
"('30.0 to 34.9 percent',)","Las Vegas city, Nevada",380,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±244,1.30%,±0.8
"('30.0 to 34.9 percent',)","Lincoln city, Nebraska",516,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±301,2.60%,±1.5
"('30.0 to 34.9 percent',)","Long Beach city, California",154,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±174,1.00%,±1.1
"('30.0 to 34.9 percent',)","Los Angeles city, California","4,597",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±807,3.70%,±0.6
"('30.0 to 34.9 percent',)","Memphis city, Tennessee","1,562",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±615,3.80%,±1.5
"('30.0 to 34.9 percent',)","Mesa city, Arizona",882,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±354,2.50%,±1.0
"('30.0 to 34.9 percent',)","Miami city, Florida",776,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±403,3.80%,±1.9
"('30.0 to 34.9 percent',)","Milwaukee city, Wisconsin","1,828",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±457,5.90%,±1.5
"('30.0 to 34.9 percent',)","Minneapolis city, Minnesota",749,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±343,3.50%,±1.6
"('30.0 to 34.9 percent',)","New Orleans city, Louisiana","1,820",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±517,5.60%,±1.6
"('30.0 to 34.9 percent',)","New York city, New York","14,347",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,687",3.80%,±0.4
"('30.0 to 34.9 percent',)","Newark city, New Jersey",347,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±279,7.00%,±5.5
"('30.0 to 34.9 percent',)","Oakland city, California",451,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±238,3.00%,±1.5
"('30.0 to 34.9 percent',)","Oklahoma City city, Oklahoma","1,791",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±636,3.50%,±1.2
"('30.0 to 34.9 percent',)","Omaha city, Nebraska",700,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±279,2.20%,±0.9
"('30.0 to 34.9 percent',)","Orlando city, Florida",44,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±73,0.30%,±0.6
"('30.0 to 34.9 percent',)","Philadelphia city, Pennsylvania","5,202",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,020",4.50%,±0.8
"('30.0 to 34.9 percent',)","Phoenix city, Arizona","2,196",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±816,2.90%,±1.1
"('30.0 to 34.9 percent',)","Pittsburgh city, Pennsylvania","1,239",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±401,4.70%,±1.5
"('30.0 to 34.9 percent',)","Plano city, Texas",467,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±291,2.20%,±1.4
"('30.0 to 34.9 percent',)","Portland city, Oregon","1,674",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±585,5.00%,±1.7
"('30.0 to 34.9 percent',)","Raleigh city, North Carolina",185,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±161,1.00%,±0.9
"('30.0 to 34.9 percent',)","Riverside city, California",223,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±219,2.00%,±2.0
"('30.0 to 34.9 percent',)","Sacramento city, California",770,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±478,3.40%,±2.0
"('30.0 to 34.9 percent',)","San Antonio city, Texas","3,427",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±964,3.40%,±0.9
"('30.0 to 34.9 percent',)","San Diego city, California","1,719",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±605,2.90%,±1.0
"('30.0 to 34.9 percent',)","San Francisco city, California","1,375",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±649,3.20%,±1.5
"('30.0 to 34.9 percent',)","San Jose city, California",579,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±270,1.30%,±0.6
"('30.0 to 34.9 percent',)","Santa Ana city, California",386,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±218,3.90%,±2.2
"('30.0 to 34.9 percent',)","Seattle city, Washington",636,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±313,1.60%,±0.8
"('30.0 to 34.9 percent',)","St. Louis city, Missouri",953,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±410,4.80%,±2.1
"('30.0 to 34.9 percent',)","St. Paul city, Minnesota",142,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±118,1.00%,±0.8
"('30.0 to 34.9 percent',)","Stockton city, California",168,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±154,1.50%,±1.4
"('30.0 to 34.9 percent',)","Tampa city, Florida",466,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±254,2.00%,±1.1
"('30.0 to 34.9 percent',)","Tucson city, Arizona","1,258",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±467,3.50%,±1.3
"('30.0 to 34.9 percent',)","Tulsa city, Oklahoma","1,018",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±337,3.10%,±1.0
"('30.0 to 34.9 percent',)","Virginia Beach city, Virginia",833,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±418,3.50%,±1.8
"('30.0 to 34.9 percent',)","Washington city, District of Columbia",607,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±272,2.30%,±1.0
"('30.0 to 34.9 percent',)","Wichita city, Kansas",604,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±301,1.80%,±0.9
"('35.0 percent or more',)","Albuquerque city, New Mexico","4,342",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±989,11.60%,±2.4
"('35.0 percent or more',)","Anaheim city, California","1,226",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±558,11.60%,±4.6
"('35.0 percent or more',)","Anchorage municipality, Alaska","1,814",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±742,11.40%,±4.3
"('35.0 percent or more',)","Arlington city, Texas","2,553",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±786,11.30%,±3.2
"('35.0 percent or more',)","Atlanta city, Georgia","3,061",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±743,13.10%,±3.2
"('35.0 percent or more',)","Aurora city, Colorado","1,240",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±488,8.10%,±3.1
"('35.0 percent or more',)","Austin city, Texas","6,368",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,086",12.90%,±2.0
"('35.0 percent or more',)","Bakersfield city, California","1,164",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±535,7.80%,±3.6
"('35.0 percent or more',)","Baltimore city, Maryland","6,128",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,071",17.70%,±2.8
"('35.0 percent or more',)","Boston city, Massachusetts","3,942",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±873,17.70%,±3.9
"('35.0 percent or more',)","Charlotte city, North Carolina","3,856",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±998,11.40%,±2.7
"('35.0 percent or more',)","Chicago city, Illinois","25,259",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,097",17.90%,±1.3
"('35.0 percent or more',)","Cincinnati city, Ohio","2,152",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±543,14.90%,±3.6
"('35.0 percent or more',)","Cleveland city, Ohio","3,504",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±685,13.20%,±2.5
"('35.0 percent or more',)","Colorado Springs city, Colorado","2,499",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±799,8.80%,±2.6
"('35.0 percent or more',)","Columbus city, Ohio","4,677",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±890,11.90%,±2.1
"('35.0 percent or more',)","Corpus Christi city, Texas","2,894",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±634,9.90%,±2.1
"('35.0 percent or more',)","Dallas city, Texas","10,425",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,631",13.40%,±1.9
"('35.0 percent or more',)","Denver city, Colorado","2,721",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±673,8.00%,±1.8
"('35.0 percent or more',)","Detroit city, Michigan","13,495",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,586",19.50%,±2.0
"('35.0 percent or more',)","Durham city, North Carolina",988,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±453,8.30%,±3.5
"('35.0 percent or more',)","El Paso city, Texas","4,267",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±913,8.20%,±1.7
"('35.0 percent or more',)","Fort Worth city, Texas","5,875",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,287",11.20%,±2.3
"('35.0 percent or more',)","Fresno city, California","1,614",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±531,8.00%,±2.5
"('35.0 percent or more',)","Greensboro city, North Carolina","1,259",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±456,9.10%,±3.2
"('35.0 percent or more',)","Henderson city, Nevada","1,562",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±494,8.90%,±2.9
"('35.0 percent or more',)","Houston city, Texas","17,345",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,063",11.50%,±1.2
"('35.0 percent or more',)","Indianapolis city (balance), Indiana","6,108",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,137",11.90%,±2.2
"('35.0 percent or more',)","Irvine city, California","2,162",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±944,17.60%,±6.4
"('35.0 percent or more',)","Jacksonville city, Florida","6,272",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,341",11.10%,±2.1
"('35.0 percent or more',)","Jersey City city, New Jersey","1,868",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±523,24.90%,±6.2
"('35.0 percent or more',)","Kansas City city, Missouri","4,399",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±857,12.90%,±2.4
"('35.0 percent or more',)","Las Vegas city, Nevada","2,218",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±622,7.70%,±2.1
"('35.0 percent or more',)","Lincoln city, Nebraska","1,789",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±630,9.10%,±2.9
"('35.0 percent or more',)","Long Beach city, California","1,309",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±466,8.20%,±2.9
"('35.0 percent or more',)","Los Angeles city, California","17,632",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,907",14.40%,±1.5
"('35.0 percent or more',)","Memphis city, Tennessee","6,768",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,194",16.30%,±2.6
"('35.0 percent or more',)","Mesa city, Arizona","4,219",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±685,11.80%,±1.8
"('35.0 percent or more',)","Miami city, Florida","4,034",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±894,19.50%,±4.0
"('35.0 percent or more',)","Milwaukee city, Wisconsin","5,165",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±889,16.70%,±2.7
"('35.0 percent or more',)","Minneapolis city, Minnesota","2,830",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±720,13.30%,±3.3
"('35.0 percent or more',)","New Orleans city, Louisiana","5,688",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±909,17.60%,±2.5
"('35.0 percent or more',)","New York city, New York","74,483",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,488",19.50%,±1.1
"('35.0 percent or more',)","Newark city, New Jersey","1,599",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±529,32.20%,±7.1
"('35.0 percent or more',)","Oakland city, California","1,672",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±514,11.10%,±3.2
"('35.0 percent or more',)","Oklahoma City city, Oklahoma","4,243",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±829,8.30%,±1.6
"('35.0 percent or more',)","Omaha city, Nebraska","3,833",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±852,12.20%,±2.6
"('35.0 percent or more',)","Orlando city, Florida","1,636",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±703,12.90%,±5.3
"('35.0 percent or more',)","Philadelphia city, Pennsylvania","21,860",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,248",18.80%,±1.7
"('35.0 percent or more',)","Phoenix city, Arizona","7,507",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,292",10.00%,±1.6
"('35.0 percent or more',)","Pittsburgh city, Pennsylvania","2,879",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±682,10.90%,±2.6
"('35.0 percent or more',)","Plano city, Texas","1,843",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±570,8.70%,±2.8
"('35.0 percent or more',)","Portland city, Oregon","4,984",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±984,15.00%,±2.7
