Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)',)","Virginia Beach city, Virginia","88,556",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,589","88,556",(X)
"('Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)',)","Washington city, District of Columbia","99,826",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,678","99,826",(X)
"('Housing units with a mortgage (excluding units where SMOCAPI cannot be computed)',)","Wichita city, Kansas","56,010",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,979","56,010",(X)
"('Less than 20.0 percent',)","Albuquerque city, New Mexico","47,784",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,360",49.30%,±2.8
"('Less than 20.0 percent',)","Anaheim city, California","10,765",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,392",29.50%,±3.7
"('Less than 20.0 percent',)","Anchorage municipality, Alaska","21,820",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,307",44.60%,±4.1
"('Less than 20.0 percent',)","Arlington city, Texas","20,290",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,191",43.80%,±4.0
"('Less than 20.0 percent',)","Atlanta city, Georgia","40,272",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,477",51.70%,±3.3
"('Less than 20.0 percent',)","Aurora city, Colorado","26,096",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,090",39.20%,±2.9
"('Less than 20.0 percent',)","Austin city, Texas","62,312",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,301",47.20%,±2.8
"('Less than 20.0 percent',)","Bakersfield city, California","24,305",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,242",43.00%,±4.8
"('Less than 20.0 percent',)","Baltimore city, Maryland","38,371",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,126",45.80%,±2.9
"('Less than 20.0 percent',)","Boston city, Massachusetts","30,718",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,710",46.20%,±3.6
"('Less than 20.0 percent',)","Charlotte city, North Carolina","77,870",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,242",54.70%,±2.3
"('Less than 20.0 percent',)","Chicago city, Illinois","144,460",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±6,318",43.20%,±1.7
"('Less than 20.0 percent',)","Cincinnati city, Ohio","18,612",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,205",51.20%,±5.0
"('Less than 20.0 percent',)","Cleveland city, Ohio","17,245",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,000",50.80%,±3.8
"('Less than 20.0 percent',)","Colorado Springs city, Colorado","36,581",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,932",42.10%,±2.7
"('Less than 20.0 percent',)","Columbus city, Ohio","64,546",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,064",51.60%,±2.5
"('Less than 20.0 percent',)","Corpus Christi city, Texas","16,249",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,167",43.00%,±4.9
"('Less than 20.0 percent',)","Dallas city, Texas","52,297",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,599",42.20%,±2.5
"('Less than 20.0 percent',)","Denver city, Colorado","53,386",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,751",43.40%,±2.0
"('Less than 20.0 percent',)","Detroit city, Michigan","19,160",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,856",44.80%,±3.7
"('Less than 20.0 percent',)","Durham city, North Carolina","25,604",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,591",54.30%,±4.2
"('Less than 20.0 percent',)","El Paso city, Texas","36,329",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,532",43.20%,±3.6
"('Less than 20.0 percent',)","Fort Worth city, Texas","54,346",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,947",44.90%,±3.2
"('Less than 20.0 percent',)","Fresno city, California","26,419",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,741",44.70%,±3.8
"('Less than 20.0 percent',)","Greensboro city, North Carolina","21,781",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,302",48.90%,±3.8
"('Less than 20.0 percent',)","Henderson city, Nevada","25,057",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,335",45.30%,±3.8
"('Less than 20.0 percent',)","Houston city, Texas","92,376",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,934",44.80%,±2.2
"('Less than 20.0 percent',)","Indianapolis city (balance), Indiana","75,537",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,103",54.90%,±2.4
"('Less than 20.0 percent',)","Irvine city, California","12,320",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,116",39.10%,±5.7
"('Less than 20.0 percent',)","Jacksonville city, Florida","66,826",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,646",45.20%,±2.6
"('Less than 20.0 percent',)","Jersey City city, New Jersey","8,373",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,634",38.70%,±6.1
"('Less than 20.0 percent',)","Kansas City city, Missouri","40,748",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,761",52.80%,±3.0
"('Less than 20.0 percent',)","Las Vegas city, Nevada","42,544",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,019",44.80%,±2.8
"('Less than 20.0 percent',)","Lexington-Fayette urban county, Kentucky","28,280",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,500",55.80%,±3.8
"('Less than 20.0 percent',)","Lincoln city, Nebraska","23,280",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,143",52.20%,±3.9
"('Less than 20.0 percent',)","Long Beach city, California","14,789",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,763",30.20%,±3.2
"('Less than 20.0 percent',)","Los Angeles city, California","102,534",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,001",28.00%,±1.2
"('Less than 20.0 percent',)","Memphis city, Tennessee","33,094",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,331",46.90%,±3.7
"('Less than 20.0 percent',)","Mesa city, Arizona","39,180",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,135",48.70%,±3.0
"('Less than 20.0 percent',)","Miami city, Florida","9,218",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,038",28.60%,±5.0
"('Less than 20.0 percent',)","Milwaukee city, Wisconsin","24,558",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,219",40.30%,±2.8
"('Less than 20.0 percent',)","Minneapolis city, Minnesota","32,895",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,271",48.40%,±2.7
"('Less than 20.0 percent',)","Nashville-Davidson metropolitan government (balance), Tennessee","49,557",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,419",45.10%,±2.6
"('Less than 20.0 percent',)","New Orleans city, Louisiana","17,472",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,553",37.00%,±3.3
"('Less than 20.0 percent',)","New York city, New York","199,918",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±7,988",33.60%,±1.1
"('Less than 20.0 percent',)","Newark city, New Jersey","2,806",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±847,17.20%,±5.2
"('Less than 20.0 percent',)","Oakland city, California","18,366",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,861",35.80%,±3.4
"('Less than 20.0 percent',)","Oklahoma City city, Oklahoma","50,289",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,148",50.20%,±2.8
"('Less than 20.0 percent',)","Omaha city, Nebraska","40,259",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,487",50.70%,±2.5
"('Less than 20.0 percent',)","Orlando city, Florida","16,324",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,797",49.70%,±6.1
"('Less than 20.0 percent',)","Philadelphia city, Pennsylvania","99,270",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,091",49.40%,±2.2
"('Less than 20.0 percent',)","Phoenix city, Arizona","118,124",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,530",48.20%,±1.8
"('Less than 20.0 percent',)","Pittsburgh city, Pennsylvania","22,412",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,869",59.50%,±3.6
"('Less than 20.0 percent',)","Plano city, Texas","16,570",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,119",45.50%,±4.8
"('Less than 20.0 percent',)","Portland city, Oregon","45,267",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,477",41.80%,±2.0
"('Less than 20.0 percent',)","Raleigh city, North Carolina","45,818",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,562",58.50%,±3.4
"('Less than 20.0 percent',)","Riverside city, California","14,736",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,747",37.30%,±3.8
"('Less than 20.0 percent',)","Sacramento city, California","27,747",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,806",39.70%,±3.5
"('Less than 20.0 percent',)","San Antonio city, Texas","67,219",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,135",42.10%,±2.3
"('Less than 20.0 percent',)","San Diego city, California","61,341",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,517",34.70%,±1.8
"('Less than 20.0 percent',)","San Francisco city, California","37,366",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,448",41.20%,±3.3
"('Less than 20.0 percent',)","San Jose city, California","51,850",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,331",41.80%,±2.1
"('Less than 20.0 percent',)","Santa Ana city, California","9,199",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,597",36.40%,±5.1
"('Less than 20.0 percent',)","Seattle city, Washington","54,472",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,713",47.30%,±2.6
"('Less than 20.0 percent',)","St. Louis city, Missouri","21,617",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,867",52.80%,±3.9
"('Less than 20.0 percent',)","St. Paul city, Minnesota","22,142",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,939",47.10%,±3.2
"('Less than 20.0 percent',)","Stockton city, California","14,233",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,075",39.00%,±4.9
"('Less than 20.0 percent',)","Tampa city, Florida","25,270",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,569",47.80%,±4.1
"('Less than 20.0 percent',)","Tucson city, Arizona","32,630",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,763",46.70%,±3.1
"('Less than 20.0 percent',)","Tulsa city, Oklahoma","25,082",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,861",50.30%,±2.7
"('Less than 20.0 percent',)","Virginia Beach city, Virginia","36,075",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,151",40.70%,±3.0
"('Less than 20.0 percent',)","Washington city, District of Columbia","48,336",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,572",48.40%,±2.5
"('Less than 20.0 percent',)","Wichita city, Kansas","29,052",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,532",51.90%,±3.8
"('20.0 to 24.9 percent',)","Albuquerque city, New Mexico","13,678",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,223",14.10%,±2.3
"('20.0 to 24.9 percent',)","Anaheim city, California","5,598",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,199",15.30%,±3.1
"('20.0 to 24.9 percent',)","Anchorage municipality, Alaska","8,191",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,589",16.80%,±3.0
"('20.0 to 24.9 percent',)","Arlington city, Texas","8,668",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,863",18.70%,±3.6
"('20.0 to 24.9 percent',)","Atlanta city, Georgia","10,136",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,900",13.00%,±2.3
"('20.0 to 24.9 percent',)","Aurora city, Colorado","10,674",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,784",16.00%,±2.4
"('20.0 to 24.9 percent',)","Austin city, Texas","21,191",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,196",16.10%,±2.3
"('20.0 to 24.9 percent',)","Bakersfield city, California","7,702",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,941",13.60%,±3.3
"('20.0 to 24.9 percent',)","Baltimore city, Maryland","10,796",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,484",12.90%,±1.7
"('20.0 to 24.9 percent',)","Boston city, Massachusetts","7,840",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,641",11.80%,±2.3
"('20.0 to 24.9 percent',)","Charlotte city, North Carolina","21,008",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,380",14.70%,±1.6
"('20.0 to 24.9 percent',)","Chicago city, Illinois","46,519",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,482",13.90%,±1.0
"('20.0 to 24.9 percent',)","Cincinnati city, Ohio","5,377",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,348",14.80%,±3.5
"('20.0 to 24.9 percent',)","Cleveland city, Ohio","4,327",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,041",12.70%,±3.0
"('20.0 to 24.9 percent',)","Colorado Springs city, Colorado","16,541",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,047",19.00%,±2.3
"('20.0 to 24.9 percent',)","Columbus city, Ohio","20,122",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,657",16.10%,±2.0
"('20.0 to 24.9 percent',)","Corpus Christi city, Texas","5,505",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,416",14.60%,±3.3
"('20.0 to 24.9 percent',)","Dallas city, Texas","19,237",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,594",15.50%,±2.1
"('20.0 to 24.9 percent',)","Denver city, Colorado","18,354",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,985",14.90%,±1.5
"('20.0 to 24.9 percent',)","Detroit city, Michigan","6,207",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,340",14.50%,±3.0
"('20.0 to 24.9 percent',)","Durham city, North Carolina","8,795",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,915",18.60%,±3.9
"('20.0 to 24.9 percent',)","El Paso city, Texas","12,796",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,152",15.20%,±2.5
"('20.0 to 24.9 percent',)","Fort Worth city, Texas","18,496",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,861",15.30%,±2.3
"('20.0 to 24.9 percent',)","Fresno city, California","6,766",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,392",11.50%,±2.2
"('20.0 to 24.9 percent',)","Greensboro city, North Carolina","5,398",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,230",12.10%,±2.6
"('20.0 to 24.9 percent',)","Henderson city, Nevada","8,601",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,798",15.60%,±2.9
"('20.0 to 24.9 percent',)","Houston city, Texas","28,136",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,234",13.60%,±1.5
"('20.0 to 24.9 percent',)","Indianapolis city (balance), Indiana","19,200",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,681",13.90%,±1.8
"('20.0 to 24.9 percent',)","Irvine city, California","4,006",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,114",12.70%,±3.3
"('20.0 to 24.9 percent',)","Jacksonville city, Florida","23,297",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,292",15.70%,±2.1
"('20.0 to 24.9 percent',)","Jersey City city, New Jersey","2,924",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±826,13.50%,±3.9
"('20.0 to 24.9 percent',)","Kansas City city, Missouri","11,635",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,578",15.10%,±1.8
"('20.0 to 24.9 percent',)","Las Vegas city, Nevada","13,288",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,936",14.00%,±1.8
"('20.0 to 24.9 percent',)","Lexington-Fayette urban county, Kentucky","7,333",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,348",14.50%,±2.5
"('20.0 to 24.9 percent',)","Lincoln city, Nebraska","7,148",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,196",16.00%,±2.6
"('20.0 to 24.9 percent',)","Long Beach city, California","7,511",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,321",15.30%,±2.6
"('20.0 to 24.9 percent',)","Los Angeles city, California","46,095",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,467",12.60%,±1.0
"('20.0 to 24.9 percent',)","Memphis city, Tennessee","9,153",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,801",13.00%,±2.3
"('20.0 to 24.9 percent',)","Mesa city, Arizona","12,692",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,531",15.80%,±1.9
"('20.0 to 24.9 percent',)","Miami city, Florida","5,584",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,195",17.40%,±3.9
"('20.0 to 24.9 percent',)","Milwaukee city, Wisconsin","8,012",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,131",13.20%,±1.9
"('20.0 to 24.9 percent',)","Minneapolis city, Minnesota","10,920",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,685",16.10%,±2.2
"('20.0 to 24.9 percent',)","Nashville-Davidson metropolitan government (balance), Tennessee","17,362",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,588",15.80%,±2.1
"('20.0 to 24.9 percent',)","New Orleans city, Louisiana","6,352",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,099",13.50%,±2.2
"('20.0 to 24.9 percent',)","New York city, New York","70,652",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,361",11.90%,±0.8
"('20.0 to 24.9 percent',)","Newark city, New Jersey","1,840",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±834,11.30%,±4.9
"('20.0 to 24.9 percent',)","Oakland city, California","6,911",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,211",13.50%,±2.3
"('20.0 to 24.9 percent',)","Oklahoma City city, Oklahoma","15,529",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,098",15.50%,±1.9
"('20.0 to 24.9 percent',)","Omaha city, Nebraska","11,692",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,710",14.70%,±2.0
"('20.0 to 24.9 percent',)","Orlando city, Florida","4,517",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,110",13.80%,±3.5
"('20.0 to 24.9 percent',)","Philadelphia city, Pennsylvania","22,435",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,174",11.20%,±1.5
"('20.0 to 24.9 percent',)","Phoenix city, Arizona","39,008",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,056",15.90%,±1.2
"('20.0 to 24.9 percent',)","Pittsburgh city, Pennsylvania","4,148",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±880,11.00%,±2.2
"('20.0 to 24.9 percent',)","Plano city, Texas","6,376",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,275",17.50%,±3.3
"('20.0 to 24.9 percent',)","Portland city, Oregon","19,555",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,363",18.00%,±2.1
"('20.0 to 24.9 percent',)","Raleigh city, North Carolina","9,627",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,066",12.30%,±2.6
"('20.0 to 24.9 percent',)","Riverside city, California","6,928",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,405",17.50%,±3.5
"('20.0 to 24.9 percent',)","Sacramento city, California","11,450",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,794",16.40%,±2.4
"('20.0 to 24.9 percent',)","San Antonio city, Texas","25,103",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,203",15.70%,±1.9
"('20.0 to 24.9 percent',)","San Diego city, California","25,910",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,611",14.60%,±1.4
"('20.0 to 24.9 percent',)","San Francisco city, California","13,186",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,181",14.50%,±2.3
"('20.0 to 24.9 percent',)","San Jose city, California","18,413",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,311",14.90%,±1.8
"('20.0 to 24.9 percent',)","Santa Ana city, California","3,865",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,068",15.30%,±4.1
"('20.0 to 24.9 percent',)","Seattle city, Washington","18,840",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,281",16.40%,±1.9
"('20.0 to 24.9 percent',)","St. Louis city, Missouri","6,473",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,442",15.80%,±3.4
"('20.0 to 24.9 percent',)","St. Paul city, Minnesota","7,258",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,186",15.50%,±2.3
"('20.0 to 24.9 percent',)","Stockton city, California","6,261",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,343",17.10%,±3.8
"('20.0 to 24.9 percent',)","Tampa city, Florida","7,385",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,429",14.00%,±2.7
"('20.0 to 24.9 percent',)","Tucson city, Arizona","9,130",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,275",13.10%,±1.9
"('20.0 to 24.9 percent',)","Tulsa city, Oklahoma","6,532",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±772,13.10%,±1.6
"('20.0 to 24.9 percent',)","Virginia Beach city, Virginia","17,110",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,091",19.30%,±2.2
"('20.0 to 24.9 percent',)","Washington city, District of Columbia","16,359",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,275",16.40%,±2.2
"('20.0 to 24.9 percent',)","Wichita city, Kansas","7,821",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,548",14.00%,±2.5
"('25.0 to 29.9 percent',)","Albuquerque city, New Mexico","9,267",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,759",9.60%,±1.8
"('25.0 to 29.9 percent',)","Anaheim city, California","5,494",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,236",15.00%,±3.3
"('25.0 to 29.9 percent',)","Anchorage municipality, Alaska","4,297",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,101",8.80%,±2.1
"('25.0 to 29.9 percent',)","Arlington city, Texas","5,114",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,229",11.00%,±2.7
"('25.0 to 29.9 percent',)","Atlanta city, Georgia","6,734",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,788",8.60%,±2.2
"('25.0 to 29.9 percent',)","Aurora city, Colorado","8,428",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,675",12.70%,±2.4
"('25.0 to 29.9 percent',)","Austin city, Texas","13,133",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,917",10.00%,±1.4
"('25.0 to 29.9 percent',)","Bakersfield city, California","7,414",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,799",13.10%,±3.0
"('25.0 to 29.9 percent',)","Baltimore city, Maryland","7,531",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,277",9.00%,±1.5
"('25.0 to 29.9 percent',)","Boston city, Massachusetts","4,745",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,066",7.10%,±1.6
"('25.0 to 29.9 percent',)","Charlotte city, North Carolina","11,566",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,938",8.10%,±1.3
"('25.0 to 29.9 percent',)","Chicago city, Illinois","34,401",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,508",10.30%,±1.0
"('25.0 to 29.9 percent',)","Cincinnati city, Ohio","3,114",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±800,8.60%,±2.1
"('25.0 to 29.9 percent',)","Cleveland city, Ohio","2,075",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±606,6.10%,±1.7
"('25.0 to 29.9 percent',)","Colorado Springs city, Colorado","7,756",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,300",8.90%,±1.6
"('25.0 to 29.9 percent',)","Columbus city, Ohio","10,793",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,898",8.60%,±1.5
"('25.0 to 29.9 percent',)","Corpus Christi city, Texas","4,305",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,202",11.40%,±3.0
"('25.0 to 29.9 percent',)","Dallas city, Texas","10,911",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,956",8.80%,±1.5
"('25.0 to 29.9 percent',)","Denver city, Colorado","13,850",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,150",11.30%,±1.7
"('25.0 to 29.9 percent',)","Detroit city, Michigan","3,947",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±997,9.20%,±2.2
"('25.0 to 29.9 percent',)","Durham city, North Carolina","3,448",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,062",7.30%,±2.2
"('25.0 to 29.9 percent',)","El Paso city, Texas","7,411",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,489",8.80%,±1.8
"('25.0 to 29.9 percent',)","Fort Worth city, Texas","11,962",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,098",9.90%,±1.7
