Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('20.0 to 24.9 percent',)","Albuquerque city, New Mexico","1,901",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±620,4.40%,±1.4
"('20.0 to 24.9 percent',)","Anaheim city, California",397,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±222,3.30%,±1.8
"('20.0 to 24.9 percent',)","Anchorage municipality, Alaska","1,266",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±716,7.30%,±3.9
"('20.0 to 24.9 percent',)","Arlington city, Texas","1,579",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±565,6.00%,±2.0
"('20.0 to 24.9 percent',)","Atlanta city, Georgia","1,723",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±819,6.30%,±2.9
"('20.0 to 24.9 percent',)","Aurora city, Colorado",859,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±385,5.00%,±2.2
"('20.0 to 24.9 percent',)","Austin city, Texas","4,337",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,053",8.50%,±1.9
"('20.0 to 24.9 percent',)","Bakersfield city, California",613,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±397,3.90%,±2.5
"('20.0 to 24.9 percent',)","Baltimore city, Maryland","3,305",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±898,9.00%,±2.3
"('20.0 to 24.9 percent',)","Boston city, Massachusetts","1,639",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±659,6.70%,±2.6
"('20.0 to 24.9 percent',)","Charlotte city, North Carolina","3,301",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±725,8.90%,±2.0
"('20.0 to 24.9 percent',)","Chicago city, Illinois","11,874",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,511",7.50%,±1.0
"('20.0 to 24.9 percent',)","Cincinnati city, Ohio","1,116",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±366,8.00%,±2.6
"('20.0 to 24.9 percent',)","Cleveland city, Ohio","2,375",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±805,8.00%,±2.7
"('20.0 to 24.9 percent',)","Colorado Springs city, Colorado","1,521",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±530,5.40%,±1.8
"('20.0 to 24.9 percent',)","Columbus city, Ohio","2,470",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±684,6.10%,±1.6
"('20.0 to 24.9 percent',)","Corpus Christi city, Texas","2,819",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±953,9.10%,±2.9
"('20.0 to 24.9 percent',)","Dallas city, Texas","5,149",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,090",6.30%,±1.3
"('20.0 to 24.9 percent',)","Denver city, Colorado","2,009",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±598,5.70%,±1.7
"('20.0 to 24.9 percent',)","Detroit city, Michigan","7,378",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,366",9.00%,±1.6
"('20.0 to 24.9 percent',)","Durham city, North Carolina",700,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±363,5.60%,±2.8
"('20.0 to 24.9 percent',)","El Paso city, Texas","4,098",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,003",7.70%,±1.8
"('20.0 to 24.9 percent',)","Fort Worth city, Texas","3,494",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,033",6.10%,±1.7
"('20.0 to 24.9 percent',)","Fresno city, California","1,566",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±855,6.80%,±3.5
"('20.0 to 24.9 percent',)","Greensboro city, North Carolina","1,076",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±386,6.40%,±2.4
"('20.0 to 24.9 percent',)","Henderson city, Nevada","1,309",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±585,6.10%,±2.6
"('20.0 to 24.9 percent',)","Houston city, Texas","10,043",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,972",6.10%,±1.2
"('20.0 to 24.9 percent',)","Indianapolis city (balance), Indiana","4,057",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±972,7.20%,±1.6
"('20.0 to 24.9 percent',)","Irvine city, California",381,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±277,3.60%,±2.7
"('20.0 to 24.9 percent',)","Jacksonville city, Florida","4,261",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,112",7.30%,±1.8
"('20.0 to 24.9 percent',)","Jersey City city, New Jersey","1,128",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±591,12.70%,±6.2
"('20.0 to 24.9 percent',)","Kansas City city, Missouri","2,548",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±685,6.90%,±1.7
"('20.0 to 24.9 percent',)","Las Vegas city, Nevada","2,047",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±684,5.80%,±1.9
"('20.0 to 24.9 percent',)","Lincoln city, Nebraska","1,537",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±499,7.60%,±2.5
"('20.0 to 24.9 percent',)","Long Beach city, California",791,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±350,5.00%,±2.2
"('20.0 to 24.9 percent',)","Los Angeles city, California","9,054",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,327",6.50%,±0.9
"('20.0 to 24.9 percent',)","Memphis city, Tennessee","2,731",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±735,6.00%,±1.6
"('20.0 to 24.9 percent',)","Mesa city, Arizona","2,152",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±672,5.90%,±1.8
"('20.0 to 24.9 percent',)","Miami city, Florida","1,543",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±664,7.40%,±3.0
"('20.0 to 24.9 percent',)","Milwaukee city, Wisconsin","2,236",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±501,7.10%,±1.5
"('20.0 to 24.9 percent',)","Minneapolis city, Minnesota","1,819",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±539,8.20%,±2.2
"('20.0 to 24.9 percent',)","New Orleans city, Louisiana","2,231",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±599,6.90%,±1.8
"('20.0 to 24.9 percent',)","New York city, New York","25,794",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,433",6.20%,±0.6
"('20.0 to 24.9 percent',)","Newark city, New Jersey",482,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±312,6.40%,±4.1
"('20.0 to 24.9 percent',)","Oakland city, California",984,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±380,5.90%,±2.4
"('20.0 to 24.9 percent',)","Oklahoma City city, Oklahoma","3,192",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±860,6.30%,±1.6
"('20.0 to 24.9 percent',)","Omaha city, Nebraska","1,836",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±621,5.60%,±1.9
"('20.0 to 24.9 percent',)","Orlando city, Florida",968,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±443,9.00%,±3.7
"('20.0 to 24.9 percent',)","Philadelphia city, Pennsylvania","10,636",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,789",9.50%,±1.5
"('20.0 to 24.9 percent',)","Phoenix city, Arizona","4,331",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±793,4.90%,±0.9
"('20.0 to 24.9 percent',)","Pittsburgh city, Pennsylvania","2,083",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±563,7.20%,±1.9
"('20.0 to 24.9 percent',)","Plano city, Texas","1,592",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±475,6.90%,±2.0
"('20.0 to 24.9 percent',)","Portland city, Oregon","3,283",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±720,8.50%,±1.9
"('20.0 to 24.9 percent',)","Raleigh city, North Carolina","1,239",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±538,6.20%,±2.6
"('20.0 to 24.9 percent',)","Riverside city, California",543,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±259,4.70%,±2.3
"('20.0 to 24.9 percent',)","Sacramento city, California","1,624",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±594,6.10%,±2.2
"('20.0 to 24.9 percent',)","San Antonio city, Texas","5,793",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,087",5.30%,±1.0
"('20.0 to 24.9 percent',)","San Diego city, California","4,223",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,059",6.80%,±1.6
"('20.0 to 24.9 percent',)","San Francisco city, California","2,407",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±860,5.50%,±2.0
"('20.0 to 24.9 percent',)","San Jose city, California","3,222",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±708,6.30%,±1.4
"('20.0 to 24.9 percent',)","Santa Ana city, California",845,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±508,7.30%,±4.3
"('20.0 to 24.9 percent',)","Seattle city, Washington","3,167",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±865,7.60%,±2.0
"('20.0 to 24.9 percent',)","St. Louis city, Missouri","1,782",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±617,8.30%,±2.9
"('20.0 to 24.9 percent',)","St. Paul city, Minnesota",852,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±409,5.60%,±2.6
"('20.0 to 24.9 percent',)","Stockton city, California",473,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±226,4.10%,±2.0
"('20.0 to 24.9 percent',)","Tampa city, Florida","1,587",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±648,6.20%,±2.4
"('20.0 to 24.9 percent',)","Tucson city, Arizona","2,694",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±737,7.40%,±1.9
"('20.0 to 24.9 percent',)","Tulsa city, Oklahoma","1,813",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±348,5.30%,±1.0
"('20.0 to 24.9 percent',)","Virginia Beach city, Virginia","1,755",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±564,6.60%,±2.0
"('20.0 to 24.9 percent',)","Washington city, District of Columbia","1,419",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±608,5.00%,±2.1
"('20.0 to 24.9 percent',)","Wichita city, Kansas","2,218",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±611,6.90%,±1.9
"('25.0 to 29.9 percent',)","Albuquerque city, New Mexico","1,106",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±428,2.60%,±1.0
"('25.0 to 29.9 percent',)","Anaheim city, California",929,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±437,7.80%,±3.4
"('25.0 to 29.9 percent',)","Anchorage municipality, Alaska",706,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±382,4.10%,±2.1
"('25.0 to 29.9 percent',)","Arlington city, Texas","1,124",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±506,4.30%,±1.8
"('25.0 to 29.9 percent',)","Atlanta city, Georgia","1,087",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±492,4.00%,±1.8
"('25.0 to 29.9 percent',)","Aurora city, Colorado",510,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±358,2.90%,±2.0
"('25.0 to 29.9 percent',)","Austin city, Texas","1,814",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±532,3.50%,±1.1
"('25.0 to 29.9 percent',)","Bakersfield city, California",727,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±447,4.60%,±2.8
"('25.0 to 29.9 percent',)","Baltimore city, Maryland","1,347",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±551,3.70%,±1.5
"('25.0 to 29.9 percent',)","Boston city, Massachusetts",810,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±449,3.30%,±1.8
"('25.0 to 29.9 percent',)","Charlotte city, North Carolina","1,719",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±514,4.60%,±1.3
"('25.0 to 29.9 percent',)","Chicago city, Illinois","10,055",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,695",6.30%,±1.0
"('25.0 to 29.9 percent',)","Cincinnati city, Ohio",552,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±336,3.90%,±2.4
"('25.0 to 29.9 percent',)","Cleveland city, Ohio","1,353",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±459,4.60%,±1.6
"('25.0 to 29.9 percent',)","Colorado Springs city, Colorado",415,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±274,1.50%,±1.0
"('25.0 to 29.9 percent',)","Columbus city, Ohio","1,809",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±620,4.50%,±1.4
"('25.0 to 29.9 percent',)","Corpus Christi city, Texas","1,545",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±652,5.00%,±2.1
"('25.0 to 29.9 percent',)","Dallas city, Texas","3,912",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±970,4.80%,±1.2
"('25.0 to 29.9 percent',)","Denver city, Colorado","1,607",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±543,4.60%,±1.5
"('25.0 to 29.9 percent',)","Detroit city, Michigan","4,325",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±831,5.30%,±1.1
"('25.0 to 29.9 percent',)","Durham city, North Carolina",169,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±143,1.30%,±1.1
"('25.0 to 29.9 percent',)","El Paso city, Texas","3,158",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±993,5.90%,±1.8
"('25.0 to 29.9 percent',)","Fort Worth city, Texas","2,519",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±778,4.40%,±1.4
"('25.0 to 29.9 percent',)","Fresno city, California",784,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±372,3.40%,±1.7
"('25.0 to 29.9 percent',)","Greensboro city, North Carolina",589,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±351,3.50%,±2.0
"('25.0 to 29.9 percent',)","Henderson city, Nevada","1,115",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±690,5.20%,±3.2
"('25.0 to 29.9 percent',)","Houston city, Texas","7,254",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,498",4.40%,±0.9
"('25.0 to 29.9 percent',)","Indianapolis city (balance), Indiana","2,113",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±818,3.80%,±1.4
"('25.0 to 29.9 percent',)","Irvine city, California",325,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±310,3.10%,±2.9
"('25.0 to 29.9 percent',)","Jacksonville city, Florida","1,920",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±593,3.30%,±1.0
"('25.0 to 29.9 percent',)","Jersey City city, New Jersey",834,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±473,9.40%,±5.0
"('25.0 to 29.9 percent',)","Kansas City city, Missouri","1,809",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±649,4.90%,±1.8
"('25.0 to 29.9 percent',)","Las Vegas city, Nevada","1,135",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±527,3.20%,±1.5
"('25.0 to 29.9 percent',)","Lincoln city, Nebraska","1,011",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±455,5.00%,±2.2
"('25.0 to 29.9 percent',)","Long Beach city, California",660,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±301,4.20%,±1.9
"('25.0 to 29.9 percent',)","Los Angeles city, California","7,217",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,152",5.20%,±0.8
"('25.0 to 29.9 percent',)","Memphis city, Tennessee","2,733",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±677,6.00%,±1.5
"('25.0 to 29.9 percent',)","Mesa city, Arizona","1,628",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±487,4.40%,±1.3
"('25.0 to 29.9 percent',)","Miami city, Florida","1,039",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±518,5.00%,±2.6
"('25.0 to 29.9 percent',)","Milwaukee city, Wisconsin","1,838",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±518,5.90%,±1.5
"('25.0 to 29.9 percent',)","Minneapolis city, Minnesota","1,286",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±479,5.80%,±2.0
"('25.0 to 29.9 percent',)","New Orleans city, Louisiana","2,042",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±513,6.30%,±1.5
"('25.0 to 29.9 percent',)","New York city, New York","21,057",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,388",5.00%,±0.5
"('25.0 to 29.9 percent',)","Newark city, New Jersey",701,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±394,9.30%,±4.9
"('25.0 to 29.9 percent',)","Oakland city, California",874,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±493,5.20%,±2.8
"('25.0 to 29.9 percent',)","Oklahoma City city, Oklahoma","1,705",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±516,3.40%,±1.0
"('25.0 to 29.9 percent',)","Omaha city, Nebraska","1,569",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±510,4.80%,±1.5
"('25.0 to 29.9 percent',)","Orlando city, Florida",827,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±422,7.70%,±3.7
"('25.0 to 29.9 percent',)","Philadelphia city, Pennsylvania","5,711",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,016",5.10%,±0.9
"('25.0 to 29.9 percent',)","Phoenix city, Arizona","3,148",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±778,3.60%,±0.9
"('25.0 to 29.9 percent',)","Pittsburgh city, Pennsylvania",851,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±415,3.00%,±1.4
"('25.0 to 29.9 percent',)","Plano city, Texas",661,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±345,2.90%,±1.5
"('25.0 to 29.9 percent',)","Portland city, Oregon","1,517",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±580,3.90%,±1.5
"('25.0 to 29.9 percent',)","Raleigh city, North Carolina",663,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±477,3.30%,±2.4
"('25.0 to 29.9 percent',)","Riverside city, California",432,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±364,3.70%,±3.1
"('25.0 to 29.9 percent',)","Sacramento city, California",925,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±413,3.50%,±1.4
"('25.0 to 29.9 percent',)","San Antonio city, Texas","4,589",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,064",4.20%,±1.0
"('25.0 to 29.9 percent',)","San Diego city, California","2,393",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±601,3.90%,±1.0
"('25.0 to 29.9 percent',)","San Francisco city, California","1,690",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±701,3.90%,±1.6
"('25.0 to 29.9 percent',)","San Jose city, California","1,737",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±500,3.40%,±0.9
"('25.0 to 29.9 percent',)","Santa Ana city, California",80,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±93,0.70%,±0.8
"('25.0 to 29.9 percent',)","Seattle city, Washington","1,822",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±609,4.40%,±1.4
"('25.0 to 29.9 percent',)","St. Louis city, Missouri",624,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±383,2.90%,±1.8
"('25.0 to 29.9 percent',)","St. Paul city, Minnesota",721,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±310,4.80%,±1.9
"('25.0 to 29.9 percent',)","Stockton city, California",329,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±236,2.80%,±2.0
"('25.0 to 29.9 percent',)","Tampa city, Florida","1,123",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±463,4.40%,±1.7
"('25.0 to 29.9 percent',)","Tucson city, Arizona","1,806",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±727,4.90%,±1.9
"('25.0 to 29.9 percent',)","Tulsa city, Oklahoma","1,460",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±465,4.20%,±1.4
"('25.0 to 29.9 percent',)","Virginia Beach city, Virginia","1,319",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±655,5.00%,±2.4
"('25.0 to 29.9 percent',)","Washington city, District of Columbia","1,381",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±614,4.90%,±2.1
"('25.0 to 29.9 percent',)","Wichita city, Kansas","1,159",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±527,3.60%,±1.6
"('30.0 to 34.9 percent',)","Albuquerque city, New Mexico","1,051",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±526,2.40%,±1.2
"('30.0 to 34.9 percent',)","Anaheim city, California",346,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±224,2.90%,±1.8
"('30.0 to 34.9 percent',)","Anchorage municipality, Alaska",487,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±318,2.80%,±1.9
"('30.0 to 34.9 percent',)","Arlington city, Texas",988,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±500,3.80%,±1.9
"('30.0 to 34.9 percent',)","Atlanta city, Georgia",711,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±355,2.60%,±1.3
"('30.0 to 34.9 percent',)","Aurora city, Colorado",496,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±359,2.90%,±2.1
"('30.0 to 34.9 percent',)","Austin city, Texas","1,790",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±716,3.50%,±1.3
"('30.0 to 34.9 percent',)","Bakersfield city, California",690,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±431,4.40%,±2.7
"('30.0 to 34.9 percent',)","Baltimore city, Maryland","1,359",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±540,3.70%,±1.5
"('30.0 to 34.9 percent',)","Boston city, Massachusetts",751,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±417,3.10%,±1.7
"('30.0 to 34.9 percent',)","Charlotte city, North Carolina","1,206",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±473,3.30%,±1.3
"('30.0 to 34.9 percent',)","Chicago city, Illinois","6,684",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,168",4.20%,±0.7
"('30.0 to 34.9 percent',)","Cincinnati city, Ohio",673,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±485,4.80%,±3.3
"('30.0 to 34.9 percent',)","Cleveland city, Ohio",957,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±397,3.20%,±1.3
"('30.0 to 34.9 percent',)","Colorado Springs city, Colorado",506,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±252,1.80%,±0.9
"('30.0 to 34.9 percent',)","Columbus city, Ohio","1,302",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±536,3.20%,±1.3
"('30.0 to 34.9 percent',)","Corpus Christi city, Texas",850,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±461,2.80%,±1.5
"('30.0 to 34.9 percent',)","Dallas city, Texas","2,244",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±717,2.70%,±0.8
"('30.0 to 34.9 percent',)","Denver city, Colorado",540,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±309,1.50%,±0.8
"('30.0 to 34.9 percent',)","Detroit city, Michigan","3,815",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±946,4.70%,±1.1
"('30.0 to 34.9 percent',)","Durham city, North Carolina",412,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±384,3.30%,±3.0
"('30.0 to 34.9 percent',)","El Paso city, Texas","2,223",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±878,4.20%,±1.6
"('30.0 to 34.9 percent',)","Fort Worth city, Texas","1,471",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±588,2.60%,±1.0
"('30.0 to 34.9 percent',)","Fresno city, California",863,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±345,3.80%,±1.5
"('30.0 to 34.9 percent',)","Greensboro city, North Carolina",365,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±260,2.20%,±1.5
"('30.0 to 34.9 percent',)","Henderson city, Nevada",353,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±304,1.70%,±1.4
"('30.0 to 34.9 percent',)","Houston city, Texas","5,446",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,372",3.30%,±0.8
"('30.0 to 34.9 percent',)","Indianapolis city (balance), Indiana","2,045",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,049",3.60%,±1.9
"('30.0 to 34.9 percent',)","Irvine city, California",509,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±284,4.80%,±2.8
"('30.0 to 34.9 percent',)","Jacksonville city, Florida","1,651",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±718,2.80%,±1.2
"('30.0 to 34.9 percent',)","Jersey City city, New Jersey",358,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±238,4.00%,±2.8
"('30.0 to 34.9 percent',)","Kansas City city, Missouri","1,109",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±449,3.00%,±1.2
"('30.0 to 34.9 percent',)","Las Vegas city, Nevada",669,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±398,1.90%,±1.1
"('30.0 to 34.9 percent',)","Lincoln city, Nebraska",87,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±102,0.40%,±0.5
"('30.0 to 34.9 percent',)","Long Beach city, California",379,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±270,2.40%,±1.7
"('30.0 to 34.9 percent',)","Los Angeles city, California","5,009",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±959,3.60%,±0.7
