Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('30.0 to 34.9 percent',)","Santa Ana city, California","2,708",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±757,11.00%,±3.0
"('30.0 to 34.9 percent',)","Seattle city, Washington","8,739",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,667",8.20%,±1.5
"('30.0 to 34.9 percent',)","St. Louis city, Missouri","1,998",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±681,5.10%,±1.7
"('30.0 to 34.9 percent',)","St. Paul city, Minnesota","2,137",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±517,5.30%,±1.3
"('30.0 to 34.9 percent',)","Stockton city, California","1,957",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±802,6.70%,±2.6
"('30.0 to 34.9 percent',)","Tampa city, Florida","3,499",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,018",7.20%,±2.0
"('30.0 to 34.9 percent',)","Tucson city, Arizona","3,710",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±883,5.80%,±1.3
"('30.0 to 34.9 percent',)","Tulsa city, Oklahoma","3,224",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±589,7.10%,±1.3
"('30.0 to 34.9 percent',)","Virginia Beach city, Virginia","7,005",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,207",8.40%,±1.5
"('30.0 to 34.9 percent',)","Washington city, District of Columbia","6,022",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,184",6.60%,±1.2
"('30.0 to 34.9 percent',)","Wichita city, Kansas","3,286",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±867,5.70%,±1.5
"('35.0 percent or more',)","Albuquerque city, New Mexico","20,442",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,345",23.30%,±2.5
"('35.0 percent or more',)","Anaheim city, California","10,736",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,626",30.90%,±4.1
"('35.0 percent or more',)","Anchorage municipality, Alaska","10,166",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,749",21.90%,±3.5
"('35.0 percent or more',)","Arlington city, Texas","7,327",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,536",16.00%,±3.2
"('35.0 percent or more',)","Atlanta city, Georgia","13,236",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,955",18.90%,±2.5
"('35.0 percent or more',)","Aurora city, Colorado","15,429",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,687",24.80%,±2.5
"('35.0 percent or more',)","Austin city, Texas","23,558",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,418",20.30%,±2.0
"('35.0 percent or more',)","Bakersfield city, California","13,800",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,246",25.50%,±3.7
"('35.0 percent or more',)","Baltimore city, Maryland","16,295",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,861",21.40%,±2.2
"('35.0 percent or more',)","Boston city, Massachusetts","17,460",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,016",25.30%,±2.7
"('35.0 percent or more',)","Charlotte city, North Carolina","25,642",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,566",19.10%,±1.7
"('35.0 percent or more',)","Chicago city, Illinois","90,780",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,824",28.40%,±1.3
"('35.0 percent or more',)","Cincinnati city, Ohio","5,427",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±933,16.10%,±2.7
"('35.0 percent or more',)","Cleveland city, Ohio","9,163",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,412",24.70%,±3.5
"('35.0 percent or more',)","Colorado Springs city, Colorado","16,504",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,064",21.30%,±2.4
"('35.0 percent or more',)","Columbus city, Ohio","22,198",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,326",18.90%,±1.9
"('35.0 percent or more',)","Corpus Christi city, Texas","7,328",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,502",20.50%,±4.2
"('35.0 percent or more',)","Dallas city, Texas","29,363",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,919",25.40%,±2.0
"('35.0 percent or more',)","Denver city, Colorado","23,351",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,249",21.00%,±1.8
"('35.0 percent or more',)","Detroit city, Michigan","11,095",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,435",30.70%,±3.0
"('35.0 percent or more',)","Durham city, North Carolina","7,700",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,354",17.80%,±2.7
"('35.0 percent or more',)","El Paso city, Texas","20,987",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,054",28.30%,±3.4
"('35.0 percent or more',)","Fort Worth city, Texas","24,448",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,001",22.20%,±2.6
"('35.0 percent or more',)","Fresno city, California","12,106",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,545",23.00%,±2.7
"('35.0 percent or more',)","Greensboro city, North Carolina","7,455",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,296",18.70%,±3.1
"('35.0 percent or more',)","Henderson city, Nevada","13,234",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,708",23.70%,±2.6
"('35.0 percent or more',)","Houston city, Texas","46,753",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,975",24.40%,±2.0
"('35.0 percent or more',)","Indianapolis city (balance), Indiana","20,280",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,072",16.70%,±1.5
"('35.0 percent or more',)","Irvine city, California","9,325",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,734",29.20%,±4.7
"('35.0 percent or more',)","Jacksonville city, Florida","27,131",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,738",21.80%,±2.1
"('35.0 percent or more',)","Jersey City city, New Jersey","6,577",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,286",29.70%,±4.8
"('35.0 percent or more',)","Kansas City city, Missouri","9,898",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,659",14.10%,±2.2
"('35.0 percent or more',)","Las Vegas city, Nevada","20,634",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,003",24.40%,±2.0
"('35.0 percent or more',)","Lincoln city, Nebraska","5,824",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,000",13.70%,±2.3
"('35.0 percent or more',)","Long Beach city, California","19,002",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,657",36.30%,±3.7
"('35.0 percent or more',)","Los Angeles city, California","137,133",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,988",38.40%,±0.8
"('35.0 percent or more',)","Memphis city, Tennessee","17,498",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,171",24.00%,±2.9
"('35.0 percent or more',)","Mesa city, Arizona","13,095",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,616",18.70%,±2.1
"('35.0 percent or more',)","Miami city, Florida","9,239",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,591",32.60%,±4.4
"('35.0 percent or more',)","Milwaukee city, Wisconsin","13,775",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,568",21.70%,±2.3
"('35.0 percent or more',)","Minneapolis city, Minnesota","10,400",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,227",17.30%,±2.1
"('35.0 percent or more',)","New Orleans city, Louisiana","13,258",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,466",34.90%,±2.9
"('35.0 percent or more',)","New York city, New York","207,826",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±7,061",35.70%,±0.9
"('35.0 percent or more',)","Newark city, New Jersey","7,465",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,215",47.20%,±6.6
"('35.0 percent or more',)","Oakland city, California","13,380",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,658",27.10%,±2.9
"('35.0 percent or more',)","Oklahoma City city, Oklahoma","13,704",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,643",15.90%,±1.7
"('35.0 percent or more',)","Omaha city, Nebraska","10,641",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,316",14.80%,±1.7
"('35.0 percent or more',)","Orlando city, Florida","5,859",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,184",20.20%,±3.8
"('35.0 percent or more',)","Philadelphia city, Pennsylvania","49,163",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,097",26.00%,±1.9
"('35.0 percent or more',)","Phoenix city, Arizona","45,595",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,346",21.00%,±1.4
"('35.0 percent or more',)","Pittsburgh city, Pennsylvania","6,509",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,031",17.30%,±2.6
"('35.0 percent or more',)","Plano city, Texas","7,332",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,474",19.80%,±3.5
"('35.0 percent or more',)","Portland city, Oregon","22,170",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,970",21.70%,±1.8
"('35.0 percent or more',)","Raleigh city, North Carolina","11,767",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,911",15.80%,±2.5
"('35.0 percent or more',)","Riverside city, California","9,000",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,594",26.60%,±4.1
"('35.0 percent or more',)","Sacramento city, California","15,350",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,152",24.50%,±3.0
"('35.0 percent or more',)","San Antonio city, Texas","35,228",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,736",23.30%,±1.6
"('35.0 percent or more',)","San Diego city, California","47,851",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,271",28.10%,±1.7
"('35.0 percent or more',)","San Francisco city, California","26,069",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,491",30.10%,±2.4
"('35.0 percent or more',)","San Jose city, California","33,663",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,609",26.30%,±1.8
"('35.0 percent or more',)","Santa Ana city, California","8,319",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,208",33.90%,±4.2
"('35.0 percent or more',)","Seattle city, Washington","20,504",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,250",19.20%,±1.9
"('35.0 percent or more',)","St. Louis city, Missouri","7,879",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,425",19.90%,±3.2
"('35.0 percent or more',)","St. Paul city, Minnesota","6,879",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,072",17.00%,±2.3
"('35.0 percent or more',)","Stockton city, California","7,984",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,383",27.20%,±4.1
"('35.0 percent or more',)","Tampa city, Florida","11,248",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,437",23.20%,±2.6
"('35.0 percent or more',)","Tucson city, Arizona","13,075",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,652",20.40%,±2.4
"('35.0 percent or more',)","Tulsa city, Oklahoma","7,834",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±918,17.20%,±1.9
"('35.0 percent or more',)","Virginia Beach city, Virginia","17,556",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,999",21.00%,±2.2
"('35.0 percent or more',)","Washington city, District of Columbia","17,608",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,966",19.40%,±2.0
"('35.0 percent or more',)","Wichita city, Kansas","8,986",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,614",15.60%,±2.6
"('Not computed',)","Albuquerque city, New Mexico",587,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±503,(X),(X)
"('Not computed',)","Anaheim city, California",165,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±159,(X),(X)
"('Not computed',)","Anchorage municipality, Alaska",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±157,(X),(X)
"('Not computed',)","Arlington city, Texas",64,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±105,(X),(X)
"('Not computed',)","Atlanta city, Georgia",827,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±485,(X),(X)
"('Not computed',)","Aurora city, Colorado",380,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±298,(X),(X)
"('Not computed',)","Austin city, Texas",381,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±305,(X),(X)
"('Not computed',)","Bakersfield city, California",480,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±493,(X),(X)
"('Not computed',)","Baltimore city, Maryland",265,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±210,(X),(X)
"('Not computed',)","Boston city, Massachusetts",458,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±353,(X),(X)
"('Not computed',)","Charlotte city, North Carolina",657,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±371,(X),(X)
"('Not computed',)","Chicago city, Illinois","2,083",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±778,(X),(X)
"('Not computed',)","Cincinnati city, Ohio",191,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±146,(X),(X)
"('Not computed',)","Cleveland city, Ohio",622,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±364,(X),(X)
"('Not computed',)","Colorado Springs city, Colorado",248,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±199,(X),(X)
"('Not computed',)","Columbus city, Ohio",283,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±194,(X),(X)
"('Not computed',)","Corpus Christi city, Texas",364,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±267,(X),(X)
"('Not computed',)","Dallas city, Texas",915,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±557,(X),(X)
"('Not computed',)","Denver city, Colorado",139,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±162,(X),(X)
"('Not computed',)","Detroit city, Michigan",408,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±246,(X),(X)
"('Not computed',)","Durham city, North Carolina",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±210,(X),(X)
"('Not computed',)","El Paso city, Texas",882,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±493,(X),(X)
"('Not computed',)","Fort Worth city, Texas",174,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±219,(X),(X)
"('Not computed',)","Fresno city, California",399,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±253,(X),(X)
"('Not computed',)","Greensboro city, North Carolina",145,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±186,(X),(X)
"('Not computed',)","Henderson city, Nevada",461,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±362,(X),(X)
"('Not computed',)","Houston city, Texas",896,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±492,(X),(X)
"('Not computed',)","Indianapolis city (balance), Indiana",205,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±190,(X),(X)
"('Not computed',)","Irvine city, California",467,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±445,(X),(X)
"('Not computed',)","Jacksonville city, Florida",929,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±648,(X),(X)
"('Not computed',)","Jersey City city, New Jersey",87,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±79,(X),(X)
"('Not computed',)","Kansas City city, Missouri",152,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±152,(X),(X)
"('Not computed',)","Las Vegas city, Nevada",598,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±374,(X),(X)
"('Not computed',)","Lincoln city, Nebraska",168,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±205,(X),(X)
"('Not computed',)","Long Beach city, California",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±211,(X),(X)
"('Not computed',)","Los Angeles city, California","2,910",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±903,(X),(X)
"('Not computed',)","Memphis city, Tennessee",920,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±530,(X),(X)
"('Not computed',)","Mesa city, Arizona",275,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±284,(X),(X)
"('Not computed',)","Miami city, Florida",384,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±385,(X),(X)
"('Not computed',)","Milwaukee city, Wisconsin",399,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±247,(X),(X)
"('Not computed',)","Minneapolis city, Minnesota",102,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±124,(X),(X)
"('Not computed',)","New Orleans city, Louisiana",518,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±346,(X),(X)
"('Not computed',)","New York city, New York","5,433",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,368",(X),(X)
"('Not computed',)","Newark city, New Jersey",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±210,(X),(X)
"('Not computed',)","Oakland city, California",105,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±127,(X),(X)
"('Not computed',)","Oklahoma City city, Oklahoma",144,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±146,(X),(X)
"('Not computed',)","Omaha city, Nebraska",334,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±316,(X),(X)
"('Not computed',)","Orlando city, Florida",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±229,(X),(X)
"('Not computed',)","Philadelphia city, Pennsylvania","1,754",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±728,(X),(X)
"('Not computed',)","Phoenix city, Arizona",768,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±374,(X),(X)
"('Not computed',)","Pittsburgh city, Pennsylvania",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±177,(X),(X)
"('Not computed',)","Plano city, Texas",416,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±337,(X),(X)
"('Not computed',)","Portland city, Oregon",310,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±251,(X),(X)
"('Not computed',)","Raleigh city, North Carolina",315,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±308,(X),(X)
"('Not computed',)","Riverside city, California",432,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±291,(X),(X)
"('Not computed',)","Sacramento city, California",464,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±404,(X),(X)
"('Not computed',)","San Antonio city, Texas",918,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±423,(X),(X)
"('Not computed',)","San Diego city, California",543,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±391,(X),(X)
"('Not computed',)","San Francisco city, California",323,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±232,(X),(X)
"('Not computed',)","San Jose city, California",403,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±235,(X),(X)
"('Not computed',)","Santa Ana city, California",168,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±167,(X),(X)
"('Not computed',)","Seattle city, Washington",338,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±244,(X),(X)
"('Not computed',)","St. Louis city, Missouri",538,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±604,(X),(X)
"('Not computed',)","St. Paul city, Minnesota",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±147,(X),(X)
"('Not computed',)","Stockton city, California",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±211,(X),(X)
"('Not computed',)","Tampa city, Florida",281,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±229,(X),(X)
"('Not computed',)","Tucson city, Arizona",677,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±533,(X),(X)
"('Not computed',)","Tulsa city, Oklahoma",88,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±96,(X),(X)
"('Not computed',)","Virginia Beach city, Virginia",373,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±289,(X),(X)
"('Not computed',)","Washington city, District of Columbia",443,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±306,(X),(X)
"('Not computed',)","Wichita city, Kansas",78,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±95,(X),(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Albuquerque city, New Mexico","43,682",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,753","43,682",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Anaheim city, California","14,102",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,700","14,102",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Anchorage municipality, Alaska","20,960",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,828","20,960",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Arlington city, Texas","28,146",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,628","28,146",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Atlanta city, Georgia","24,359",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,633","24,359",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Aurora city, Colorado","16,728",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,549","16,728",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Austin city, Texas","57,925",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,319","57,925",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Bakersfield city, California","17,283",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,128","17,283",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Baltimore city, Maryland","36,108",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,371","36,108",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Boston city, Massachusetts","24,179",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,904","24,179",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Charlotte city, North Carolina","41,470",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,928","41,470",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Chicago city, Illinois","168,414",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,693","168,414",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Cincinnati city, Ohio","18,645",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,811","18,645",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Cleveland city, Ohio","30,412",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,038","30,412",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Colorado Springs city, Colorado","31,945",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,217","31,945",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Columbus city, Ohio","46,677",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,068","46,677",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Corpus Christi city, Texas","29,309",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,370","29,309",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Dallas city, Texas","91,800",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,937","91,800",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Denver city, Colorado","41,224",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,570","41,224",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Detroit city, Michigan","84,608",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,003","84,608",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Durham city, North Carolina","13,488",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,863","13,488",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","El Paso city, Texas","56,634",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,566","56,634",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fort Worth city, Texas","63,452",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,953","63,452",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fresno city, California","22,556",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,910","22,556",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Greensboro city, North Carolina","17,625",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,374","17,625",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Henderson city, Nevada","20,873",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,223","20,873",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Houston city, Texas","160,270",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±6,141","160,270",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Indianapolis city (balance), Indiana","56,518",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,509","56,518",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Irvine city, California","13,400",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,829","13,400",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Jacksonville city, Florida","60,316",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,768","60,316",(X)
