Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('30.0 to 34.9 percent',)","Santa Ana city, California","2,221",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±748,10.00%,±3.1
"('30.0 to 34.9 percent',)","Seattle city, Washington","8,285",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,465",8.20%,±1.4
"('30.0 to 34.9 percent',)","St. Louis city, Missouri","2,393",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±660,6.00%,±1.7
"('30.0 to 34.9 percent',)","St. Paul city, Minnesota","3,280",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±661,8.40%,±1.7
"('30.0 to 34.9 percent',)","Stockton city, California","3,621",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±984,12.00%,±3.1
"('30.0 to 34.9 percent',)","Tampa city, Florida","4,480",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,146",9.00%,±2.2
"('30.0 to 34.9 percent',)","Tucson city, Arizona","4,774",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±971,7.70%,±1.5
"('30.0 to 34.9 percent',)","Tulsa city, Oklahoma","3,177",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±603,6.20%,±1.1
"('30.0 to 34.9 percent',)","Virginia Beach city, Virginia","7,426",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,372",9.30%,±1.7
"('30.0 to 34.9 percent',)","Washington city, District of Columbia","6,366",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,389",7.60%,±1.6
"('30.0 to 34.9 percent',)","Wichita city, Kansas","3,077",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±672,5.50%,±1.2
"('35.0 percent or more',)","Albuquerque city, New Mexico","20,674",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,275",23.40%,±2.4
"('35.0 percent or more',)","Anaheim city, California","11,482",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,522",32.00%,±3.6
"('35.0 percent or more',)","Anchorage municipality, Alaska","7,557",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,277",17.40%,±2.8
"('35.0 percent or more',)","Arlington city, Texas","9,297",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,600",16.70%,±2.7
"('35.0 percent or more',)","Atlanta city, Georgia","13,857",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,633",25.40%,±2.7
"('35.0 percent or more',)","Aurora city, Colorado","13,161",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,609",24.60%,±2.7
"('35.0 percent or more',)","Austin city, Texas","24,832",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,229",22.60%,±1.9
"('35.0 percent or more',)","Bakersfield city, California","10,500",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,599",23.50%,±3.4
"('35.0 percent or more',)","Baltimore city, Maryland","21,069",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,659",26.90%,±2.0
"('35.0 percent or more',)","Boston city, Massachusetts","19,101",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,929",30.30%,±2.5
"('35.0 percent or more',)","Charlotte city, North Carolina","24,897",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,447",20.20%,±1.9
"('35.0 percent or more',)","Chicago city, Illinois","103,417",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,185",33.80%,±1.3
"('35.0 percent or more',)","Cincinnati city, Ohio","8,770",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,246",24.30%,±3.0
"('35.0 percent or more',)","Cleveland city, Ohio","14,327",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,820",31.80%,±3.3
"('35.0 percent or more',)","Colorado Springs city, Colorado","15,413",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,078",21.10%,±2.5
"('35.0 percent or more',)","Columbus city, Ohio","21,850",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,588",19.60%,±2.2
"('35.0 percent or more',)","Corpus Christi city, Texas","6,260",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,119",17.10%,±2.7
"('35.0 percent or more',)","Dallas city, Texas","31,761",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,843",26.20%,±2.0
"('35.0 percent or more',)","Denver city, Colorado","24,332",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,218",23.70%,±2.0
"('35.0 percent or more',)","Detroit city, Michigan","17,758",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,567",35.50%,±2.6
"('35.0 percent or more',)","Durham city, North Carolina","6,595",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,684",17.70%,±4.3
"('35.0 percent or more',)","El Paso city, Texas","17,858",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,074",23.80%,±2.6
"('35.0 percent or more',)","Fort Worth city, Texas","19,117",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,362",19.20%,±2.2
"('35.0 percent or more',)","Fresno city, California","15,948",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,989",29.50%,±2.9
"('35.0 percent or more',)","Greensboro city, North Carolina","9,155",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,335",22.30%,±2.8
"('35.0 percent or more',)","Henderson city, Nevada","13,068",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,904",27.50%,±3.6
"('35.0 percent or more',)","Houston city, Texas","48,799",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,004",24.90%,±1.7
"('35.0 percent or more',)","Indianapolis city (balance), Indiana","24,417",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,330",19.50%,±1.7
"('35.0 percent or more',)","Irvine city, California","9,158",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,932",27.70%,±5.2
"('35.0 percent or more',)","Jacksonville city, Florida","33,203",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,437",25.30%,±1.7
"('35.0 percent or more',)","Jersey City city, New Jersey","6,083",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,032",33.20%,±4.8
"('35.0 percent or more',)","Kansas City city, Missouri","14,088",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,648",20.10%,±2.2
"('35.0 percent or more',)","Las Vegas city, Nevada","20,358",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,088",26.60%,±2.1
"('35.0 percent or more',)","Lincoln city, Nebraska","6,414",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,243",14.90%,±2.7
"('35.0 percent or more',)","Long Beach city, California","17,440",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,932",33.80%,±2.8
"('35.0 percent or more',)","Los Angeles city, California","146,803",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±5,844",41.60%,±1.3
"('35.0 percent or more',)","Memphis city, Tennessee","22,815",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,253",28.70%,±2.5
"('35.0 percent or more',)","Mesa city, Arizona","14,466",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,609",23.60%,±2.3
"('35.0 percent or more',)","Miami city, Florida","11,604",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,482",44.00%,±4.4
"('35.0 percent or more',)","Milwaukee city, Wisconsin","19,936",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,802",30.30%,±2.5
"('35.0 percent or more',)","Minneapolis city, Minnesota","11,976",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,473",20.50%,±2.1
"('35.0 percent or more',)","New Orleans city, Louisiana","13,838",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,384",35.20%,±2.9
"('35.0 percent or more',)","New York city, New York","236,328",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±6,102",39.70%,±1.0
"('35.0 percent or more',)","Newark city, New Jersey","8,530",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,371",56.10%,±5.9
"('35.0 percent or more',)","Oakland city, California","14,656",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,752",31.70%,±3.0
"('35.0 percent or more',)","Oklahoma City city, Oklahoma","15,721",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,747",18.20%,±1.9
"('35.0 percent or more',)","Omaha city, Nebraska","12,011",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,453",18.30%,±2.0
"('35.0 percent or more',)","Orlando city, Florida","7,712",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,361",29.70%,±4.7
"('35.0 percent or more',)","Philadelphia city, Pennsylvania","53,919",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,730",30.40%,±1.9
"('35.0 percent or more',)","Phoenix city, Arizona","44,504",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,369",22.80%,±1.5
"('35.0 percent or more',)","Pittsburgh city, Pennsylvania","5,624",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,068",14.70%,±2.6
"('35.0 percent or more',)","Plano city, Texas","7,757",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,471",17.30%,±3.0
"('35.0 percent or more',)","Portland city, Oregon","27,478",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,500",27.10%,±2.1
"('35.0 percent or more',)","Raleigh city, North Carolina","12,795",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,030",18.10%,±2.5
"('35.0 percent or more',)","Riverside city, California","11,761",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,566",31.10%,±3.6
"('35.0 percent or more',)","Sacramento city, California","16,142",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,865",28.30%,±2.6
"('35.0 percent or more',)","San Antonio city, Texas","33,386",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,674",20.50%,±1.5
"('35.0 percent or more',)","San Diego city, California","51,308",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,407",31.10%,±1.9
"('35.0 percent or more',)","San Francisco city, California","28,297",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,921",32.80%,±2.9
"('35.0 percent or more',)","San Jose city, California","37,560",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,089",29.20%,±1.5
"('35.0 percent or more',)","Santa Ana city, California","8,793",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,239",39.40%,±4.5
"('35.0 percent or more',)","Seattle city, Washington","25,045",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,506",24.80%,±2.1
"('35.0 percent or more',)","St. Louis city, Missouri","10,039",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,392",25.00%,±3.3
"('35.0 percent or more',)","St. Paul city, Minnesota","7,551",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,147",19.30%,±2.5
"('35.0 percent or more',)","Stockton city, California","7,840",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,225",25.90%,±3.8
"('35.0 percent or more',)","Tampa city, Florida","14,651",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,833",29.30%,±3.2
"('35.0 percent or more',)","Tucson city, Arizona","17,363",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,856",28.10%,±2.6
"('35.0 percent or more',)","Tulsa city, Oklahoma","10,548",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,012",20.70%,±1.8
"('35.0 percent or more',)","Virginia Beach city, Virginia","22,036",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,960",27.60%,±2.3
"('35.0 percent or more',)","Washington city, District of Columbia","17,558",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,635",21.00%,±1.9
"('35.0 percent or more',)","Wichita city, Kansas","9,935",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,803",17.70%,±3.1
"('Not computed',)","Albuquerque city, New Mexico",859,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±521,(X),(X)
"('Not computed',)","Anaheim city, California",189,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±251,(X),(X)
"('Not computed',)","Anchorage municipality, Alaska",55,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±102,(X),(X)
"('Not computed',)","Arlington city, Texas",453,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±448,(X),(X)
"('Not computed',)","Atlanta city, Georgia",607,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±345,(X),(X)
"('Not computed',)","Aurora city, Colorado",99,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±116,(X),(X)
"('Not computed',)","Austin city, Texas",873,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±463,(X),(X)
"('Not computed',)","Bakersfield city, California",51,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±86,(X),(X)
"('Not computed',)","Baltimore city, Maryland",685,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±343,(X),(X)
"('Not computed',)","Boston city, Massachusetts",590,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±385,(X),(X)
"('Not computed',)","Charlotte city, North Carolina",792,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±499,(X),(X)
"('Not computed',)","Chicago city, Illinois","2,386",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±772,(X),(X)
"('Not computed',)","Cincinnati city, Ohio",146,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±178,(X),(X)
"('Not computed',)","Cleveland city, Ohio",545,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±312,(X),(X)
"('Not computed',)","Colorado Springs city, Colorado",273,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±212,(X),(X)
"('Not computed',)","Columbus city, Ohio",788,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±474,(X),(X)
"('Not computed',)","Corpus Christi city, Texas",543,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±476,(X),(X)
"('Not computed',)","Dallas city, Texas","1,239",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±619,(X),(X)
"('Not computed',)","Denver city, Colorado",908,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±629,(X),(X)
"('Not computed',)","Detroit city, Michigan",921,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±398,(X),(X)
"('Not computed',)","Durham city, North Carolina",178,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±205,(X),(X)
"('Not computed',)","El Paso city, Texas",420,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±466,(X),(X)
"('Not computed',)","Fort Worth city, Texas",393,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±299,(X),(X)
"('Not computed',)","Fresno city, California",238,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±199,(X),(X)
"('Not computed',)","Greensboro city, North Carolina",119,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±200,(X),(X)
"('Not computed',)","Henderson city, Nevada",439,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±293,(X),(X)
"('Not computed',)","Houston city, Texas","1,130",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±700,(X),(X)
"('Not computed',)","Indianapolis city (balance), Indiana","1,124",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±512,(X),(X)
"('Not computed',)","Irvine city, California",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±203,(X),(X)
"('Not computed',)","Jacksonville city, Florida",698,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±341,(X),(X)
"('Not computed',)","Jersey City city, New Jersey",0,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±200,(X),(X)
"('Not computed',)","Kansas City city, Missouri",360,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±257,(X),(X)
"('Not computed',)","Las Vegas city, Nevada",539,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±351,(X),(X)
"('Not computed',)","Lincoln city, Nebraska",133,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±172,(X),(X)
"('Not computed',)","Long Beach city, California",178,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±135,(X),(X)
"('Not computed',)","Los Angeles city, California","2,623",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±683,(X),(X)
"('Not computed',)","Memphis city, Tennessee",772,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±373,(X),(X)
"('Not computed',)","Mesa city, Arizona",741,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±536,(X),(X)
"('Not computed',)","Miami city, Florida",310,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±290,(X),(X)
"('Not computed',)","Milwaukee city, Wisconsin",617,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±387,(X),(X)
"('Not computed',)","Minneapolis city, Minnesota",211,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±199,(X),(X)
"('Not computed',)","New Orleans city, Louisiana",465,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±206,(X),(X)
"('Not computed',)","New York city, New York","4,990",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,219",(X),(X)
"('Not computed',)","Newark city, New Jersey",22,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±37,(X),(X)
"('Not computed',)","Oakland city, California",451,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±316,(X),(X)
"('Not computed',)","Oklahoma City city, Oklahoma",488,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±419,(X),(X)
"('Not computed',)","Omaha city, Nebraska",769,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±535,(X),(X)
"('Not computed',)","Orlando city, Florida",87,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±143,(X),(X)
"('Not computed',)","Philadelphia city, Pennsylvania","2,154",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±734,(X),(X)
"('Not computed',)","Phoenix city, Arizona","2,595",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±968,(X),(X)
"('Not computed',)","Pittsburgh city, Pennsylvania",29,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±49,(X),(X)
"('Not computed',)","Plano city, Texas",175,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±207,(X),(X)
"('Not computed',)","Portland city, Oregon",250,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±174,(X),(X)
"('Not computed',)","Raleigh city, North Carolina",285,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±282,(X),(X)
"('Not computed',)","Riverside city, California",132,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±175,(X),(X)
"('Not computed',)","Sacramento city, California",154,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±126,(X),(X)
"('Not computed',)","San Antonio city, Texas","1,204",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±549,(X),(X)
"('Not computed',)","San Diego city, California",569,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±333,(X),(X)
"('Not computed',)","San Francisco city, California",99,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±166,(X),(X)
"('Not computed',)","San Jose city, California",684,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±535,(X),(X)
"('Not computed',)","Santa Ana city, California",40,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±64,(X),(X)
"('Not computed',)","Seattle city, Washington",386,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±279,(X),(X)
"('Not computed',)","St. Louis city, Missouri",145,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±176,(X),(X)
"('Not computed',)","St. Paul city, Minnesota",120,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±116,(X),(X)
"('Not computed',)","Stockton city, California",183,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±156,(X),(X)
"('Not computed',)","Tampa city, Florida",227,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±201,(X),(X)
"('Not computed',)","Tucson city, Arizona",590,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±521,(X),(X)
"('Not computed',)","Tulsa city, Oklahoma",260,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±160,(X),(X)
"('Not computed',)","Virginia Beach city, Virginia",688,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±438,(X),(X)
"('Not computed',)","Washington city, District of Columbia",585,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±379,(X),(X)
"('Not computed',)","Wichita city, Kansas",464,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±335,(X),(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Albuquerque city, New Mexico","38,296",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,201","38,296",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Anaheim city, California","10,837",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,473","10,837",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Anchorage municipality, Alaska","17,772",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,013","17,772",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Arlington city, Texas","20,478",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,138","20,478",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Atlanta city, Georgia","23,716",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,895","23,716",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Aurora city, Colorado","14,896",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,638","14,896",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Austin city, Texas","46,429",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,826","46,429",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Bakersfield city, California","12,866",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,496","12,866",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Baltimore city, Maryland","32,670",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,120","32,670",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Boston city, Massachusetts","20,856",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,698","20,856",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Charlotte city, North Carolina","34,176",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,561","34,176",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Chicago city, Illinois","130,381",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,358","130,381",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Cincinnati city, Ohio","14,133",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,315","14,133",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Cleveland city, Ohio","23,811",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,903","23,811",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Colorado Springs city, Colorado","26,080",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,144","26,080",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Columbus city, Ohio","37,415",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,572","37,415",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Corpus Christi city, Texas","27,860",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,214","27,860",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Dallas city, Texas","76,659",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,480","76,659",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Denver city, Colorado","35,201",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,475","35,201",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Detroit city, Michigan","73,465",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,943","73,465",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Durham city, North Carolina","10,767",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,584","10,767",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","El Paso city, Texas","52,964",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,877","52,964",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fort Worth city, Texas","51,773",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,267","51,773",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Fresno city, California","19,520",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,090","19,520",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Greensboro city, North Carolina","16,464",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,835","16,464",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Henderson city, Nevada","17,225",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,505","17,225",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Houston city, Texas","150,660",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,978","150,660",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Indianapolis city (balance), Indiana","44,064",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,679","44,064",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Irvine city, California","9,308",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,525","9,308",(X)
