Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Oklahoma City city, Oklahoma","43,251",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,604","43,251",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Omaha city, Nebraska","28,210",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,844","28,210",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Orlando city, Florida","8,973",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,269","8,973",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Philadelphia city, Pennsylvania","121,944",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,652","121,944",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Phoenix city, Arizona","66,335",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,794","66,335",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Pittsburgh city, Pennsylvania","24,885",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,537","24,885",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Plano city, Texas","17,368",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,908","17,368",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Portland city, Oregon","31,676",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,197","31,676",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Raleigh city, North Carolina","15,506",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,710","15,506",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Riverside city, California","10,631",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,333","10,631",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Sacramento city, California","21,050",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,913","21,050",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Antonio city, Texas","94,162",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,136","94,162",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Diego city, California","53,713",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,902","53,713",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Francisco city, California","35,542",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,676","35,542",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","San Jose city, California","41,420",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,702","41,420",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Santa Ana city, California","7,488",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,128","7,488",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Seattle city, Washington","33,621",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,814","33,621",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Louis city, Missouri","20,216",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,453","20,216",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","St. Paul city, Minnesota","13,664",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,305","13,664",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Stockton city, California","10,630",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,372","10,630",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tampa city, Florida","20,003",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,748","20,003",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tucson city, Arizona","33,086",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,510","33,086",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Tulsa city, Oklahoma","30,774",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,656","30,774",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Virginia Beach city, Virginia","19,826",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,570","19,826",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Washington city, District of Columbia","23,218",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,111","23,218",(X)
"('Housing unit without a mortgage (excluding units where SMOCAPI cannot be computed)',)","Wichita city, Kansas","29,843",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,136","29,843",(X)
"('Less than 10.0 percent',)","Albuquerque city, New Mexico","19,748",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,791",50.20%,±3.5
"('Less than 10.0 percent',)","Anaheim city, California","6,547",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,214",56.00%,±6.4
"('Less than 10.0 percent',)","Anchorage municipality, Alaska","7,654",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,428",44.50%,±6.6
"('Less than 10.0 percent',)","Arlington city, Texas","8,957",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,349",45.90%,±5.2
"('Less than 10.0 percent',)","Atlanta city, Georgia","7,132",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,239",36.70%,±4.8
"('Less than 10.0 percent',)","Aurora city, Colorado","6,991",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±947,50.40%,±5.9
"('Less than 10.0 percent',)","Austin city, Texas","14,209",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,572",35.20%,±3.4
"('Less than 10.0 percent',)","Bakersfield city, California","6,337",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,170",47.30%,±6.4
"('Less than 10.0 percent',)","Baltimore city, Maryland","10,911",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,375",30.80%,±3.1
"('Less than 10.0 percent',)","Boston city, Massachusetts","6,363",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,012",32.20%,±4.3
"('Less than 10.0 percent',)","Charlotte city, North Carolina","12,749",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,308",43.60%,±3.1
"('Less than 10.0 percent',)","Chicago city, Illinois","36,494",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,681",29.00%,±1.9
"('Less than 10.0 percent',)","Cincinnati city, Ohio","4,100",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±685,32.40%,±4.6
"('Less than 10.0 percent',)","Cleveland city, Ohio","7,157",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,005",30.70%,±3.8
"('Less than 10.0 percent',)","Colorado Springs city, Colorado","13,725",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,429",58.20%,±4.1
"('Less than 10.0 percent',)","Columbus city, Ohio","13,862",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,682",43.00%,±4.3
"('Less than 10.0 percent',)","Corpus Christi city, Texas","10,573",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,175",42.20%,±4.2
"('Less than 10.0 percent',)","Dallas city, Texas","25,684",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,930",34.70%,±2.3
"('Less than 10.0 percent',)","Denver city, Colorado","13,575",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,200",47.40%,±3.4
"('Less than 10.0 percent',)","Detroit city, Michigan","16,357",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,643",25.70%,±2.1
"('Less than 10.0 percent',)","Durham city, North Carolina","3,952",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±780,42.10%,±6.1
"('Less than 10.0 percent',)","El Paso city, Texas","21,253",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,145",43.40%,±3.6
"('Less than 10.0 percent',)","Fort Worth city, Texas","17,956",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,613",37.40%,±3.1
"('Less than 10.0 percent',)","Fresno city, California","8,319",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,205",43.00%,±4.5
"('Less than 10.0 percent',)","Greensboro city, North Carolina","6,616",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,153",43.10%,±5.3
"('Less than 10.0 percent',)","Henderson city, Nevada","7,021",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,047",47.10%,±5.8
"('Less than 10.0 percent',)","Houston city, Texas","57,328",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,858",40.90%,±1.8
"('Less than 10.0 percent',)","Indianapolis city (balance), Indiana","20,339",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,920",43.50%,±3.0
"('Less than 10.0 percent',)","Irvine city, California","3,969",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,009",53.60%,±9.1
"('Less than 10.0 percent',)","Jacksonville city, Florida","23,048",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,106",41.50%,±3.2
"('Less than 10.0 percent',)","Jersey City city, New Jersey","1,603",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±533,21.20%,±5.8
"('Less than 10.0 percent',)","Kansas City city, Missouri","10,855",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,326",35.10%,±3.3
"('Less than 10.0 percent',)","Las Vegas city, Nevada","13,780",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,669",44.70%,±4.2
"('Less than 10.0 percent',)","Lincoln city, Nebraska","7,721",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,099",45.70%,±5.0
"('Less than 10.0 percent',)","Long Beach city, California","6,871",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,201",44.90%,±5.7
"('Less than 10.0 percent',)","Los Angeles city, California","41,047",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,396",36.20%,±1.9
"('Less than 10.0 percent',)","Memphis city, Tennessee","13,816",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,535",36.40%,±3.4
"('Less than 10.0 percent',)","Mesa city, Arizona","16,632",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,693",47.60%,±3.6
"('Less than 10.0 percent',)","Miami city, Florida","4,683",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,064",23.80%,±4.8
"('Less than 10.0 percent',)","Milwaukee city, Wisconsin","7,145",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±855,25.60%,±3.2
"('Less than 10.0 percent',)","Minneapolis city, Minnesota","7,251",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,152",37.90%,±4.3
"('Less than 10.0 percent',)","New Orleans city, Louisiana","11,250",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,108",37.20%,±3.5
"('Less than 10.0 percent',)","New York city, New York","122,499",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±4,771",34.10%,±1.2
"('Less than 10.0 percent',)","Newark city, New Jersey",617,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±284,13.20%,±5.6
"('Less than 10.0 percent',)","Oakland city, California","5,117",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±873,34.30%,±4.8
"('Less than 10.0 percent',)","Oklahoma City city, Oklahoma","16,887",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,583",39.00%,±2.8
"('Less than 10.0 percent',)","Omaha city, Nebraska","10,082",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,016",35.70%,±2.9
"('Less than 10.0 percent',)","Orlando city, Florida","3,418",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±882,38.10%,±7.8
"('Less than 10.0 percent',)","Philadelphia city, Pennsylvania","37,772",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,580",31.00%,±1.7
"('Less than 10.0 percent',)","Phoenix city, Arizona","28,481",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,885",42.90%,±2.8
"('Less than 10.0 percent',)","Pittsburgh city, Pennsylvania","10,446",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,051",42.00%,±3.5
"('Less than 10.0 percent',)","Plano city, Texas","9,104",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,352",52.40%,±5.2
"('Less than 10.0 percent',)","Portland city, Oregon","11,375",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,576",35.90%,±3.5
"('Less than 10.0 percent',)","Raleigh city, North Carolina","8,759",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,247",56.50%,±5.4
"('Less than 10.0 percent',)","Riverside city, California","4,955",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±771,46.60%,±5.6
"('Less than 10.0 percent',)","Sacramento city, California","10,838",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,433",51.50%,±5.4
"('Less than 10.0 percent',)","San Antonio city, Texas","40,915",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,653",43.50%,±2.2
"('Less than 10.0 percent',)","San Diego city, California","26,340",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,067",49.00%,±3.2
"('Less than 10.0 percent',)","San Francisco city, California","16,492",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,341",46.40%,±3.7
"('Less than 10.0 percent',)","San Jose city, California","20,083",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,177",48.50%,±4.0
"('Less than 10.0 percent',)","Santa Ana city, California","3,970",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±805,53.00%,±6.4
"('Less than 10.0 percent',)","Seattle city, Washington","11,909",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,558",35.40%,±3.7
"('Less than 10.0 percent',)","St. Louis city, Missouri","6,314",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±792,31.20%,±3.5
"('Less than 10.0 percent',)","St. Paul city, Minnesota","5,867",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±949,42.90%,±5.1
"('Less than 10.0 percent',)","Stockton city, California","4,857",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,007",45.70%,±6.8
"('Less than 10.0 percent',)","Tampa city, Florida","9,043",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,202",45.20%,±4.6
"('Less than 10.0 percent',)","Tucson city, Arizona","14,220",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,697",43.00%,±4.0
"('Less than 10.0 percent',)","Tulsa city, Oklahoma","14,503",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,026",47.10%,±2.4
"('Less than 10.0 percent',)","Virginia Beach city, Virginia","8,530",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,175",43.00%,±4.5
"('Less than 10.0 percent',)","Washington city, District of Columbia","11,864",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,479",51.10%,±4.6
"('Less than 10.0 percent',)","Wichita city, Kansas","12,065",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,468",40.40%,±3.3
"('10.0 to 14.9 percent',)","Albuquerque city, New Mexico","6,965",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,186",17.70%,±2.7
"('10.0 to 14.9 percent',)","Anaheim city, California","1,801",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±561,15.40%,±4.4
"('10.0 to 14.9 percent',)","Anchorage municipality, Alaska","2,595",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±671,15.10%,±3.7
"('10.0 to 14.9 percent',)","Arlington city, Texas","3,899",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,041",20.00%,±4.6
"('10.0 to 14.9 percent',)","Atlanta city, Georgia","4,052",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±832,20.90%,±4.1
"('10.0 to 14.9 percent',)","Aurora city, Colorado","2,227",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±572,16.10%,±3.6
"('10.0 to 14.9 percent',)","Austin city, Texas","9,533",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,455",23.60%,±3.1
"('10.0 to 14.9 percent',)","Bakersfield city, California","2,277",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±659,17.00%,±4.7
"('10.0 to 14.9 percent',)","Baltimore city, Maryland","5,888",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±911,16.60%,±2.3
"('10.0 to 14.9 percent',)","Boston city, Massachusetts","3,926",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±833,19.90%,±3.8
"('10.0 to 14.9 percent',)","Charlotte city, North Carolina","5,973",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±914,20.40%,±3.0
"('10.0 to 14.9 percent',)","Chicago city, Illinois","23,073",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,788",18.30%,±1.2
"('10.0 to 14.9 percent',)","Cincinnati city, Ohio","2,915",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±678,23.00%,±4.8
"('10.0 to 14.9 percent',)","Cleveland city, Ohio","3,950",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±694,17.00%,±2.5
"('10.0 to 14.9 percent',)","Colorado Springs city, Colorado","3,936",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±732,16.70%,±2.9
"('10.0 to 14.9 percent',)","Columbus city, Ohio","6,361",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,137",19.70%,±3.1
"('10.0 to 14.9 percent',)","Corpus Christi city, Texas","5,186",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,061",20.70%,±3.6
"('10.0 to 14.9 percent',)","Dallas city, Texas","14,089",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,302",19.10%,±1.8
"('10.0 to 14.9 percent',)","Denver city, Colorado","5,138",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±969,18.00%,±3.2
"('10.0 to 14.9 percent',)","Detroit city, Michigan","12,222",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,123",19.20%,±1.7
"('10.0 to 14.9 percent',)","Durham city, North Carolina","2,477",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±742,26.40%,±6.7
"('10.0 to 14.9 percent',)","El Paso city, Texas","9,436",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,522",19.30%,±2.9
"('10.0 to 14.9 percent',)","Fort Worth city, Texas","11,421",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,564",23.80%,±2.7
"('10.0 to 14.9 percent',)","Fresno city, California","3,827",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±712,19.80%,±3.3
"('10.0 to 14.9 percent',)","Greensboro city, North Carolina","3,299",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±767,21.50%,±4.9
"('10.0 to 14.9 percent',)","Henderson city, Nevada","3,108",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±797,20.90%,±4.7
"('10.0 to 14.9 percent',)","Houston city, Texas","27,831",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,355",19.90%,±1.5
"('10.0 to 14.9 percent',)","Indianapolis city (balance), Indiana","9,797",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,287",21.00%,±2.5
"('10.0 to 14.9 percent',)","Irvine city, California","1,447",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±692,19.50%,±7.4
"('10.0 to 14.9 percent',)","Jacksonville city, Florida","10,618",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,724",19.10%,±2.7
"('10.0 to 14.9 percent',)","Jersey City city, New Jersey","1,614",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±506,21.30%,±5.6
"('10.0 to 14.9 percent',)","Kansas City city, Missouri","6,463",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±973,20.90%,±3.0
"('10.0 to 14.9 percent',)","Las Vegas city, Nevada","5,561",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±897,18.00%,±2.8
"('10.0 to 14.9 percent',)","Lincoln city, Nebraska","4,077",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±748,24.10%,±4.2
"('10.0 to 14.9 percent',)","Long Beach city, California","2,548",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±662,16.70%,±4.1
"('10.0 to 14.9 percent',)","Los Angeles city, California","22,912",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,966",20.20%,±1.6
"('10.0 to 14.9 percent',)","Memphis city, Tennessee","7,093",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,000",18.70%,±2.4
"('10.0 to 14.9 percent',)","Mesa city, Arizona","5,917",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,123",16.90%,±2.9
"('10.0 to 14.9 percent',)","Miami city, Florida","3,970",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±871,20.20%,±4.3
"('10.0 to 14.9 percent',)","Milwaukee city, Wisconsin","5,581",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±872,20.00%,±2.7
"('10.0 to 14.9 percent',)","Minneapolis city, Minnesota","3,118",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±621,16.30%,±2.8
"('10.0 to 14.9 percent',)","New Orleans city, Louisiana","5,845",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±886,19.30%,±2.8
"('10.0 to 14.9 percent',)","New York city, New York","54,601",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±3,195",15.20%,±0.8
"('10.0 to 14.9 percent',)","Newark city, New Jersey",744,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±350,15.90%,±6.9
"('10.0 to 14.9 percent',)","Oakland city, California","3,774",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±897,25.30%,±4.9
"('10.0 to 14.9 percent',)","Oklahoma City city, Oklahoma","10,128",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,123",23.40%,±2.4
"('10.0 to 14.9 percent',)","Omaha city, Nebraska","6,144",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±954,21.80%,±2.7
"('10.0 to 14.9 percent',)","Orlando city, Florida","1,125",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±478,12.50%,±4.8
"('10.0 to 14.9 percent',)","Philadelphia city, Pennsylvania","20,895",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,012",17.10%,±1.6
"('10.0 to 14.9 percent',)","Phoenix city, Arizona","12,732",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,450",19.20%,±2.1
"('10.0 to 14.9 percent',)","Pittsburgh city, Pennsylvania","4,404",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±745,17.70%,±2.8
"('10.0 to 14.9 percent',)","Plano city, Texas","3,491",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±866,20.10%,±4.5
"('10.0 to 14.9 percent',)","Portland city, Oregon","6,875",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,044",21.70%,±3.1
"('10.0 to 14.9 percent',)","Raleigh city, North Carolina","2,711",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±724,17.50%,±4.2
"('10.0 to 14.9 percent',)","Riverside city, California","1,854",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±523,17.40%,±4.2
"('10.0 to 14.9 percent',)","Sacramento city, California","3,529",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±796,16.80%,±3.6
"('10.0 to 14.9 percent',)","San Antonio city, Texas","20,042",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±2,250",21.30%,±2.0
"('10.0 to 14.9 percent',)","San Diego city, California","9,748",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,545",18.10%,±2.5
"('10.0 to 14.9 percent',)","San Francisco city, California","6,536",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,177",18.40%,±2.7
"('10.0 to 14.9 percent',)","San Jose city, California","5,961",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±937,14.40%,±2.1
"('10.0 to 14.9 percent',)","Santa Ana city, California","1,502",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±418,20.10%,±5.2
"('10.0 to 14.9 percent',)","Seattle city, Washington","6,826",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,106",20.30%,±2.8
"('10.0 to 14.9 percent',)","St. Louis city, Missouri","4,536",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±851,22.40%,±3.8
"('10.0 to 14.9 percent',)","St. Paul city, Minnesota","3,165",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±566,23.20%,±3.8
"('10.0 to 14.9 percent',)","Stockton city, California","1,946",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±473,18.30%,±4.1
"('10.0 to 14.9 percent',)","Tampa city, Florida","3,511",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±748,17.60%,±3.3
"('10.0 to 14.9 percent',)","Tucson city, Arizona","6,422",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),"±1,206",19.40%,±3.2
"('10.0 to 14.9 percent',)","Tulsa city, Oklahoma","5,921",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±747,19.20%,±2.0
"('10.0 to 14.9 percent',)","Virginia Beach city, Virginia","3,539",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±705,17.90%,±3.5
"('10.0 to 14.9 percent',)","Washington city, District of Columbia","4,029",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±863,17.40%,±3.5
"('10.0 to 14.9 percent',)","Wichita city, Kansas","6,123",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±914,20.50%,±2.8
"('15.0 to 19.9 percent',)","Albuquerque city, New Mexico","3,915",selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±721,9.90%,±1.7
"('15.0 to 19.9 percent',)","Anaheim city, California",911,selected_monthly_owner_costs_as_a_percentage_of_household_income_(smocapi),±406,7.80%,±3.4
