Metric,City,Estimate,Group,Estimate Margin of Error
"('Average household size of renter-occupied unit',)","Jacksonville city, Florida",2.49,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Las Vegas city, Nevada",2.63,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Los Angeles city, California",2.68,housing_tenure,±0.02
"('Average household size of renter-occupied unit',)","Memphis city, Tennessee",2.55,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Milwaukee city, Wisconsin",2.45,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","New York city, New York",2.56,housing_tenure,±0.02
"('Average household size of renter-occupied unit',)","Oklahoma City city, Oklahoma",2.44,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","Philadelphia city, Pennsylvania",2.28,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Phoenix city, Arizona",2.76,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Portland city, Oregon",2.12,housing_tenure,±0.06
"('Average household size of renter-occupied unit',)","Sacramento city, California",2.5,housing_tenure,±0.09
"('Average household size of renter-occupied unit',)","San Antonio city, Texas",2.66,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","San Diego city, California",2.65,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","San Francisco city, California",2.18,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","San Jose city, California",3.1,housing_tenure,±0.08
"('Average household size of renter-occupied unit',)","Seattle city, Washington",1.87,housing_tenure,±0.05
"('Average household size of renter-occupied unit',)","Tucson city, Arizona",2.29,housing_tenure,±0.07
"('Average household size of renter-occupied unit',)","Washington city, District of Columbia",2.19,housing_tenure,±0.05
"('Occupied housing units',)","Albuquerque city, New Mexico","221,418",units_in_structure,"±3,270"
"('Occupied housing units',)","Austin city, Texas","376,509",units_in_structure,"±6,217"
"('Occupied housing units',)","Baltimore city, Maryland","240,280",units_in_structure,"±3,634"
"('Occupied housing units',)","Boston city, Massachusetts","268,304",units_in_structure,"±3,495"
"('Occupied housing units',)","Charlotte city, North Carolina","331,822",units_in_structure,"±4,253"
"('Occupied housing units',)","Chicago city, Illinois","1,047,695",units_in_structure,"±10,142"
"('Occupied housing units',)","Columbus city, Ohio","355,414",units_in_structure,"±4,641"
"('Occupied housing units',)","Dallas city, Texas","513,084",units_in_structure,"±5,613"
"('Occupied housing units',)","Denver city, Colorado","296,938",units_in_structure,"±2,993"
"('Occupied housing units',)","Detroit city, Michigan","264,360",units_in_structure,"±4,612"
"('Occupied housing units',)","El Paso city, Texas","229,156",units_in_structure,"±2,764"
"('Occupied housing units',)","Fort Worth city, Texas","299,593",units_in_structure,"±4,906"
"('Occupied housing units',)","Fresno city, California","169,409",units_in_structure,"±3,216"
"('Occupied housing units',)","Houston city, Texas","837,686",units_in_structure,"±10,337"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","334,101",units_in_structure,"±3,914"
"('Occupied housing units',)","Jacksonville city, Florida","338,564",units_in_structure,"±3,480"
"('Occupied housing units',)","Las Vegas city, Nevada","233,581",units_in_structure,"±4,902"
"('Occupied housing units',)","Los Angeles city, California","1,384,851",units_in_structure,"±9,554"
"('Occupied housing units',)","Memphis city, Tennessee","246,518",units_in_structure,"±4,056"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,054",units_in_structure,"±4,186"
"('Occupied housing units',)","New York city, New York","3,159,674",units_in_structure,"±11,338"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","237,932",units_in_structure,"±3,351"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","606,142",units_in_structure,"±4,673"
"('Occupied housing units',)","Phoenix city, Arizona","559,155",units_in_structure,"±6,855"
"('Occupied housing units',)","Portland city, Oregon","265,700",units_in_structure,"±3,566"
"('Occupied housing units',)","Sacramento city, California","189,193",units_in_structure,"±3,813"
"('Occupied housing units',)","San Antonio city, Texas","501,645",units_in_structure,"±5,428"
"('Occupied housing units',)","San Diego city, California","504,208",units_in_structure,"±6,575"
"('Occupied housing units',)","San Francisco city, California","360,323",units_in_structure,"±4,331"
"('Occupied housing units',)","San Jose city, California","321,913",units_in_structure,"±4,299"
"('Occupied housing units',)","Seattle city, Washington","329,671",units_in_structure,"±5,082"
"('Occupied housing units',)","Tucson city, Arizona","211,560",units_in_structure,"±3,807"
"('Occupied housing units',)","Washington city, District of Columbia","281,475",units_in_structure,"±3,302"
"('1-unit, detached or attached',)","Albuquerque city, New Mexico",70.10%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Austin city, Texas",53.80%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Baltimore city, Maryland",66.20%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Boston city, Massachusetts",19.00%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Charlotte city, North Carolina",65.30%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Chicago city, Illinois",31.00%,units_in_structure,±0.6
"('1-unit, detached or attached',)","Columbus city, Ohio",58.60%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Dallas city, Texas",47.20%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Denver city, Colorado",54.50%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Detroit city, Michigan",73.70%,units_in_structure,±1.2
"('1-unit, detached or attached',)","El Paso city, Texas",72.70%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Fort Worth city, Texas",73.30%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Fresno city, California",64.20%,units_in_structure,±1.6
"('1-unit, detached or attached',)","Houston city, Texas",51.40%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Indianapolis city (balance), Indiana",70.60%,units_in_structure,±1.1
"('1-unit, detached or attached',)","Jacksonville city, Florida",67.90%,units_in_structure,±1.5
"('1-unit, detached or attached',)","Las Vegas city, Nevada",67.20%,units_in_structure,±1.3
"('1-unit, detached or attached',)","Los Angeles city, California",44.60%,units_in_structure,±0.6
"('1-unit, detached or attached',)","Memphis city, Tennessee",67.60%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Milwaukee city, Wisconsin",46.40%,units_in_structure,±1.5
"('1-unit, detached or attached',)","New York city, New York",16.60%,units_in_structure,±0.3
"('1-unit, detached or attached',)","Oklahoma City city, Oklahoma",73.60%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Philadelphia city, Pennsylvania",67.70%,units_in_structure,±0.9
"('1-unit, detached or attached',)","Phoenix city, Arizona",69.00%,units_in_structure,±1.0
"('1-unit, detached or attached',)","Portland city, Oregon",60.00%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Sacramento city, California",67.20%,units_in_structure,±1.7
"('1-unit, detached or attached',)","San Antonio city, Texas",67.70%,units_in_structure,±1.1
"('1-unit, detached or attached',)","San Diego city, California",56.90%,units_in_structure,±1.1
"('1-unit, detached or attached',)","San Francisco city, California",32.70%,units_in_structure,±1.2
"('1-unit, detached or attached',)","San Jose city, California",65.20%,units_in_structure,±1.2
"('1-unit, detached or attached',)","Seattle city, Washington",48.70%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Tucson city, Arizona",64.90%,units_in_structure,±1.4
"('1-unit, detached or attached',)","Washington city, District of Columbia",38.00%,units_in_structure,±1.2
"('2 to 4 units',)","Albuquerque city, New Mexico",8.00%,units_in_structure,±1.1
"('2 to 4 units',)","Austin city, Texas",7.40%,units_in_structure,±0.7
"('2 to 4 units',)","Baltimore city, Maryland",9.10%,units_in_structure,±0.9
"('2 to 4 units',)","Boston city, Massachusetts",38.40%,units_in_structure,±1.4
"('2 to 4 units',)","Charlotte city, North Carolina",4.60%,units_in_structure,±0.6
"('2 to 4 units',)","Chicago city, Illinois",27.80%,units_in_structure,±0.7
"('2 to 4 units',)","Columbus city, Ohio",13.50%,units_in_structure,±1.0
"('2 to 4 units',)","Dallas city, Texas",6.50%,units_in_structure,±0.6
"('2 to 4 units',)","Denver city, Colorado",5.80%,units_in_structure,±0.6
"('2 to 4 units',)","Detroit city, Michigan",7.00%,units_in_structure,±0.8
"('2 to 4 units',)","El Paso city, Texas",8.00%,units_in_structure,±1.2
"('2 to 4 units',)","Fort Worth city, Texas",3.80%,units_in_structure,±0.6
"('2 to 4 units',)","Fresno city, California",13.50%,units_in_structure,±1.4
"('2 to 4 units',)","Houston city, Texas",5.80%,units_in_structure,±0.4
"('2 to 4 units',)","Indianapolis city (balance), Indiana",6.50%,units_in_structure,±0.7
"('2 to 4 units',)","Jacksonville city, Florida",5.10%,units_in_structure,±0.6
"('2 to 4 units',)","Las Vegas city, Nevada",8.60%,units_in_structure,±0.9
"('2 to 4 units',)","Los Angeles city, California",8.40%,units_in_structure,±0.4
"('2 to 4 units',)","Memphis city, Tennessee",9.30%,units_in_structure,±1.2
"('2 to 4 units',)","Milwaukee city, Wisconsin",29.30%,units_in_structure,±1.4
"('2 to 4 units',)","New York city, New York",21.40%,units_in_structure,±0.4
"('2 to 4 units',)","Oklahoma City city, Oklahoma",5.00%,units_in_structure,±0.6
"('2 to 4 units',)","Philadelphia city, Pennsylvania",12.90%,units_in_structure,±0.7
"('2 to 4 units',)","Phoenix city, Arizona",5.40%,units_in_structure,±0.5
"('2 to 4 units',)","Portland city, Oregon",8.70%,units_in_structure,±0.9
"('2 to 4 units',)","Sacramento city, California",7.40%,units_in_structure,±1.0
"('2 to 4 units',)","San Antonio city, Texas",6.40%,units_in_structure,±0.5
"('2 to 4 units',)","San Diego city, California",6.70%,units_in_structure,±0.6
"('2 to 4 units',)","San Francisco city, California",21.40%,units_in_structure,±1.0
"('2 to 4 units',)","San Jose city, California",6.70%,units_in_structure,±0.7
"('2 to 4 units',)","Seattle city, Washington",5.60%,units_in_structure,±0.7
"('2 to 4 units',)","Tucson city, Arizona",6.40%,units_in_structure,±1.1
"('2 to 4 units',)","Washington city, District of Columbia",8.90%,units_in_structure,±0.8
"('5 or more units',)","Albuquerque city, New Mexico",17.40%,units_in_structure,±1.1
"('5 or more units',)","Austin city, Texas",37.10%,units_in_structure,±1.3
"('5 or more units',)","Baltimore city, Maryland",24.60%,units_in_structure,±1.3
"('5 or more units',)","Boston city, Massachusetts",42.40%,units_in_structure,±1.4
"('5 or more units',)","Charlotte city, North Carolina",29.00%,units_in_structure,±1.2
"('5 or more units',)","Chicago city, Illinois",41.00%,units_in_structure,±0.7
"('5 or more units',)","Columbus city, Ohio",27.20%,units_in_structure,±1.3
"('5 or more units',)","Dallas city, Texas",45.00%,units_in_structure,±1.0
"('5 or more units',)","Denver city, Colorado",39.40%,units_in_structure,±1.4
"('5 or more units',)","Detroit city, Michigan",19.00%,units_in_structure,±1.0
"('5 or more units',)","El Paso city, Texas",16.70%,units_in_structure,±1.4
"('5 or more units',)","Fort Worth city, Texas",21.60%,units_in_structure,±1.1
"('5 or more units',)","Fresno city, California",20.40%,units_in_structure,±1.3
"('5 or more units',)","Houston city, Texas",41.80%,units_in_structure,±0.9
"('5 or more units',)","Indianapolis city (balance), Indiana",21.90%,units_in_structure,±1.1
"('5 or more units',)","Jacksonville city, Florida",22.30%,units_in_structure,±1.3
"('5 or more units',)","Las Vegas city, Nevada",22.80%,units_in_structure,±1.2
"('5 or more units',)","Los Angeles city, California",46.20%,units_in_structure,±0.7
"('5 or more units',)","Memphis city, Tennessee",22.00%,units_in_structure,±1.3
"('5 or more units',)","Milwaukee city, Wisconsin",23.80%,units_in_structure,±1.3
"('5 or more units',)","New York city, New York",61.80%,units_in_structure,±0.4
"('5 or more units',)","Oklahoma City city, Oklahoma",18.30%,units_in_structure,±1.4
"('5 or more units',)","Philadelphia city, Pennsylvania",18.90%,units_in_structure,±0.7
"('5 or more units',)","Phoenix city, Arizona",22.60%,units_in_structure,±0.9
"('5 or more units',)","Portland city, Oregon",30.00%,units_in_structure,±1.3
"('5 or more units',)","Sacramento city, California",23.90%,units_in_structure,±1.7
"('5 or more units',)","San Antonio city, Texas",24.60%,units_in_structure,±1.0
"('5 or more units',)","San Diego city, California",35.30%,units_in_structure,±1.0
"('5 or more units',)","San Francisco city, California",45.70%,units_in_structure,±1.3
"('5 or more units',)","San Jose city, California",24.50%,units_in_structure,±1.0
"('5 or more units',)","Seattle city, Washington",45.40%,units_in_structure,±1.6
"('5 or more units',)","Tucson city, Arizona",22.10%,units_in_structure,±1.3
"('5 or more units',)","Washington city, District of Columbia",52.90%,units_in_structure,±1.2
"('Mobile home, boat, RV, van, etc.',)","Albuquerque city, New Mexico",4.40%,units_in_structure,±0.9
"('Mobile home, boat, RV, van, etc.',)","Austin city, Texas",1.70%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Baltimore city, Maryland",0.10%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Boston city, Massachusetts",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Charlotte city, North Carolina",1.10%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Chicago city, Illinois",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Columbus city, Ohio",0.70%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Dallas city, Texas",1.20%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Denver city, Colorado",0.30%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Detroit city, Michigan",0.30%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","El Paso city, Texas",2.60%,units_in_structure,±0.7
"('Mobile home, boat, RV, van, etc.',)","Fort Worth city, Texas",1.30%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Fresno city, California",2.00%,units_in_structure,±0.6
"('Mobile home, boat, RV, van, etc.',)","Houston city, Texas",1.00%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Indianapolis city (balance), Indiana",1.00%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Jacksonville city, Florida",4.70%,units_in_structure,±0.7
"('Mobile home, boat, RV, van, etc.',)","Las Vegas city, Nevada",1.40%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Los Angeles city, California",0.70%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Memphis city, Tennessee",1.00%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","Milwaukee city, Wisconsin",0.50%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","New York city, New York",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Oklahoma City city, Oklahoma",3.10%,units_in_structure,±0.5
"('Mobile home, boat, RV, van, etc.',)","Philadelphia city, Pennsylvania",0.50%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","Phoenix city, Arizona",3.00%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Portland city, Oregon",1.30%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Sacramento city, California",1.50%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","San Antonio city, Texas",1.30%,units_in_structure,±0.3
"('Mobile home, boat, RV, van, etc.',)","San Diego city, California",1.10%,units_in_structure,±0.2
"('Mobile home, boat, RV, van, etc.',)","San Francisco city, California",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","San Jose city, California",3.60%,units_in_structure,±0.4
"('Mobile home, boat, RV, van, etc.',)","Seattle city, Washington",0.20%,units_in_structure,±0.1
"('Mobile home, boat, RV, van, etc.',)","Tucson city, Arizona",6.60%,units_in_structure,±0.9
"('Mobile home, boat, RV, van, etc.',)","Washington city, District of Columbia",0.10%,units_in_structure,±0.1
"('Occupied housing units',)","Albuquerque city, New Mexico","221,418",year_structure_built,"±3,270"
"('Occupied housing units',)","Austin city, Texas","376,509",year_structure_built,"±6,217"
"('Occupied housing units',)","Baltimore city, Maryland","240,280",year_structure_built,"±3,634"
"('Occupied housing units',)","Boston city, Massachusetts","268,304",year_structure_built,"±3,495"
"('Occupied housing units',)","Charlotte city, North Carolina","331,822",year_structure_built,"±4,253"
"('Occupied housing units',)","Chicago city, Illinois","1,047,695",year_structure_built,"±10,142"
"('Occupied housing units',)","Columbus city, Ohio","355,414",year_structure_built,"±4,641"
"('Occupied housing units',)","Dallas city, Texas","513,084",year_structure_built,"±5,613"
"('Occupied housing units',)","Denver city, Colorado","296,938",year_structure_built,"±2,993"
"('Occupied housing units',)","Detroit city, Michigan","264,360",year_structure_built,"±4,612"
"('Occupied housing units',)","El Paso city, Texas","229,156",year_structure_built,"±2,764"
"('Occupied housing units',)","Fort Worth city, Texas","299,593",year_structure_built,"±4,906"
"('Occupied housing units',)","Fresno city, California","169,409",year_structure_built,"±3,216"
"('Occupied housing units',)","Houston city, Texas","837,686",year_structure_built,"±10,337"
"('Occupied housing units',)","Indianapolis city (balance), Indiana","334,101",year_structure_built,"±3,914"
"('Occupied housing units',)","Jacksonville city, Florida","338,564",year_structure_built,"±3,480"
"('Occupied housing units',)","Las Vegas city, Nevada","233,581",year_structure_built,"±4,902"
"('Occupied housing units',)","Los Angeles city, California","1,384,851",year_structure_built,"±9,554"
"('Occupied housing units',)","Memphis city, Tennessee","246,518",year_structure_built,"±4,056"
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,054",year_structure_built,"±4,186"
"('Occupied housing units',)","New York city, New York","3,159,674",year_structure_built,"±11,338"
"('Occupied housing units',)","Oklahoma City city, Oklahoma","237,932",year_structure_built,"±3,351"
"('Occupied housing units',)","Philadelphia city, Pennsylvania","606,142",year_structure_built,"±4,673"
"('Occupied housing units',)","Phoenix city, Arizona","559,155",year_structure_built,"±6,855"
"('Occupied housing units',)","Portland city, Oregon","265,700",year_structure_built,"±3,566"
"('Occupied housing units',)","Sacramento city, California","189,193",year_structure_built,"±3,813"
"('Occupied housing units',)","San Antonio city, Texas","501,645",year_structure_built,"±5,428"
"('Occupied housing units',)","San Diego city, California","504,208",year_structure_built,"±6,575"
"('Occupied housing units',)","San Francisco city, California","360,323",year_structure_built,"±4,331"
"('Occupied housing units',)","San Jose city, California","321,913",year_structure_built,"±4,299"
"('Occupied housing units',)","Seattle city, Washington","329,671",year_structure_built,"±5,082"
"('Occupied housing units',)","Tucson city, Arizona","211,560",year_structure_built,"±3,807"
"('Occupied housing units',)","Washington city, District of Columbia","281,475",year_structure_built,"±3,302"
"('Built 2014 or later',)","Albuquerque city, New Mexico",2.30%,year_structure_built,±0.6
"('Built 2014 or later',)","Austin city, Texas",6.70%,year_structure_built,±0.7
"('Built 2014 or later',)","Baltimore city, Maryland",0.70%,year_structure_built,±0.2
"('Built 2014 or later',)","Boston city, Massachusetts",2.10%,year_structure_built,±0.3
"('Built 2014 or later',)","Charlotte city, North Carolina",3.90%,year_structure_built,±0.5
"('Built 2014 or later',)","Chicago city, Illinois",1.20%,year_structure_built,±0.2
"('Built 2014 or later',)","Columbus city, Ohio",2.20%,year_structure_built,±0.5
"('Built 2014 or later',)","Dallas city, Texas",3.40%,year_structure_built,±0.5
"('Built 2014 or later',)","Denver city, Colorado",4.20%,year_structure_built,±0.6
"('Built 2014 or later',)","Detroit city, Michigan",0.30%,year_structure_built,±0.1
"('Built 2014 or later',)","El Paso city, Texas",4.30%,year_structure_built,±0.8
"('Built 2014 or later',)","Fort Worth city, Texas",4.00%,year_structure_built,±0.5
"('Built 2014 or later',)","Fresno city, California",2.80%,year_structure_built,±0.6
"('Built 2014 or later',)","Houston city, Texas",4.30%,year_structure_built,±0.4
"('Built 2014 or later',)","Indianapolis city (balance), Indiana",1.60%,year_structure_built,±0.4
"('Built 2014 or later',)","Jacksonville city, Florida",3.30%,year_structure_built,±0.6
"('Built 2014 or later',)","Las Vegas city, Nevada",2.00%,year_structure_built,±0.5
"('Built 2014 or later',)","Los Angeles city, California",1.40%,year_structure_built,±0.2
"('Built 2014 or later',)","Memphis city, Tennessee",0.60%,year_structure_built,±0.3
"('Built 2014 or later',)","Milwaukee city, Wisconsin",0.50%,year_structure_built,±0.2
"('Built 2014 or later',)","New York city, New York",1.00%,year_structure_built,±0.1
"('Built 2014 or later',)","Oklahoma City city, Oklahoma",4.20%,year_structure_built,±0.6
"('Built 2014 or later',)","Philadelphia city, Pennsylvania",1.10%,year_structure_built,±0.2
"('Built 2014 or later',)","Phoenix city, Arizona",1.60%,year_structure_built,±0.3
"('Built 2014 or later',)","Portland city, Oregon",3.30%,year_structure_built,±0.5
"('Built 2014 or later',)","Sacramento city, California",0.80%,year_structure_built,±0.4
"('Built 2014 or later',)","San Antonio city, Texas",4.10%,year_structure_built,±0.5
"('Built 2014 or later',)","San Diego city, California",1.90%,year_structure_built,±0.3
"('Built 2014 or later',)","San Francisco city, California",1.50%,year_structure_built,±0.4
"('Built 2014 or later',)","San Jose city, California",2.90%,year_structure_built,±0.5
"('Built 2014 or later',)","Seattle city, Washington",5.50%,year_structure_built,±0.7
"('Built 2014 or later',)","Tucson city, Arizona",1.00%,year_structure_built,±0.3
"('Built 2014 or later',)","Washington city, District of Columbia",3.50%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Albuquerque city, New Mexico",1.80%,year_structure_built,±0.4
"('Built 2010 to 2013',)","Austin city, Texas",5.80%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Baltimore city, Maryland",1.40%,year_structure_built,±0.3
"('Built 2010 to 2013',)","Boston city, Massachusetts",2.00%,year_structure_built,±0.5
"('Built 2010 to 2013',)","Charlotte city, North Carolina",4.60%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Chicago city, Illinois",1.50%,year_structure_built,±0.2
"('Built 2010 to 2013',)","Columbus city, Ohio",2.90%,year_structure_built,±0.5
"('Built 2010 to 2013',)","Dallas city, Texas",3.30%,year_structure_built,±0.5
"('Built 2010 to 2013',)","Denver city, Colorado",3.70%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Detroit city, Michigan",0.70%,year_structure_built,±0.2
"('Built 2010 to 2013',)","El Paso city, Texas",6.00%,year_structure_built,±1.0
"('Built 2010 to 2013',)","Fort Worth city, Texas",6.60%,year_structure_built,±1.0
"('Built 2010 to 2013',)","Fresno city, California",3.10%,year_structure_built,±0.8
"('Built 2010 to 2013',)","Houston city, Texas",4.20%,year_structure_built,±0.4
"('Built 2010 to 2013',)","Indianapolis city (balance), Indiana",1.80%,year_structure_built,±0.4
"('Built 2010 to 2013',)","Jacksonville city, Florida",3.20%,year_structure_built,±0.5
"('Built 2010 to 2013',)","Las Vegas city, Nevada",3.10%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Los Angeles city, California",1.50%,year_structure_built,±0.1
"('Built 2010 to 2013',)","Memphis city, Tennessee",0.90%,year_structure_built,±0.3
"('Built 2010 to 2013',)","Milwaukee city, Wisconsin",1.00%,year_structure_built,±0.3
"('Built 2010 to 2013',)","New York city, New York",1.70%,year_structure_built,±0.1
"('Built 2010 to 2013',)","Oklahoma City city, Oklahoma",5.30%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Philadelphia city, Pennsylvania",1.20%,year_structure_built,±0.2
"('Built 2010 to 2013',)","Phoenix city, Arizona",2.60%,year_structure_built,±0.3
"('Built 2010 to 2013',)","Portland city, Oregon",2.60%,year_structure_built,±0.4
"('Built 2010 to 2013',)","Sacramento city, California",0.80%,year_structure_built,±0.2
"('Built 2010 to 2013',)","San Antonio city, Texas",3.30%,year_structure_built,±0.5
"('Built 2010 to 2013',)","San Diego city, California",1.70%,year_structure_built,±0.3
"('Built 2010 to 2013',)","San Francisco city, California",1.80%,year_structure_built,±0.4
"('Built 2010 to 2013',)","San Jose city, California",2.60%,year_structure_built,±0.4
"('Built 2010 to 2013',)","Seattle city, Washington",3.70%,year_structure_built,±0.6
"('Built 2010 to 2013',)","Tucson city, Arizona",1.00%,year_structure_built,±0.3
"('Built 2010 to 2013',)","Washington city, District of Columbia",3.60%,year_structure_built,±0.4
"('Built 2000 to 2009',)","Albuquerque city, New Mexico",16.70%,year_structure_built,±1.1
"('Built 2000 to 2009',)","Austin city, Texas",16.70%,year_structure_built,±1.1
"('Built 2000 to 2009',)","Baltimore city, Maryland",3.60%,year_structure_built,±0.5
"('Built 2000 to 2009',)","Boston city, Massachusetts",6.90%,year_structure_built,±0.8
"('Built 2000 to 2009',)","Charlotte city, North Carolina",21.70%,year_structure_built,±1.0
"('Built 2000 to 2009',)","Chicago city, Illinois",7.30%,year_structure_built,±0.3
"('Built 2000 to 2009',)","Columbus city, Ohio",12.00%,year_structure_built,±1.1
"('Built 2000 to 2009',)","Dallas city, Texas",10.00%,year_structure_built,±0.6
"('Built 2000 to 2009',)","Denver city, Colorado",11.20%,year_structure_built,±0.9
"('Built 2000 to 2009',)","Detroit city, Michigan",2.80%,year_structure_built,±0.4
"('Built 2000 to 2009',)","El Paso city, Texas",14.60%,year_structure_built,±1.5
"('Built 2000 to 2009',)","Fort Worth city, Texas",24.70%,year_structure_built,±1.3
"('Built 2000 to 2009',)","Fresno city, California",11.70%,year_structure_built,±1.2
"('Built 2000 to 2009',)","Houston city, Texas",13.10%,year_structure_built,±0.7
"('Built 2000 to 2009',)","Indianapolis city (balance), Indiana",9.70%,year_structure_built,±1.0
"('Built 2000 to 2009',)","Jacksonville city, Florida",18.80%,year_structure_built,±1.1
"('Built 2000 to 2009',)","Las Vegas city, Nevada",21.80%,year_structure_built,±1.6
"('Built 2000 to 2009',)","Los Angeles city, California",5.60%,year_structure_built,±0.3
"('Built 2000 to 2009',)","Memphis city, Tennessee",7.90%,year_structure_built,±0.9
"('Built 2000 to 2009',)","Milwaukee city, Wisconsin",2.90%,year_structure_built,±0.5
"('Built 2000 to 2009',)","New York city, New York",5.30%,year_structure_built,±0.2
"('Built 2000 to 2009',)","Oklahoma City city, Oklahoma",13.60%,year_structure_built,±1.1
"('Built 2000 to 2009',)","Philadelphia city, Pennsylvania",2.80%,year_structure_built,±0.4
"('Built 2000 to 2009',)","Phoenix city, Arizona",16.50%,year_structure_built,±0.7
"('Built 2000 to 2009',)","Portland city, Oregon",10.30%,year_structure_built,±0.9
"('Built 2000 to 2009',)","Sacramento city, California",14.40%,year_structure_built,±1.1
"('Built 2000 to 2009',)","San Antonio city, Texas",15.20%,year_structure_built,±0.8
"('Built 2000 to 2009',)","San Diego city, California",10.10%,year_structure_built,±0.8
"('Built 2000 to 2009',)","San Francisco city, California",6.20%,year_structure_built,±0.7
"('Built 2000 to 2009',)","San Jose city, California",8.90%,year_structure_built,±0.7
"('Built 2000 to 2009',)","Seattle city, Washington",11.80%,year_structure_built,±1.0
"('Built 2000 to 2009',)","Tucson city, Arizona",13.00%,year_structure_built,±1.2
"('Built 2000 to 2009',)","Washington city, District of Columbia",7.80%,year_structure_built,±0.8
"('Built 1980 to 1999',)","Albuquerque city, New Mexico",30.40%,year_structure_built,±1.4
"('Built 1980 to 1999',)","Austin city, Texas",36.40%,year_structure_built,±1.3
"('Built 1980 to 1999',)","Baltimore city, Maryland",8.70%,year_structure_built,±0.9
"('Built 1980 to 1999',)","Boston city, Massachusetts",10.30%,year_structure_built,±0.8
"('Built 1980 to 1999',)","Charlotte city, North Carolina",35.10%,year_structure_built,±1.4
"('Built 1980 to 1999',)","Chicago city, Illinois",9.40%,year_structure_built,±0.5
"('Built 1980 to 1999',)","Columbus city, Ohio",27.40%,year_structure_built,±1.2
"('Built 1980 to 1999',)","Dallas city, Texas",27.70%,year_structure_built,±1.0
"('Built 1980 to 1999',)","Denver city, Colorado",14.30%,year_structure_built,±1.0
"('Built 1980 to 1999',)","Detroit city, Michigan",6.00%,year_structure_built,±0.7
"('Built 1980 to 1999',)","El Paso city, Texas",28.20%,year_structure_built,±1.5
"('Built 1980 to 1999',)","Fort Worth city, Texas",24.20%,year_structure_built,±1.2
