Metric,City,Estimate,Group,Estimate Margin of Error
"('With related children under 5 years only',)","Jacksonville city, Florida",46.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±14.1
"('With related children under 5 years only',)","Las Vegas city, Nevada",37.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±17.4
"('With related children under 5 years only',)","Los Angeles city, California",47.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.3
"('With related children under 5 years only',)","Memphis city, Tennessee",58.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±9.8
"('With related children under 5 years only',)","Milwaukee city, Wisconsin",54.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±9.8
"('With related children under 5 years only',)","New York city, New York",36.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.9
"('With related children under 5 years only',)","Oklahoma City city, Oklahoma",58.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±10.1
"('With related children under 5 years only',)","Philadelphia city, Pennsylvania",46.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±8.2
"('With related children under 5 years only',)","Phoenix city, Arizona",58.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±10.5
"('With related children under 5 years only',)","Portland city, Oregon",36.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±15.3
"('With related children under 5 years only',)","San Antonio city, Texas",47.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±9.2
"('With related children under 5 years only',)","San Diego city, California",39.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±11.8
"('With related children under 5 years only',)","San Francisco city, California",23.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±16.0
"('With related children under 5 years only',)","San Jose city, California",18.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±11.4
"('With related children under 5 years only',)","Seattle city, Washington",35.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±17.3
"('With related children under 5 years only',)","Tucson city, Arizona",58.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±15.0
"('With related children under 5 years only',)","Washington city, District of Columbia",47.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±12.1
"('All people',)","Albuquerque city, New Mexico",19.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('All people',)","Austin city, Texas",20.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('All people',)","Baltimore city, Maryland",25.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('All people',)","Boston city, Massachusetts",23.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('All people',)","Charlotte city, North Carolina",18.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('All people',)","Chicago city, Illinois",23.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.7
"('All people',)","Columbus city, Ohio",23.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('All people',)","Dallas city, Texas",25.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('All people',)","Denver city, Colorado",18.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('All people',)","Detroit city, Michigan",40.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.7
"('All people',)","El Paso city, Texas",22.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('All people',)","Fort Worth city, Texas",21.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('All people',)","Fresno city, California",28.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.2
"('All people',)","Houston city, Texas",23.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('All people',)","Indianapolis city (balance), Indiana",21.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('All people',)","Jacksonville city, Florida",18.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('All people',)","Las Vegas city, Nevada",19.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('All people',)","Los Angeles city, California",22.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.6
"('All people',)","Memphis city, Tennessee",27.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('All people',)","Milwaukee city, Wisconsin",29.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('All people',)","New York city, New York",20.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.4
"('All people',)","Oklahoma City city, Oklahoma",19.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('All people',)","Philadelphia city, Pennsylvania",28.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('All people',)","Phoenix city, Arizona",22.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('All people',)","Portland city, Oregon",19.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('All people',)","San Antonio city, Texas",19.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('All people',)","San Diego city, California",16.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.9
"('All people',)","San Francisco city, California",13.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('All people',)","San Jose city, California",12.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('All people',)","Seattle city, Washington",14.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('All people',)","Tucson city, Arizona",26.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('All people',)","Washington city, District of Columbia",18.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('Under 18 years',)","Albuquerque city, New Mexico",26.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.9
"('Under 18 years',)","Austin city, Texas",29.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.4
"('Under 18 years',)","Baltimore city, Maryland",37.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Under 18 years',)","Boston city, Massachusetts",32.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Under 18 years',)","Charlotte city, North Carolina",26.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.3
"('Under 18 years',)","Chicago city, Illinois",36.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('Under 18 years',)","Columbus city, Ohio",33.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Under 18 years',)","Dallas city, Texas",38.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.7
"('Under 18 years',)","Denver city, Colorado",25.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Under 18 years',)","Detroit city, Michigan",57.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Under 18 years',)","El Paso city, Texas",31.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Under 18 years',)","Fort Worth city, Texas",30.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Under 18 years',)","Fresno city, California",39.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.8
"('Under 18 years',)","Houston city, Texas",37.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('Under 18 years',)","Indianapolis city (balance), Indiana",32.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.9
"('Under 18 years',)","Jacksonville city, Florida",26.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Under 18 years',)","Las Vegas city, Nevada",28.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Under 18 years',)","Los Angeles city, California",32.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('Under 18 years',)","Memphis city, Tennessee",42.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Under 18 years',)","Milwaukee city, Wisconsin",43.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.1
"('Under 18 years',)","New York city, New York",29.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.9
"('Under 18 years',)","Oklahoma City city, Oklahoma",28.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.3
"('Under 18 years',)","Philadelphia city, Pennsylvania",39.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Under 18 years',)","Phoenix city, Arizona",32.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('Under 18 years',)","Portland city, Oregon",27.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.0
"('Under 18 years',)","San Antonio city, Texas",28.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Under 18 years',)","San Diego city, California",22.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('Under 18 years',)","San Francisco city, California",14.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Under 18 years',)","San Jose city, California",14.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Under 18 years',)","Seattle city, Washington",14.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.7
"('Under 18 years',)","Tucson city, Arizona",36.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Under 18 years',)","Washington city, District of Columbia",30.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.7
"('Related children under 18 years',)","Albuquerque city, New Mexico",26.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.9
"('Related children under 18 years',)","Austin city, Texas",28.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.4
"('Related children under 18 years',)","Baltimore city, Maryland",37.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Related children under 18 years',)","Boston city, Massachusetts",32.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Related children under 18 years',)","Charlotte city, North Carolina",26.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.3
"('Related children under 18 years',)","Chicago city, Illinois",35.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('Related children under 18 years',)","Columbus city, Ohio",33.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Related children under 18 years',)","Dallas city, Texas",38.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.7
"('Related children under 18 years',)","Denver city, Colorado",25.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Related children under 18 years',)","Detroit city, Michigan",57.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Related children under 18 years',)","El Paso city, Texas",31.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Related children under 18 years',)","Fort Worth city, Texas",29.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Related children under 18 years',)","Fresno city, California",38.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.9
"('Related children under 18 years',)","Houston city, Texas",37.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.1
"('Related children under 18 years',)","Indianapolis city (balance), Indiana",32.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.0
"('Related children under 18 years',)","Jacksonville city, Florida",26.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Related children under 18 years',)","Las Vegas city, Nevada",28.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children under 18 years',)","Los Angeles city, California",32.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('Related children under 18 years',)","Memphis city, Tennessee",41.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.7
"('Related children under 18 years',)","Milwaukee city, Wisconsin",42.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.1
"('Related children under 18 years',)","New York city, New York",29.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.9
"('Related children under 18 years',)","Oklahoma City city, Oklahoma",27.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.3
"('Related children under 18 years',)","Philadelphia city, Pennsylvania",39.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.6
"('Related children under 18 years',)","Phoenix city, Arizona",31.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('Related children under 18 years',)","Portland city, Oregon",26.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.0
"('Related children under 18 years',)","San Antonio city, Texas",28.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Related children under 18 years',)","San Diego city, California",21.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('Related children under 18 years',)","San Francisco city, California",14.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Related children under 18 years',)","San Jose city, California",14.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Related children under 18 years',)","Seattle city, Washington",14.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.7
"('Related children under 18 years',)","Tucson city, Arizona",36.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Related children under 18 years',)","Washington city, District of Columbia",30.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.7
"('Related children under 5 years',)","Albuquerque city, New Mexico",30.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.6
"('Related children under 5 years',)","Austin city, Texas",31.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.3
"('Related children under 5 years',)","Baltimore city, Maryland",37.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.0
"('Related children under 5 years',)","Boston city, Massachusetts",28.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.0
"('Related children under 5 years',)","Charlotte city, North Carolina",29.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.8
"('Related children under 5 years',)","Chicago city, Illinois",34.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Related children under 5 years',)","Columbus city, Ohio",35.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.6
"('Related children under 5 years',)","Dallas city, Texas",41.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.4
"('Related children under 5 years',)","Denver city, Colorado",28.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children under 5 years',)","Detroit city, Michigan",62.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.2
"('Related children under 5 years',)","El Paso city, Texas",32.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.0
"('Related children under 5 years',)","Fort Worth city, Texas",34.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.1
"('Related children under 5 years',)","Fresno city, California",43.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±6.1
"('Related children under 5 years',)","Houston city, Texas",39.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.9
"('Related children under 5 years',)","Indianapolis city (balance), Indiana",36.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.6
"('Related children under 5 years',)","Jacksonville city, Florida",29.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.7
"('Related children under 5 years',)","Las Vegas city, Nevada",31.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±6.6
"('Related children under 5 years',)","Los Angeles city, California",33.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('Related children under 5 years',)","Memphis city, Tennessee",48.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.4
"('Related children under 5 years',)","Milwaukee city, Wisconsin",44.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.3
"('Related children under 5 years',)","New York city, New York",28.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('Related children under 5 years',)","Oklahoma City city, Oklahoma",35.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.2
"('Related children under 5 years',)","Philadelphia city, Pennsylvania",37.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Related children under 5 years',)","Phoenix city, Arizona",35.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Related children under 5 years',)","Portland city, Oregon",23.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.5
"('Related children under 5 years',)","San Antonio city, Texas",30.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.7
"('Related children under 5 years',)","San Diego city, California",22.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.0
"('Related children under 5 years',)","San Francisco city, California",9.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.4
"('Related children under 5 years',)","San Jose city, California",13.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.1
"('Related children under 5 years',)","Seattle city, Washington",12.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.7
"('Related children under 5 years',)","Tucson city, Arizona",39.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±5.2
"('Related children under 5 years',)","Washington city, District of Columbia",29.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children 5 to 17 years',)","Albuquerque city, New Mexico",25.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children 5 to 17 years',)","Austin city, Texas",27.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.1
"('Related children 5 to 17 years',)","Baltimore city, Maryland",37.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.9
"('Related children 5 to 17 years',)","Boston city, Massachusetts",34.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children 5 to 17 years',)","Charlotte city, North Carolina",24.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Related children 5 to 17 years',)","Chicago city, Illinois",36.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('Related children 5 to 17 years',)","Columbus city, Ohio",32.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.8
"('Related children 5 to 17 years',)","Dallas city, Texas",37.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.0
"('Related children 5 to 17 years',)","Denver city, Colorado",24.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Related children 5 to 17 years',)","Detroit city, Michigan",55.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.5
"('Related children 5 to 17 years',)","El Paso city, Texas",30.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.9
"('Related children 5 to 17 years',)","Fort Worth city, Texas",28.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.8
"('Related children 5 to 17 years',)","Fresno city, California",37.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.3
"('Related children 5 to 17 years',)","Houston city, Texas",36.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.3
"('Related children 5 to 17 years',)","Indianapolis city (balance), Indiana",30.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.2
"('Related children 5 to 17 years',)","Jacksonville city, Florida",24.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.4
"('Related children 5 to 17 years',)","Las Vegas city, Nevada",26.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.1
"('Related children 5 to 17 years',)","Los Angeles city, California",32.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('Related children 5 to 17 years',)","Memphis city, Tennessee",38.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children 5 to 17 years',)","Milwaukee city, Wisconsin",41.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Related children 5 to 17 years',)","New York city, New York",29.90%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.9
"('Related children 5 to 17 years',)","Oklahoma City city, Oklahoma",24.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.6
"('Related children 5 to 17 years',)","Philadelphia city, Pennsylvania",39.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.0
"('Related children 5 to 17 years',)","Phoenix city, Arizona",30.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.6
"('Related children 5 to 17 years',)","Portland city, Oregon",28.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children 5 to 17 years',)","San Antonio city, Texas",27.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.5
"('Related children 5 to 17 years',)","San Diego city, California",21.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.4
"('Related children 5 to 17 years',)","San Francisco city, California",16.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±3.0
"('Related children 5 to 17 years',)","San Jose city, California",14.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±2.0
"('Related children 5 to 17 years',)","Seattle city, Washington",15.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.1
"('Related children 5 to 17 years',)","Tucson city, Arizona",35.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.2
"('Related children 5 to 17 years',)","Washington city, District of Columbia",30.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±4.5
"('18 years and over',)","Albuquerque city, New Mexico",17.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('18 years and over',)","Austin city, Texas",17.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 years and over',)","Baltimore city, Maryland",21.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('18 years and over',)","Boston city, Massachusetts",21.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","Charlotte city, North Carolina",15.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","Chicago city, Illinois",20.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.6
"('18 years and over',)","Columbus city, Ohio",20.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('18 years and over',)","Dallas city, Texas",20.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 years and over',)","Denver city, Colorado",16.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","Detroit city, Michigan",35.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","El Paso city, Texas",18.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","Fort Worth city, Texas",18.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","Fresno city, California",24.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.9
"('18 years and over',)","Houston city, Texas",19.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.7
"('18 years and over',)","Indianapolis city (balance), Indiana",17.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 years and over',)","Jacksonville city, Florida",15.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('18 years and over',)","Las Vegas city, Nevada",16.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('18 years and over',)","Los Angeles city, California",19.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.5
"('18 years and over',)","Memphis city, Tennessee",22.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('18 years and over',)","Milwaukee city, Wisconsin",24.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('18 years and over',)","New York city, New York",18.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.3
"('18 years and over',)","Oklahoma City city, Oklahoma",16.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('18 years and over',)","Philadelphia city, Pennsylvania",25.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.0
"('18 years and over',)","Phoenix city, Arizona",19.40%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.9
"('18 years and over',)","Portland city, Oregon",18.10%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('18 years and over',)","San Antonio city, Texas",16.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 years and over',)","San Diego city, California",14.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.8
"('18 years and over',)","San Francisco city, California",13.70%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 years and over',)","San Jose city, California",11.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.9
"('18 years and over',)","Seattle city, Washington",14.80%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 years and over',)","Tucson city, Arizona",23.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 years and over',)","Washington city, District of Columbia",16.20%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.1
"('18 to 64 years',)","Albuquerque city, New Mexico",19.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.8
"('18 to 64 years',)","Austin city, Texas",18.60%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
"('18 to 64 years',)","Baltimore city, Maryland",22.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.4
"('18 to 64 years',)","Boston city, Massachusetts",21.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.5
"('18 to 64 years',)","Charlotte city, North Carolina",17.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.6
"('18 to 64 years',)","Chicago city, Illinois",20.50%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±0.7
"('18 to 64 years',)","Columbus city, Ohio",21.30%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.3
"('18 to 64 years',)","Dallas city, Texas",21.00%,poverty_rates_for_families_and_people_for_whom_poverty_status_is_determined,±1.2
