Metric,City,Estimate,Group,Estimate Margin of Error
"('Less than 30 percent',)","Philadelphia city, Pennsylvania",64.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.7
"('Less than 30 percent',)","Phoenix city, Arizona",69.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.5
"('Less than 30 percent',)","Portland city, Oregon",65.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.2
"('Less than 30 percent',)","San Antonio city, Texas",72.90%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.9
"('Less than 30 percent',)","San Diego city, California",60.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.9
"('Less than 30 percent',)","San Francisco city, California",59.80%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.1
"('Less than 30 percent',)","San Jose city, California",64.20%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.7
"('Less than 30 percent',)","Seattle city, Washington",72.40%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.3
"('Less than 30 percent',)","Tucson city, Arizona",66.30%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.6
"('Less than 30 percent',)","Washington city, District of Columbia",73.40%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.3
"('30 percent or more',)","Albuquerque city, New Mexico",30.70%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.6
"('30 percent or more',)","Austin city, Texas",28.00%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.1
"('30 percent or more',)","Baltimore city, Maryland",33.30%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.4
"('30 percent or more',)","Boston city, Massachusetts",38.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.5
"('30 percent or more',)","Charlotte city, North Carolina",26.70%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.5
"('30 percent or more',)","Chicago city, Illinois",37.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.4
"('30 percent or more',)","Columbus city, Ohio",27.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.9
"('30 percent or more',)","Dallas city, Texas",35.20%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.4
"('30 percent or more',)","Denver city, Colorado",28.70%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.2
"('30 percent or more',)","Detroit city, Michigan",40.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.9
"('30 percent or more',)","El Paso city, Texas",28.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.8
"('30 percent or more',)","Fort Worth city, Texas",25.20%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.4
"('30 percent or more',)","Fresno city, California",34.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.8
"('30 percent or more',)","Houston city, Texas",28.90%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.5
"('30 percent or more',)","Indianapolis city (balance), Indiana",25.30%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.9
"('30 percent or more',)","Jacksonville city, Florida",31.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.1
"('30 percent or more',)","Las Vegas city, Nevada",30.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.5
"('30 percent or more',)","Los Angeles city, California",48.30%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.1
"('30 percent or more',)","Memphis city, Tennessee",35.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.4
"('30 percent or more',)","Milwaukee city, Wisconsin",34.40%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.5
"('30 percent or more',)","New York city, New York",46.20%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.0
"('30 percent or more',)","Oklahoma City city, Oklahoma",27.70%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.1
"('30 percent or more',)","Philadelphia city, Pennsylvania",35.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.7
"('30 percent or more',)","Phoenix city, Arizona",30.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.5
"('30 percent or more',)","Portland city, Oregon",34.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.2
"('30 percent or more',)","San Antonio city, Texas",27.10%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.9
"('30 percent or more',)","San Diego city, California",39.50%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.9
"('30 percent or more',)","San Francisco city, California",40.20%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.1
"('30 percent or more',)","San Jose city, California",35.80%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±1.7
"('30 percent or more',)","Seattle city, Washington",27.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.3
"('30 percent or more',)","Tucson city, Arizona",33.70%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.6
"('30 percent or more',)","Washington city, District of Columbia",26.60%,selected_monthly_owner_costs_as_a_percentage_of_household_income_in_the_past_12_months,±2.3
"('Owner-occupied housing units',)","Albuquerque city, New Mexico","130,145",owner_characteristics,"±3,742"
"('Owner-occupied housing units',)","Austin city, Texas","161,837",owner_characteristics,"±5,338"
"('Owner-occupied housing units',)","Baltimore city, Maryland","106,689",owner_characteristics,"±3,555"
"('Owner-occupied housing units',)","Boston city, Massachusetts","89,071",owner_characteristics,"±4,002"
"('Owner-occupied housing units',)","Charlotte city, North Carolina","168,806",owner_characteristics,"±3,889"
"('Owner-occupied housing units',)","Chicago city, Illinois","461,487",owner_characteristics,"±7,033"
"('Owner-occupied housing units',)","Columbus city, Ohio","153,322",owner_characteristics,"±4,411"
"('Owner-occupied housing units',)","Dallas city, Texas","204,854",owner_characteristics,"±5,742"
"('Owner-occupied housing units',)","Denver city, Colorado","141,759",owner_characteristics,"±4,278"
"('Owner-occupied housing units',)","Detroit city, Michigan","119,034",owner_characteristics,"±3,674"
"('Owner-occupied housing units',)","El Paso city, Texas","131,608",owner_characteristics,"±4,011"
"('Owner-occupied housing units',)","Fort Worth city, Texas","160,604",owner_characteristics,"±5,260"
"('Owner-occupied housing units',)","Fresno city, California","74,671",owner_characteristics,"±3,122"
"('Owner-occupied housing units',)","Houston city, Texas","351,584",owner_characteristics,"±7,070"
"('Owner-occupied housing units',)","Indianapolis city (balance), Indiana","170,231",owner_characteristics,"±4,551"
"('Owner-occupied housing units',)","Jacksonville city, Florida","181,695",owner_characteristics,"±4,597"
"('Owner-occupied housing units',)","Las Vegas city, Nevada","111,819",owner_characteristics,"±4,495"
"('Owner-occupied housing units',)","Los Angeles city, California","489,367",owner_characteristics,"±7,286"
"('Owner-occupied housing units',)","Memphis city, Tennessee","117,567",owner_characteristics,"±3,889"
"('Owner-occupied housing units',)","Milwaukee city, Wisconsin","94,046",owner_characteristics,"±3,711"
"('Owner-occupied housing units',)","New York city, New York","989,902",owner_characteristics,"±13,013"
"('Owner-occupied housing units',)","Oklahoma City city, Oklahoma","139,163",owner_characteristics,"±3,304"
"('Owner-occupied housing units',)","Philadelphia city, Pennsylvania","306,207",owner_characteristics,"±6,006"
"('Owner-occupied housing units',)","Phoenix city, Arizona","268,992",owner_characteristics,"±5,657"
"('Owner-occupied housing units',)","Portland city, Oregon","137,000",owner_characteristics,"±4,084"
"('Owner-occupied housing units',)","San Antonio city, Texas","256,288",owner_characteristics,"±6,209"
"('Owner-occupied housing units',)","San Diego city, California","225,624",owner_characteristics,"±5,556"
"('Owner-occupied housing units',)","San Francisco city, California","127,804",owner_characteristics,"±4,000"
"('Owner-occupied housing units',)","San Jose city, California","183,019",owner_characteristics,"±4,683"
"('Owner-occupied housing units',)","Seattle city, Washington","144,959",owner_characteristics,"±4,936"
"('Owner-occupied housing units',)","Tucson city, Arizona","98,020",owner_characteristics,"±3,753"
"('Owner-occupied housing units',)","Washington city, District of Columbia","112,555",owner_characteristics,"±3,556"
"('Median value (dollars)',)","Albuquerque city, New Mexico","189,200",owner_characteristics,"±2,848"
"('Median value (dollars)',)","Austin city, Texas","282,700",owner_characteristics,"±6,593"
"('Median value (dollars)',)","Baltimore city, Maryland","155,600",owner_characteristics,"±5,054"
"('Median value (dollars)',)","Boston city, Massachusetts","453,000",owner_characteristics,"±10,804"
"('Median value (dollars)',)","Charlotte city, North Carolina","188,800",owner_characteristics,"±4,556"
"('Median value (dollars)',)","Chicago city, Illinois","238,500",owner_characteristics,"±3,917"
"('Median value (dollars)',)","Columbus city, Ohio","137,100",owner_characteristics,"±2,767"
"('Median value (dollars)',)","Dallas city, Texas","152,400",owner_characteristics,"±6,988"
"('Median value (dollars)',)","Denver city, Colorado","316,700",owner_characteristics,"±9,931"
"('Median value (dollars)',)","Detroit city, Michigan","42,600",owner_characteristics,"±1,908"
"('Median value (dollars)',)","El Paso city, Texas","118,500",owner_characteristics,"±2,751"
"('Median value (dollars)',)","Fort Worth city, Texas","136,700",owner_characteristics,"±3,724"
"('Median value (dollars)',)","Fresno city, California","203,700",owner_characteristics,"±7,840"
"('Median value (dollars)',)","Houston city, Texas","152,200",owner_characteristics,"±3,749"
"('Median value (dollars)',)","Indianapolis city (balance), Indiana","123,500",owner_characteristics,"±2,525"
"('Median value (dollars)',)","Jacksonville city, Florida","146,500",owner_characteristics,"±4,099"
"('Median value (dollars)',)","Las Vegas city, Nevada","209,400",owner_characteristics,"±4,964"
"('Median value (dollars)',)","Los Angeles city, California","542,100",owner_characteristics,"±8,449"
"('Median value (dollars)',)","Memphis city, Tennessee","94,400",owner_characteristics,"±3,827"
"('Median value (dollars)',)","Milwaukee city, Wisconsin","114,000",owner_characteristics,"±2,746"
"('Median value (dollars)',)","New York city, New York","538,300",owner_characteristics,"±6,180"
"('Median value (dollars)',)","Oklahoma City city, Oklahoma","148,500",owner_characteristics,"±3,412"
"('Median value (dollars)',)","Philadelphia city, Pennsylvania","150,700",owner_characteristics,"±3,375"
"('Median value (dollars)',)","Phoenix city, Arizona","200,800",owner_characteristics,"±5,369"
"('Median value (dollars)',)","Portland city, Oregon","348,300",owner_characteristics,"±5,972"
"('Median value (dollars)',)","San Antonio city, Texas","126,600",owner_characteristics,"±3,657"
"('Median value (dollars)',)","San Diego city, California","526,900",owner_characteristics,"±11,673"
"('Median value (dollars)',)","San Francisco city, California","941,400",owner_characteristics,"±16,767"
"('Median value (dollars)',)","San Jose city, California","717,100",owner_characteristics,"±9,921"
"('Median value (dollars)',)","Seattle city, Washington","530,900",owner_characteristics,"±12,616"
"('Median value (dollars)',)","Tucson city, Arizona","139,400",owner_characteristics,"±3,924"
"('Median value (dollars)',)","Washington city, District of Columbia","551,300",owner_characteristics,"±20,660"
"('Median selected monthly owner costs with a mortgage (dollars)',)","Albuquerque city, New Mexico","1,311",owner_characteristics,±29
"('Median selected monthly owner costs with a mortgage (dollars)',)","Austin city, Texas","1,783",owner_characteristics,±47
"('Median selected monthly owner costs with a mortgage (dollars)',)","Baltimore city, Maryland","1,424",owner_characteristics,±48
"('Median selected monthly owner costs with a mortgage (dollars)',)","Boston city, Massachusetts","2,237",owner_characteristics,±53
"('Median selected monthly owner costs with a mortgage (dollars)',)","Charlotte city, North Carolina","1,364",owner_characteristics,±25
"('Median selected monthly owner costs with a mortgage (dollars)',)","Chicago city, Illinois","1,817",owner_characteristics,±22
"('Median selected monthly owner costs with a mortgage (dollars)',)","Columbus city, Ohio","1,276",owner_characteristics,±23
"('Median selected monthly owner costs with a mortgage (dollars)',)","Dallas city, Texas","1,477",owner_characteristics,±42
"('Median selected monthly owner costs with a mortgage (dollars)',)","Denver city, Colorado","1,562",owner_characteristics,±37
"('Median selected monthly owner costs with a mortgage (dollars)',)","Detroit city, Michigan","1,068",owner_characteristics,±28
"('Median selected monthly owner costs with a mortgage (dollars)',)","El Paso city, Texas","1,143",owner_characteristics,±31
"('Median selected monthly owner costs with a mortgage (dollars)',)","Fort Worth city, Texas","1,398",owner_characteristics,±30
"('Median selected monthly owner costs with a mortgage (dollars)',)","Fresno city, California","1,417",owner_characteristics,±46
"('Median selected monthly owner costs with a mortgage (dollars)',)","Houston city, Texas","1,482",owner_characteristics,±27
"('Median selected monthly owner costs with a mortgage (dollars)',)","Indianapolis city (balance), Indiana","1,101",owner_characteristics,±22
"('Median selected monthly owner costs with a mortgage (dollars)',)","Jacksonville city, Florida","1,256",owner_characteristics,±29
"('Median selected monthly owner costs with a mortgage (dollars)',)","Las Vegas city, Nevada","1,340",owner_characteristics,±30
"('Median selected monthly owner costs with a mortgage (dollars)',)","Los Angeles city, California","2,444",owner_characteristics,±28
"('Median selected monthly owner costs with a mortgage (dollars)',)","Memphis city, Tennessee","1,126",owner_characteristics,±23
"('Median selected monthly owner costs with a mortgage (dollars)',)","Milwaukee city, Wisconsin","1,257",owner_characteristics,±30
"('Median selected monthly owner costs with a mortgage (dollars)',)","New York city, New York","2,501",owner_characteristics,±26
"('Median selected monthly owner costs with a mortgage (dollars)',)","Oklahoma City city, Oklahoma","1,286",owner_characteristics,±37
"('Median selected monthly owner costs with a mortgage (dollars)',)","Philadelphia city, Pennsylvania","1,260",owner_characteristics,±26
"('Median selected monthly owner costs with a mortgage (dollars)',)","Phoenix city, Arizona","1,363",owner_characteristics,±22
"('Median selected monthly owner costs with a mortgage (dollars)',)","Portland city, Oregon","1,776",owner_characteristics,±44
"('Median selected monthly owner costs with a mortgage (dollars)',)","San Antonio city, Texas","1,264",owner_characteristics,±26
"('Median selected monthly owner costs with a mortgage (dollars)',)","San Diego city, California","2,295",owner_characteristics,±43
"('Median selected monthly owner costs with a mortgage (dollars)',)","San Francisco city, California","3,188",owner_characteristics,±93
"('Median selected monthly owner costs with a mortgage (dollars)',)","San Jose city, California","2,704",owner_characteristics,±52
"('Median selected monthly owner costs with a mortgage (dollars)',)","Seattle city, Washington","2,312",owner_characteristics,±41
"('Median selected monthly owner costs with a mortgage (dollars)',)","Tucson city, Arizona","1,118",owner_characteristics,±31
"('Median selected monthly owner costs with a mortgage (dollars)',)","Washington city, District of Columbia","2,312",owner_characteristics,±52
"('Median selected monthly owner costs without a mortgage (dollars)',)","Albuquerque city, New Mexico",409,owner_characteristics,±14
"('Median selected monthly owner costs without a mortgage (dollars)',)","Austin city, Texas",734,owner_characteristics,±27
"('Median selected monthly owner costs without a mortgage (dollars)',)","Baltimore city, Maryland",509,owner_characteristics,±24
"('Median selected monthly owner costs without a mortgage (dollars)',)","Boston city, Massachusetts",761,owner_characteristics,±44
"('Median selected monthly owner costs without a mortgage (dollars)',)","Charlotte city, North Carolina",471,owner_characteristics,±15
"('Median selected monthly owner costs without a mortgage (dollars)',)","Chicago city, Illinois",652,owner_characteristics,±14
"('Median selected monthly owner costs without a mortgage (dollars)',)","Columbus city, Ohio",493,owner_characteristics,±17
"('Median selected monthly owner costs without a mortgage (dollars)',)","Dallas city, Texas",541,owner_characteristics,±21
"('Median selected monthly owner costs without a mortgage (dollars)',)","Denver city, Colorado",437,owner_characteristics,±23
"('Median selected monthly owner costs without a mortgage (dollars)',)","Detroit city, Michigan",433,owner_characteristics,±9
"('Median selected monthly owner costs without a mortgage (dollars)',)","El Paso city, Texas",364,owner_characteristics,±16
"('Median selected monthly owner costs without a mortgage (dollars)',)","Fort Worth city, Texas",515,owner_characteristics,±18
"('Median selected monthly owner costs without a mortgage (dollars)',)","Fresno city, California",417,owner_characteristics,±25
"('Median selected monthly owner costs without a mortgage (dollars)',)","Houston city, Texas",515,owner_characteristics,±17
"('Median selected monthly owner costs without a mortgage (dollars)',)","Indianapolis city (balance), Indiana",393,owner_characteristics,±11
"('Median selected monthly owner costs without a mortgage (dollars)',)","Jacksonville city, Florida",420,owner_characteristics,±13
"('Median selected monthly owner costs without a mortgage (dollars)',)","Las Vegas city, Nevada",402,owner_characteristics,±17
"('Median selected monthly owner costs without a mortgage (dollars)',)","Los Angeles city, California",639,owner_characteristics,±15
"('Median selected monthly owner costs without a mortgage (dollars)',)","Memphis city, Tennessee",435,owner_characteristics,±18
"('Median selected monthly owner costs without a mortgage (dollars)',)","Milwaukee city, Wisconsin",538,owner_characteristics,±12
"('Median selected monthly owner costs without a mortgage (dollars)',)","New York city, New York",822,owner_characteristics,±13
"('Median selected monthly owner costs without a mortgage (dollars)',)","Oklahoma City city, Oklahoma",461,owner_characteristics,±15
"('Median selected monthly owner costs without a mortgage (dollars)',)","Philadelphia city, Pennsylvania",445,owner_characteristics,±11
"('Median selected monthly owner costs without a mortgage (dollars)',)","Phoenix city, Arizona",407,owner_characteristics,±12
"('Median selected monthly owner costs without a mortgage (dollars)',)","Portland city, Oregon",597,owner_characteristics,±16
"('Median selected monthly owner costs without a mortgage (dollars)',)","San Antonio city, Texas",437,owner_characteristics,±12
"('Median selected monthly owner costs without a mortgage (dollars)',)","San Diego city, California",544,owner_characteristics,±19
"('Median selected monthly owner costs without a mortgage (dollars)',)","San Francisco city, California",589,owner_characteristics,±38
"('Median selected monthly owner costs without a mortgage (dollars)',)","San Jose city, California",641,owner_characteristics,±25
"('Median selected monthly owner costs without a mortgage (dollars)',)","Seattle city, Washington",715,owner_characteristics,±30
"('Median selected monthly owner costs without a mortgage (dollars)',)","Tucson city, Arizona",383,owner_characteristics,±11
"('Median selected monthly owner costs without a mortgage (dollars)',)","Washington city, District of Columbia",613,owner_characteristics,±45
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Albuquerque city, New Mexico","85,536",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,751"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Austin city, Texas","194,349",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±5,325"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Baltimore city, Maryland","122,585",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,388"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Boston city, Massachusetts","163,340",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,669"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Charlotte city, North Carolina","146,891",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,925"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Chicago city, Illinois","554,165",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±8,568"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Columbus city, Ohio","183,365",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,952"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Dallas city, Texas","275,672",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±6,554"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Denver city, Colorado","139,298",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,753"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Detroit city, Michigan","120,358",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,974"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","El Paso city, Texas","84,031",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,626"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Fort Worth city, Texas","117,750",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±5,116"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Fresno city, California","85,370",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,836"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Houston city, Texas","473,641",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±8,213"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Indianapolis city (balance), Indiana","147,631",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,840"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Jacksonville city, Florida","134,878",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±6,088"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Las Vegas city, Nevada","103,115",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,131"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Los Angeles city, California","830,621",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±8,573"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Memphis city, Tennessee","122,636",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±5,155"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Milwaukee city, Wisconsin","130,013",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,522"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","New York city, New York","2,017,560",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±14,770"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Oklahoma City city, Oklahoma","93,615",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,381"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Philadelphia city, Pennsylvania","253,807",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±6,151"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Phoenix city, Arizona","245,239",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±7,041"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Portland city, Oregon","111,438",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±3,579"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Antonio city, Texas","222,969",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±6,491"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Diego city, California","259,854",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±5,840"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Francisco city, California","218,237",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,973"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","San Jose city, California","135,061",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,316"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Seattle city, Washington","160,860",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,913"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Tucson city, Arizona","100,353",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,248"
"('Occupied units paying rent (excluding units where GRAPI cannot be computed)',)","Washington city, District of Columbia","159,639",gross_rent_as_a_percentage_of_household_income_in_past_12_months,"±4,220"
"('Less than 30 percent',)","Albuquerque city, New Mexico",46.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.9
"('Less than 30 percent',)","Austin city, Texas",52.20%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('Less than 30 percent',)","Baltimore city, Maryland",46.50%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.3
"('Less than 30 percent',)","Boston city, Massachusetts",45.90%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.9
"('Less than 30 percent',)","Charlotte city, North Carolina",52.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('Less than 30 percent',)","Chicago city, Illinois",49.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.1
"('Less than 30 percent',)","Columbus city, Ohio",54.10%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('Less than 30 percent',)","Dallas city, Texas",52.50%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.4
"('Less than 30 percent',)","Denver city, Colorado",53.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('Less than 30 percent',)","Detroit city, Michigan",35.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.3
"('Less than 30 percent',)","El Paso city, Texas",57.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±3.2
"('Less than 30 percent',)","Fort Worth city, Texas",50.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.5
"('Less than 30 percent',)","Fresno city, California",40.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.5
"('Less than 30 percent',)","Houston city, Texas",49.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.4
"('Less than 30 percent',)","Indianapolis city (balance), Indiana",46.20%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('Less than 30 percent',)","Jacksonville city, Florida",47.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.8
"('Less than 30 percent',)","Las Vegas city, Nevada",47.10%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.7
"('Less than 30 percent',)","Los Angeles city, California",39.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±0.7
"('Less than 30 percent',)","Memphis city, Tennessee",44.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('Less than 30 percent',)","Milwaukee city, Wisconsin",44.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('Less than 30 percent',)","New York city, New York",46.20%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±0.6
"('Less than 30 percent',)","Oklahoma City city, Oklahoma",53.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.8
"('Less than 30 percent',)","Philadelphia city, Pennsylvania",43.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.5
"('Less than 30 percent',)","Phoenix city, Arizona",50.20%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.9
"('Less than 30 percent',)","Portland city, Oregon",49.30%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.4
"('Less than 30 percent',)","San Antonio city, Texas",52.40%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.0
"('Less than 30 percent',)","San Diego city, California",45.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.1
"('Less than 30 percent',)","San Francisco city, California",60.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.7
"('Less than 30 percent',)","San Jose city, California",47.20%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('Less than 30 percent',)","Seattle city, Washington",56.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.3
"('Less than 30 percent',)","Tucson city, Arizona",45.70%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.6
"('Less than 30 percent',)","Washington city, District of Columbia",51.60%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.9
"('30 percent or more',)","Albuquerque city, New Mexico",54.00%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.9
"('30 percent or more',)","Austin city, Texas",47.80%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.2
"('30 percent or more',)","Baltimore city, Maryland",53.50%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±2.3
"('30 percent or more',)","Boston city, Massachusetts",54.10%,gross_rent_as_a_percentage_of_household_income_in_past_12_months,±1.9
